swarm_idx,best_fitness,avg_fitness,min_fitness,max_fitness,std_fitness,num_particles,generation,global_best_fitness,global_avg_fitness
1,-85.5936526090497,14674.136367978846,-85.5936526090497,19094.50968926501,6037.127142653645,50,0,-85.5936526090497,14133.163190923598
1,-85.5936526090497,14450.276236479152,-85.5936526090497,19093.639982421915,5606.027677524717,50,1,-138.88254615880328,12474.119806054698
1,-85.5936526090497,10200.689711198094,-85.5936526090497,19091.6891896528,6050.80003865361,50,2,-138.88254615880328,10050.627444866102
1,-85.5936526090497,9262.424627322333,-85.5936526090497,19091.446619441773,5934.6389008448405,50,3,-153.94848284558347,8240.688676537502
1,-85.5936526090497,9151.090462043772,-85.5936526090497,18920.682747413986,5488.472774788544,50,4,-153.94848284558347,8685.725209577107
1,-85.5936526090497,9307.658716359136,-85.5936526090497,19091.26195923066,5609.278691048874,50,5,-153.94848284558347,9730.854344141051
1,-85.5936526090497,10326.232445216254,-85.5936526090497,19091.266080090943,5540.2350617889,50,6,-156.13240787533275,10876.030685714106
1,-86.71596972436468,9547.961221844635,-86.71596972436468,19092.598437931054,5830.910474630329,50,7,-156.13240787533275,10264.286390181576
1,-104.77528098651923,9712.240642077977,-104.77528098651923,19091.406006279092,5716.593915999572,50,8,-156.13240787533275,9563.082967390952
1,-143.61915187200748,7545.425716977519,-143.61915187200748,19091.963014658282,5923.726414892421,50,9,-156.13240787533275,7556.3647084391805
1,-144.06316673415134,6383.946575015168,-144.06316673415134,18993.71310045884,5585.984780571085,50,10,-172.700025340236,7754.415358672487
1,-144.06316673415134,6265.981379933011,-114.9217793391629,19091.262111237404,5260.227205214747,50,11,-172.700025340236,7683.009453601219
1,-144.06316673415134,12101.19115531467,-124.50872479402231,19091.26195923066,6812.391372168157,50,12,-178.91727241586642,11366.384204656344
1,-144.06316673415134,15572.301006724743,108.10265288097963,19091.275786464776,4426.032200929208,50,13,-178.91727241586642,13795.55218532574
1,-144.06316673415134,15747.534269160682,782.4196381488649,19091.760979758412,4289.897989524701,50,14,-192.5836955879779,12031.913116212152
1,-167.6731215064831,12968.274235111796,-167.6731215064831,19091.26195923066,6122.9754005191435,50,15,-192.5836955879779,11002.774793673816
1,-167.6731215064831,6042.550011809263,-155.79210219358075,19091.26195923066,4736.67177622042,50,16,-192.5836955879779,6685.458410090132
1,-167.6731215064831,6206.9940063139775,-143.375931343956,19091.297252966127,4185.053731312312,50,17,-192.5836955879779,7864.994858557241
1,-167.6731215064831,5493.526684759826,-161.2555479000281,16693.41175695222,4913.500463572024,50,18,-192.84365710543986,7620.81960251581
1,-167.6731215064831,8317.228496716009,-126.10234060397458,19092.309019931665,6302.166729332,50,19,-192.84365710543986,8649.0453035523
1,-171.8403573794464,10062.010899659304,-171.8403573794464,19092.13532261787,6858.835377415006,50,20,-192.84365710543986,8526.270711084187
1,-173.60090031567557,12484.970266914974,-173.60090031567557,19093.306394495867,7208.6377385043,50,21,-192.84365710543986,10095.754992693803
1,-173.60090031567557,9882.336583955295,-172.37323869293667,19091.590045704415,7472.188929311765,50,22,-192.84365710543986,8628.198838704911
1,-173.60090031567557,12875.343207243912,-158.85878520398634,19093.667300117704,6677.355689494925,50,23,-192.84365710543986,10841.247711776516
1,-173.60090031567557,11378.134397157948,-165.58040132838366,19094.062386134483,7066.610831743769,50,24,-192.84365710543986,10120.57779858998
1,-173.60090031567557,12289.934664465465,-130.21870594822846,19091.273249180438,6732.314597912436,50,25,-192.84365710543986,10230.932386003498
1,-173.60090031567557,12508.087820520657,-167.6151251374951,19091.914253655927,7129.604636087921,50,26,-192.84365710543986,10012.09305640144
1,-173.60090031567557,9667.361756225642,-171.47058509947757,19091.642864583704,8226.242620714058,50,27,-192.84365710543986,7577.5093158596765
1,-175.1007707636267,9355.708249547926,-175.1007707636267,19094.270281927358,7360.409800073462,50,28,-194.1774554685656,8198.715151556458
1,-175.1007707636267,10404.137758325267,-159.05388029984215,19092.469050550604,7529.934463694045,50,29,-194.1774554685656,9626.239807182345
1,-190.92238560810688,8651.179948136536,-190.92238560810688,19092.789748983545,7492.329578734128,50,30,-194.1774554685656,9153.868862233063
