time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,control_force_perpendicular,x_cog,CD,alpha_effective,d_cp_cg,atmospheric_pressure,mach_number_max,vg,inertia,d_thrust_cg,lift,ug,aero_force_y,CL,control_force_x,air_density,control_force_y,mass_flow,control_force_parallel,g_load_1_sec_window,gravity_force_y,drag,fuel_percentage_consumed,speed_of_sound,mach_number,aero_force_x,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_x_component_wind,moment_dict_M_wind_z,moment_dict_theta_dot_dot,moment_dict_aero_moment_z,moment_dict_control_moment_z,moment_dict_moments_z
296.0499999999894,31500.40333937432,29784.522615359372,-52.04044719403081,-1030.3750927472313,1.5202599659064422,0.0004823822206873456,4.66192554684082,-3.1416655809343776,1627896.0477560274,1283614.678705698,0.9791702628135681,0.9583405256271362,0.0017248808295762272,10096.72890654036,360.4408599900153,0.0,4.816128330072044,0.18959859309850216,7.306108268867462e-05,-32.951108317890856,1231.4582204752144,8.683560155770417,0.0,23777748.30741509,7.916128330072045,96.19672016344379,0.0,205557.90880900397,8.861718789088258e-05,2276961.15738678,0.018955387645776547,45006777.39612385,12525.166015625,45064338.04791204,0.18442471636806065,-15815853.898253236,205815.18368803666,0.6983656060376998,301.5834629707347,3.4224056704329056,10288.110439650078,18.05261855268821,-5.9017442186798205e-05,27.647206010582444,1.3987141012630726,0.00637739324204734,-9.71551833426624,1.4047637737628909,0.0,7.7565904378164e-08,0.0,-2.9807534219989803e-06,0.0,0.0,0.00015414735434925102,3665.2769939704176,0.0,3665.2769939704176
296.1499999999893,31495.208072555168,29681.597972276533,-51.90000134192286,-1028.5689513354553,1.520308272627617,0.00047934135206612364,4.6619732822700115,-3.1416650096423946,1626643.7720602266,1282362.4030098973,0.9789818525314331,0.9579637050628662,0.0034467411883931983,10222.112834255358,360.35964374211784,0.0,4.8165322507327,0.1897193882197558,7.240086557880332e-05,-32.950704397230204,1250.5722914143246,8.616943738269988,0.0,23776064.780328915,7.9165322507327005,-118.82886216886966,0.0,208232.7673326432,-0.00010812339237759039,2274330.8634431097,0.01925828409115061,44997929.990854606,12522.755859375,45055369.09557242,0.36902465281891417,-15804195.87068951,208503.80789754176,0.6986598185231945,301.5154871506582,3.417172591320805,10628.576436323046,18.069886319420494,7.295873872332626e-05,27.66305122470819,1.398173898002606,0.00645956582824533,-9.715830928779628,1.4044376484619272,0.0,7.870039553240562e-08,0.0,3.6813853196028497e-06,0.0,0.0,-0.00014376120012772107,-3418.0756071345254,0.0,-3418.0756071345254
296.2499999999892,31490.02684774335,29578.854051751758,-51.759600094151274,-1026.7610744973704,1.52035579949771,0.0004770482569712349,4.662021057550566,-3.141665258052856,1625391.734706711,1281110.3656563817,0.9787955284118652,0.9575911164283752,0.0051655781798284365,10348.746374804081,360.27854922770814,0.0,4.8169365080703335,0.18984286381348958,7.258435717183431e-05,-32.95030013989257,1269.9581479535652,8.550922177388934,0.0,23774379.873541877,7.916936508070334,63.152422592161436,0.0,210959.35582358245,5.675977521668596e-05,2271741.845558364,0.019565625905946366,44989169.5173524,12520.373046875,45046489.151474744,0.55380079974473,-15792538.508908514,211224.1762037699,0.6989539748569774,301.44761313142163,3.4119302735712442,10573.873069449979,18.08726291073865,-3.880438888410551e-05,27.678970279414113,1.3976580519331123,0.006542684442299347,-9.716142989836325,1.4038931281881726,0.0,7.98502740677767e-08,0.0,-1.9561509492580188e-06,0.0,0.0,0.00010877554554443942,2586.0711407252584,0.0,2586.0711407252584
296.3499999999891,31484.85965994597,29476.291029850014,-51.61924565004415,-1024.951422211142,1.5204042203668215,0.00048532541712282515,4.6620688690332575,-3.1416646486664357,1624139.9195211641,1279858.5504708348,0.9786218404769897,0.9572436213493347,0.006881388858432916,10476.635733574425,360.19757668167404,0.0,4.817341106236412,0.18996776222862524,7.217042445128996e-05,-32.94989554172649,1289.619161990631,8.485489874142072,0.0,23772693.569046326,7.917341106236412,-38.42839833017748,0.0,213702.24838363213,-3.41168428372729e-05,2269154.4121233453,0.019877470338014496,44980986.60995665,12518.1513671875,45038186.22181802,0.7387572210652755,-15780881.656989621,213975.15800725206,0.6992480780502488,301.3798411088683,3.4066786066578123,10803.645530591954,18.10502901198842,2.3630818748442202e-05,27.695265702980898,1.3971421949854832,0.006626713769114439,-9.716454516826486,1.4035236694787436,0.0,8.101517979602693e-08,0.0,1.1901100983459495e-06,0.0,0.0,-3.185911935410845e-05,-757.3770817848933,0.0,-757.3770817848933
296.449999999989,31479.70650549998,29373.9090840706,-51.4789265385682,-1023.139995008325,1.5204520145487783,0.0004748835644462369,4.662116728367528,-3.14166471381875,1622888.3283346407,1278606.9592843114,0.9784467220306396,0.9568933844566345,0.00859417025476221,10605.787468109656,360.1167263401187,0.0,4.817746046109856,0.19009503979427006,7.196435722001127e-05,-32.94949060185305,1309.5587373175367,8.420641285721834,0.0,23771005.862475105,7.9177460461098566,-40.69982311099403,0.0,216482.06240240837,-3.56934064067449e-05,2266571.3380184146,0.02019387520786559,44972732.30876308,12515.9111328125,45029812.31302202,0.9238939221451095,-15769225.33393634,216758.08707465229,0.6995421287267571,301.3121712805277,3.4014175542253553,10935.567051502667,18.122798460929666,2.504695049828199e-05,27.7115384488055,1.3966280356112377,0.006711692732072225,-9.716765509132872,1.4030958505977194,0.0,8.219568299474063e-08,0.0,1.2602284447943304e-06,0.0,0.0,-3.4792977134205575e-05,-827.064063430163,0.0,-827.064063430163
296.5499999999889,31474.567379743796,29271.7083928915,-51.33865870608882,-1021.32677712545,1.520500184079579,0.0004864837130201828,4.662164619708847,-3.1416644356292673,1621636.956355881,1277355.5873055516,0.9782754182815552,0.9565508365631104,0.010303919382999195,10736.208025274002,360.0359984400014,0.0,4.8181513287213935,0.19022491850753726,7.196737240144913e-05,-32.94908531924151,1329.7803100863923,8.356370923727596,0.0,23769316.748828925,7.918151328721393,60.78408518240092,0.0,219299.54530085958,5.2659576507463335e-05,2264005.663826069,0.02051489891680764,44964650.27372182,12513.720703125,45021611.43144422,1.1092124267793988,-15757569.49440452,219573.50243290825,0.6998361276177939,301.24460384437623,3.3961470759660317,10965.222122492785,18.140721998064784,-3.743589928933541e-05,27.72793879510845,1.3961236236954722,0.006797639273256281,-9.717075966136528,1.4026148570241552,0.0,8.33920560618894e-08,0.0,-1.881776626262517e-06,0.0,0.0,0.0001061639968065796,2523.445667417253,0.0,2523.445667417253
296.64999999998884,31469.44227860119,29169.68913667524,-51.1984242883409,-1019.5117480188053,1.5205484494765351,0.00047780038733126744,4.66221255994826,-3.1416641104717247,1620385.7957113497,1276104.4266610204,0.9781101942062378,0.9562203884124756,0.012010633225799627,10867.90357338689,359.95539321985297,0.0,4.818556956432244,0.19035695122592441,7.14124887397638e-05,-32.94867969153066,1350.287348684149,8.292673354361265,0.0,23767626.217564024,7.918556956432244,-114.68145595578905,0.0,222135.35023724497,-9.81489858871698e-05,2261427.1779395416,0.020840600445710157,44956838.15332996,12511.60546875,45013679.583275884,1.2947149186191698,-15745914.06308616,222421.1704335892,0.7001300764153668,301.1771389996264,3.3908671024855974,11272.816145958357,18.158848409675777,7.068509322461345e-05,27.744527428169597,1.3956103441074503,0.006884543041192524,-9.717385887213174,1.4022965244366,0.0,8.460427952177999e-08,0.0,3.5497044549093004e-06,0.0,0.0,-0.00013696181712811079,-3255.2572755792953,0.0,-3255.2572755792953
296.74999999998875,31464.33119808154,29067.8514966278,-51.058237566261596,-1017.6949060506578,1.5205963472212596,0.00048351709136971083,4.662260535524677,-3.1416641883034173,1619134.8479574434,1274853.4789071141,0.9779437780380249,0.955887496471405,0.013714308751708648,11000.880478919267,359.87491091895475,0.0,4.818962929492697,0.19049296527964593,7.162585986186798e-05,-32.948273718470205,1371.0833539183432,8.22954319758266,0.0,23765934.26693495,7.918962929492697,95.83597753018495,0.0,225025.17735390583,8.102882214411355e-05,2258879.403659892,0.02117103935870143,44948969.35395183,12509.4765625,45005692.77483438,1.4804014919986082,-15734259.056296688,225303.52851148642,0.7004239752772052,301.1097769464306,3.385577611030357,11196.369996744368,18.17699854452767,-5.911526863815095e-05,27.76110304256341,1.3951150557407206,0.006972480410693497,-9.71769527173455,1.4017593374874862,0.0,8.583335015481758e-08,0.0,-2.96584114941994e-06,0.0,0.0,0.00015523625873472866,3689.3347209344674,0.0,3689.3347209344674
296.84999999998865,31459.23413354795,28966.195654069466,-50.91809051170291,-1015.8762509400078,1.520644951634208,0.0004832073971785924,4.662308554752636,-3.1416636031184284,1617884.1146810763,1273602.745630747,0.977776050567627,0.9555521011352539,0.015414942927359449,11135.145129114922,359.79455177676175,0.0,4.819369247429856,0.190632063028348,7.101976617507333e-05,-32.94786740053305,1392.1718593570974,8.166975125842198,0.0,23764240.89821059,7.919369247429856,-109.46255095651962,0.0,227928.10825154558,-9.143407554745853e-05,2256290.70014927,0.021506275809322226,44941039.4734336,12507.3330078125,44997643.01245452,1.666272217242966,-15722604.490651825,228219.85991815515,0.7007178238376637,301.04251788510925,3.3802785956408408,11536.63347706532,18.195144416079458,6.757301708406996e-05,27.77766285336979,1.3945935185809268,0.007061427117711319,-9.718004119071981,1.4014533562475258,0.0,8.707906735880797e-08,0.0,3.3869174487068074e-06,0.0,0.0,-0.0001292923512405829,-3072.5345811772686,0.0,-3072.5345811772686
296.94999999998856,31454.151081362037,28864.721790356154,-50.777984631697855,-1014.0557817518712,1.5206928098197177,0.0004799160083386142,4.662356616595263,-3.1416638067755454,1616633.5974996798,1272352.2284493505,0.9776071310043335,0.9552142024040222,0.017112532718788914,11270.703823148748,359.71431603283963,0.0,4.819775909768729,0.19077543415196418,7.113304885297822e-05,-32.947460738194174,1413.5564314671228,8.10496386348243,0.0,23762546.11266874,7.919775909768729,54.932784803030266,0.0,230885.2569753463,4.533347113860886e-05,2253729.6001413288,0.021846370543476483,44933041.07008241,12505.171875,44989526.30242139,1.8523271824889094,-15710950.383068202,231171.9267631645,0.7010116217310962,300.97536201606476,3.374970050135723,11509.163845954945,18.213306804260917,-3.393721640311561e-05,27.794202186306666,1.394088062766353,0.0071514368621694874,-9.718312428596743,1.4009363616664952,0.0,8.834217638367868e-08,0.0,-1.6993773754565207e-06,0.0,0.0,9.896593619638888e-05,2351.6826224501233,0.0,2351.6826224501233
297.0499999999885,31449.08203663332,28763.430086979763,-50.63792586756208,-1012.2334974679469,1.520741486957751,0.0004876516271765045,4.6624047156349695,-3.141663228677219,1615383.2980612032,1271101.929010874,0.977436900138855,0.95487380027771,0.018807075089759116,11407.56277527278,359.63420392694394,0.0,4.820182916012368,0.19092125598248152,7.073652770195338e-05,-32.94705373195053,1435.2406696979324,8.043504186295172,0.0,23760849.911678985,7.920182916012369,-45.05322948959202,0.0,233863.02330024657,-3.673427350109337e-05,2251141.7154833474,0.022191384901527583,44924980.884934194,12502.9931640625,44981346.6509718,1.8541417454304614,-15699296.75076291,234157.86785503905,0.7013053685775181,300.90830953985693,3.3696519690442135,11747.146082335403,18.231469087513986,2.7855283736203075e-05,27.81072513183313,1.3935650555414227,0.007242451867759086,-9.718620199679753,1.4005660963394182,0.0,8.962204013668052e-08,0.0,1.3934865783261863e-06,0.0,0.0,-3.9504149497919896e-05,-938.6521671086033,0.0,-938.6521671086033
297.1499999999884,31444.026995664684,28662.320725448302,-50.49790307972564,-1010.4093977338823,1.5207895542343397,0.00047842041228120567,4.662452863311148,-3.141663309076808,1614133.2179525606,1269851.8489022313,0.977265477180481,0.9545308947563171,0.020498567003762583,11545.728105719298,359.55421569892354,0.0,4.820590265631805,0.19106993995031496,7.057601281879045e-05,-32.946646382331096,1457.2282066069743,7.982590920951518,0.0,23759152.296744585,7.920590265631805,-21.27600121525562,0.0,236881.6295906529,-1.7139852320657845e-05,2248560.2117048395,0.022541380821045506,44916865.27042342,12500.80078125,44973112.06428827,1.8559654958441125,-15687643.610364165,237178.48896995,0.701599063975436,300.84136065713506,3.3643243466322765,11862.952634721189,18.24964768854216,1.3164638088448901e-05,27.827235553331835,1.3930450019218454,0.007334494434163301,-9.71892743169184,1.4001233433703892,0.0,9.091903983617202e-08,0.0,6.579378811807617e-07,0.0,0.0,-6.291271629979555e-06,-149.4752807968728,0.0,-149.4752807968728
297.2499999999883,31438.98595369969,28561.393887400693,-50.35793173040685,-1008.5834812948762,1.5208381134080693,0.0004894464506571678,4.662501044792441,-3.1416629313843716,1612883.3588827364,1268601.989832407,0.9770926833152771,0.9541853666305542,0.022187005422101825,11685.205840526147,359.4743515888118,0.0,4.820997958135611,0.19122109117085379,7.046417308220754e-05,-32.94623868982729,1479.5227079435108,7.922218944544567,0.0,23757453.269212574,7.920997958135612,29.69780693850781,0.0,239936.059588156,2.363885341943872e-05,2245976.6069432586,0.02289642083889782,44908678.63815357,12498.58984375,44964806.54849843,1.8577974930572356,-15675990.97969054,240233.60809424802,0.7018927075520348,300.7745155686879,3.3589871773360778,11953.018415836897,18.26782983702917,-1.8389958825866705e-05,27.843723720518977,1.392522648692385,0.007427560108521189,-9.71923412400354,1.3996624540419498,0.0,9.22331795373164e-08,0.0,-9.181989475864071e-07,0.0,0.0,6.46593056690222e-05,1536.1404328515266,0.0,1536.1404328515266
297.3499999999882,31433.95890667527,28460.649754504073,-50.21799527316089,-1006.7557482011555,1.5208865078261873,0.0004796282812636865,4.662549276919719,-3.141662769093532,1611633.7224386446,1267352.3533883153,0.976918637752533,0.9538372755050659,0.023872387305607246,11826.001909460778,359.39461183674376,0.0,4.8214059930003215,0.1913742037873924,7.00442295631376e-05,-32.945830654962585,1502.127872754535,7.862383184062532,0.0,23755752.830563806,7.921405993000322,-86.39152403388552,0.0,243016.28383638497,-6.794720328479054e-05,2243374.657784719,0.023256568093691237,44900429.815912575,12496.3642578125,44956438.109673254,1.859633752858733,-15664338.87537841,243322.8790398946,0.7021862989129907,300.70777447541104,3.3536404558666906,12211.335639977115,18.286014758373142,5.353837347750365e-05,27.860195024941188,1.3919879104975261,0.0075216347016843965,-9.719540275985231,1.3992936545873156,0.0,9.356440018975932e-08,0.0,2.670548234792721e-06,0.0,0.0,-9.617597723571388e-05,-2284.73274344955,0.0,-2284.73274344955
297.4499999999881,31428.945850161577,28360.088508512996,-50.07811033995589,-1004.9261968808187,1.520934907168202,0.0004889030390526832,4.66259754364295,-3.141662636474748,1610384.3101766817,1266102.9411263524,0.9767433404922485,0.9534866213798523,0.02555470961364689,11968.122139850215,359.31499668300256,0.0,4.821814369760082,0.19152996970982616,7.013519604681662e-05,-32.94542227820282,1525.0474334797248,7.803078615887626,0.0,23754050.982039273,7.921814369760082,78.01074337858121,0.0,246145.7702246663,6.0627100541055245e-05,2240791.58681739,0.02362188632803852,44892116.94948401,12494.1220703125,44948006.75382281,1.8614743460840568,-15652687.31377169,246447.4662815636,0.7024798377069967,300.6411375782974,3.348284176745578,12190.960699809497,18.304215843563288,-4.8382278221321035e-05,27.876648242157003,1.391463871485151,0.007616755602063218,-9.719845887007164,1.3987627831753504,0.0,9.491322386292013e-08,0.0,-2.4110159281210415e-06,0.0,0.0,0.00013216889561522697,3139.546684683928,0.0,3139.546684683928
297.549999999988,31423.946779650923,28259.71033124259,-49.93826297636661,-1003.0948276680294,1.5209836089541409,0.000482609782727427,4.6626458593064255,-3.141662250352285,1609135.1239279024,1264853.754877573,0.9765666723251343,0.9531333446502686,0.027233969304575393,12111.572260136227,359.2355063679975,0.0,4.822223087847135,0.1916871430112061,6.957831969778283e-05,-32.94501356011577,1548.2851560247436,7.7443002653441395,0.0,23752347.72530497,7.922223087847135,-116.625488475508,0.0,249291.35711583446,-8.956355970540786e-05,2238174.746581527,0.023992439890479843,44883734.663368694,12491.861328125,44939504.48689794,1.863317786434648,-15641036.313887889,249606.053641553,0.7027733235110513,300.5746050784771,3.342918335242391,12530.557982782719,18.322409146196904,7.238747617640784e-05,27.893079950804502,1.3909178373523645,0.0077128789298335715,-9.72015095643931,1.3984335716360021,0.0,9.62792189758683e-08,0.0,3.603751830618842e-06,0.0,0.0,-0.00013767340743486766,-3270.0666459205627,0.0,-3270.0666459205627
