time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,fuel_percentage_consumed,alpha_effective,aero_force_y,control_force_perpendicular,mach_number_max,mach_number,speed_of_sound,control_force_y,control_force_x,CL,g_load_1_sec_window,x_cog,CD,vg,lift,atmospheric_pressure,inertia,drag,gravity_force_y,control_force_parallel,ug,air_density,aero_force_x,d_cp_cg,d_thrust_cg,mass_flow,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_x_component_control,moment_dict_moments_z,moment_dict_M_wind_z,moment_dict_aero_moment_z,moment_dict_control_moment_z,moment_dict_theta_dot_dot
297.0499999999885,31449.01509462003,28762.103321616058,-50.75438406452313,-1014.5456297796882,1.5207404015861086,0.000485741318894581,4.6624039373131865,-3.141663535727078,1616423.5585287325,1272142.1894784032,0.9083113074302673,0.8166226148605347,0.0,11460.844011706778,359.63315444642603,0.7010661724880601,7.102630857680481e-05,234701.52431638094,0.0,8.042737354585066,3.3771901115902443,300.9074697893654,41748449.28137928,2092012.6144598043,-3.7391601479808134e-05,1.6407887341830052,4.819851462204855,0.19071506253511888,0.0,-46.07361328797413,1435.5143676881078,23762231.24610969,234997.47782078572,-15709412.876938362,41800831.7402771,0.0,0.02219574064540518,11790.300610067703,-32.94738518575805,7.919851462204855,11618.7666015625,-9.718624053733205,0.0,0.0,25.827666926222413,2.846782791700334e-05,0.00726385619108626,8.982766047400819e-08,16.249574456467926,0.0,1.301283269036172,1.4241518855057355e-06,1.2942230416166123,-968.0801632164981,0.0,-968.0801632164981,0.0,-4.074028878811582e-05
297.1499999999884,31443.947795632423,28660.750520325964,-50.624157015806006,-1012.9171903092588,1.52078833007541,0.00047731602075957427,4.662451956994116,-3.1416636269187057,1615260.6822469942,1270979.313196665,0.9090927839279175,0.8181856274604797,0.0,11604.672247639084,359.55297333984896,0.7013393094265792,7.089909304625053e-05,237807.43904447634,0.0,7.981686410324846,3.3725191329056714,300.840362790624,41784142.352737166,2091784.694579602,-1.4500737027633992e-05,1.6450508330512679,4.820229970094516,0.1908422767107441,0.0,-18.091915914967295,1457.5585009871486,23760653.814620107,238105.30572976416,-15698608.749950793,41836468.7248133,0.0,0.022546639606012463,11906.253780663204,-32.94700667786839,7.920229970094516,11628.76171875,-9.718932010474253,0.0,0.0,25.8683584711609,1.1186654165810179e-05,0.007358149159104936,9.11469420068634e-08,16.291970371159053,0.0,1.3021504278134661,5.590930259546607e-07,1.2950136888552959,-39.881220114115955,0.0,-39.881220114115955,0.0,-1.6784563432163109e-06
297.2499999999883,31438.893524255367,28559.56082683522,-50.493850457559326,-1011.2845282401896,1.5208367263835574,0.00048738418772094544,4.662500002017508,-3.14166327563395,1614096.8172567599,1269815.4482064305,0.9098657369613647,0.8197314739227295,0.0,11749.93830756127,359.47290088781244,0.7016126792742537,7.079184196534527e-05,240950.456546256,0.0,7.921167139321534,3.3678310141494054,300.77334661118266,41819445.15748791,2091533.5909322181,1.7327363845132115e-05,1.64934013338122,4.820609159838157,0.19097193089435946,0.0,21.889189757132886,1479.9156482771132,23759073.556219272,241249.67138651494,-15687793.521703761,41871714.8686573,0.0,0.0229026798266513,12011.740647753228,-32.94662748812475,7.920609159838158,11638.6494140625,-9.719239486740312,0.0,0.0,25.908882732674112,-1.3544389072181764e-05,0.007453522923997863,9.248405936957003e-08,16.334225513307274,0.0,1.3029987919097408,-6.762768906786931e-07,1.295791905771109,1283.8542399269527,0.0,1283.8542399269527,0.0,5.403637632961853e-05
297.3499999999882,31433.85228939278,28458.53466244395,-50.36345008294031,-1009.6476589039007,1.5208849369815034,0.0004781799581089483,4.66254808799868,-3.141663151017176,1612931.9743917696,1268650.6053414403,0.9106302261352539,0.8212604522705078,0.0,11896.649589358025,359.39293750860287,0.7018862795002417,7.042740476181919e-05,244122.75725906077,0.0,7.8611748323748,3.3631257920546553,300.7064216011963,41854346.32255085,2091246.59723353,-6.11095128662531e-05,1.653656263811364,4.8209890290358555,0.19110358028615781,0.0,-78.16189793806682,1502.589696410557,23757490.480387274,244430.3323218698,-15676967.296083713,41906558.17910207,0.0,0.023263927566285706,12258.582972581848,-32.946247618927046,7.920989029035855,11648.427734375,-9.719546481180917,0.0,0.0,25.94923219767775,4.839933594132982e-05,0.0075499666874961485,9.383899619143512e-08,16.376327585734625,0.0,1.3039145480016832,2.4142655293975453e-06,1.29654978042216,-2007.9849629629282,0.0,-2007.9849629629282,0.0,-8.452007860933785e-05
297.4499999999881,31428.824098972942,28357.672437168454,-50.23298033305137,-1008.0067535960009,1.520933181393939,0.000486939413465889,4.662596199999178,-3.1416630186052386,1611766.2352560274,1267484.866205698,0.9113309383392334,0.8226618766784668,0.0,12044.816231549,359.3130836118687,0.7021600950700514,7.050768298366705e-05,247344.65531627132,0.0,7.80170481747321,3.358403898053652,300.63958810617675,41886315.51462188,2090827.3082073044,5.208204897039215e-05,1.6579793474655418,4.821369557891381,0.1912377883324385,0.0,67.44501331600357,1525.5845704922876,23755904.669097453,247648.3824193769,-15666130.864912018,41938466.66514167,0.0,0.023630449770460377,12261.62102817953,-32.94586709007152,7.921369557891381,11657.3916015625,-9.7198529924679,0.0,0.0,25.987835331448228,-4.1793543131343514e-05,0.00764751514261838,9.521224121989569e-08,16.416718268592295,0.0,1.3045990651087243,-2.0827382581275336e-06,1.2972273909654017,2797.3059677938345,0.0,2797.3059677938345,0.0,0.00011775202867490339
297.549999999988,31423.808960286053,28256.974549044065,-50.10243247149266,-1006.3619014804772,1.5209816613560123,0.0004806492162444373,4.662644351783991,-3.141662690427978,1610599.6436117403,1266318.274561411,0.9119973182678223,0.8239946961402893,0.0,12194.447882656701,359.2333395980558,0.702434113494372,7.001132610806593e-05,250586.8457086903,0.0,7.742752455722783,3.35366568576861,300.5728464625796,41916705.19048461,2090300.4742804116,-8.25315698185225e-05,1.6622634862634489,4.821750730073183,0.1913734422532691,0.0,-108.204133764823,1548.904235662177,23754316.189878754,250902.7465506904,-15655284.652359119,41968792.33548157,0.0,0.02400231410064697,12587.004909174882,-32.94548591788972,7.9217507300731835,11665.916015625,-9.720159019315581,0.0,0.0,26.025527421878206,6.709940903978359e-05,0.007746131803266556,9.66034550607437e-08,16.456214431764348,0.0,1.305418615300676,3.3405910988354446e-06,1.2978398961972641,-2986.116230827307,0.0,-2986.116230827307,0.0,-0.00012570836419613005
297.6499999999879,31418.806880674656,28156.441391754724,-49.971818619790255,-1004.7131182771182,1.5210298086455853,0.00048548181951919665,4.6626925328565765,-3.141662724210991,1609432.210903,1265150.8418526708,0.9126548767089844,0.825309693813324,0.0,12345.552383995755,359.15370586443896,0.7027083301847082,7.016013539073995e-05,253885.25515826922,0.0,7.684313145832538,3.348911259266094,300.5061970029923,41946675.348471284,2089775.4689358976,6.089041987389354e-05,1.6665085812851252,4.8221325401914905,0.19151167555568624,0.0,80.82041947913197,1572.5526955893408,23752725.064657237,254195.22456270867,-15644428.768540522,41998699.19772057,0.0,0.024379588911184483,12549.738469251703,-32.945104107771414,7.922132540191491,11674.3271484375,-9.720464560456971,0.0,0.0,26.063027112484825,-5.0154729652550085e-05,0.007845872805125019,9.801340841107241e-08,16.495556814898013,0.0,1.306015886683286,-2.49456586913058e-06,1.29845510409127,3250.1923482526086,0.0,3250.1923482526086,0.0,0.00013683450380557464
297.74999999998784,31413.8178667828,28056.07335777711,-49.84113235699407,-1003.0604144212674,1.5210784818255478,0.0004836065818918076,4.6627407508281635,-3.141662269002616,1608263.9457357638,1263982.5766854344,0.9133056402206421,0.826611340045929,0.0,12498.136937013152,359.07418280760743,0.7029827429543553,6.964678516307998e-05,257201.48218486263,0.0,7.626382326678588,3.3441406473093953,300.4396400593414,41976332.589997165,2089202.8266797254,-8.049694877537705e-05,1.670715209495062,4.822514986182819,0.19165113086366345,0.0,-108.16488737581082,1596.533991518218,23751131.301493883,257524.3322968776,-15633563.296011591,42028291.259068154,0.0,0.02476234323496126,12891.5083099413,-32.944721661780086,7.922514986182819,11682.6513671875,-9.720769614629022,0.0,0.0,26.100400186981396,6.717280748759049e-05,0.007946690093529475,9.944160870287692e-08,16.534787392147066,0.0,1.306820725720308,3.33775387867497e-06,1.2990422574721945,-2972.5740771033293,0.0,-2972.5740771033293,0.0,-0.00012515505216866712
297.84999999998774,31408.841925950597,27955.870838514107,-49.710378423163355,-1001.4038001543737,1.5211266185549897,0.0004840098877157475,4.662789002231607,-3.1416623836766173,1607094.8568380587,1262813.4877877294,0.9139496088027954,0.8278992176055908,0.0,12652.208600868453,358.9947708235688,0.7032573497528294,6.976547109527331e-05,260574.42738728595,0.0,7.568955477131454,3.33935387454734,300.37317596306445,42005670.2353835,2088636.394785793,5.069326243478667e-05,1.6748839102705049,4.822898066163789,0.19179303860537755,0.0,68.9569731928113,1620.8522023253238,23749534.90769602,260892.01575243816,-15622688.318538258,42057564.52665094,0.0,0.025150646785193298,12869.204723783596,-32.944338581799116,7.922898066163789,11690.888671875,-9.721074180571845,0.0,0.0,26.137642128996166,-4.28550734072784e-05,0.00804864320305978,1.00888886820621e-07,16.5739258842995,0.0,1.3074047698423858,-2.127355534400665e-06,1.2996347949835159,2871.3701534638412,0.0,2871.3701534638412,0.0,0.00012090216354230061
297.94999999998765,31403.87906448888,27855.83422442388,-49.57955758097247,-999.7432851306772,1.5211754035555187,0.00048626593812772865,4.66283728751513,-3.141661883959611,1605924.9525411837,1261643.5834908544,0.9145870208740234,0.8291740417480469,0.0,12807.774303681417,358.91547030784886,0.7035321486013417,6.93111931941992e-05,263967.9199892238,0.0,7.512028115798724,3.3345509637519815,300.3068050451863,42034702.77139875,2088026.620286551,-6.469743019293928e-05,1.6790152615651721,4.823281778341866,0.19193615768532413,0.0,-89.08863431040513,1645.5114446005423,23747935.890189387,264296.89884094073,-15611803.91605316,42086531.00751906,0.0,0.02554456995759216,13183.166929307257,-32.94395486962104,7.923281778341867,11699.04296875,-9.721378257028357,0.0,0.0,26.17476159448415,5.540687549261053e-05,0.008151688528973666,1.0235479194209515e-07,16.61295851321229,0.0,1.3081726980307709,2.7477537631159006e-06,1.3002018662095631,-2331.4404146199377,0.0,-2331.4404146199377,0.0,-9.817444452438029e-05
298.04999999998756,31398.92928961858,27755.963904951564,-49.44866776001889,-998.0788791034087,1.5212236024611334,0.00048306661703725456,4.662885609965343,-3.14166200750421,1604754.2412679903,1260472.872217661,0.9152178764343262,0.8304357528686523,0.0,12964.840848503693,358.8362816554357,0.7038071375282734,6.934794071256078e-05,267414.7156954207,0.0,7.455595800671239,3.329731937171454,300.2405276362842,42063428.00624053,2087417.7324425867,3.190096903105122e-05,1.6831097880833485,4.8236661209255765,0.19208150438248023,0.0,44.466471656877275,1670.5158727635048,23746334.255892355,267740.6683828391,-15600910.169402132,42115190.70864925,0.0,0.02594418383309237,13207.471858529118,-32.94357052703732,7.923666120925576,11707.1123046875,-9.721681842744427,0.0,0.0,26.211756868767818,-2.767526468257672e-05,0.008255876469886462,1.0384005844803386e-07,16.65190401219904,0.0,1.308762491184346,-1.3711390924219243e-06,1.300770970882882,2076.5563120951288,0.0,2076.5563120951288,0.0,8.74474472446145e-05
298.1499999999875,31393.992607439537,27656.260268632206,-49.317715696207266,-996.410591442696,1.5212724433372498,0.000488315264444578,4.662933964054415,-3.141661520717165,1603582.7315023653,1259301.362452036,0.9158421754837036,0.8316842913627625,0.0,13123.41491252906,358.75720526085894,0.7040823145476661,6.898199265847893e-05,270887.4420219946,0.0,7.39965412885208,3.3248968169609623,300.1743440665457,42091843.78750896,2086772.5555495836,-4.4838268093427835e-05,1.6871680558128475,4.82405109209441,0.1922281550806975,0.0,-63.26409415568995,1695.8696791395628,23744730.01184131,271222.3424209896,-15590007.160047166,42143539.63694377,0.0,0.026349560179932667,13474.30092638022,-32.943185555868496,7.924051092094411,11715.09765625,-9.7219849364686,0.0,0.0,26.24862625458303,3.9403482629093275e-05,0.00836117655262475,1.0534438831806225e-07,16.690743702399367,0.0,1.309482384272354,1.950290141866507e-06,1.3013189245275343,-1467.7716538483423,0.0,-1467.7716538483423,0.0,-6.181462805078754e-05
298.2499999999874,31389.069024961456,27556.72370300089,-49.18669431489435,-994.7384319384886,1.5213207465625411,0.00048277166993251745,4.6629823580868255,-3.1416616115242846,1602410.4313314669,1258129.0622811376,0.9164600372314453,0.8329200744628906,0.0,13283.503043609675,358.67824151811664,0.7043576777309181,6.89265176623266e-05,274408.63406612206,0.0,7.344198736196532,3.32004562521006,300.10825466572123,42119956.65155425,2086120.9199880282,1.2677377766834308e-05,1.6911905679882586,4.8244366900991515,0.1923767870953709,0.0,18.10521374355271,1721.5770940699622,23743123.164772656,274743.1616948159,-15579094.96561633,42171585.79922767,0.0,0.026760771456282858,13553.847270338507,-32.942799957863755,7.924436690099151,11723.0009765625,-9.722287536952331,0.0,0.0,26.285373477353204,-1.128494943715932e-05,0.008467624514809978,1.068683464006812e-07,16.729495414174714,0.0,1.3100830932905843,-5.580053414070973e-07,1.3018642909448854,1220.2771801028998,0.0,1220.2771801028998,0.0,5.1394973257494964e-05
298.3499999999873,31384.158548144518,27457.354594708628,-49.05561429685302,-993.0624093128164,1.5213696182856677,0.0004897782241222528,4.663030782533181,-3.1416611642475134,1601237.3490560763,1256955.980005747,0.9170714616775513,0.8341429829597473,0.0,13445.111651344068,358.5993908207652,0.7046332251422577,6.864462094835488e-05,277965.0934486185,0.0,7.289225297037672,3.315178383339703,300.0422597631741,42147771.68820497,2085441.064341668,-2.720199200317852e-05,1.6951778709494694,4.8248229131717375,0.19252927296541908,0.0,-39.32119668685655,1747.642385978955,23741513.721498456,278306.1405711073,-15568173.66583688,42199333.2022426,0.0,0.027177890812181135,13773.752206359475,-32.94241373479117,7.924822913171738,11730.822265625,-9.722589642949725,0.0,0.0,26.322001365413396,2.4526850226520903e-05,0.008575313716396759,1.084131915678359e-07,16.768153813200758,0.0,1.3107553429354104,1.2115851867371302e-06,1.302393468133271,-665.9960235058029,0.0,-665.9960235058029,0.0,-2.8051961274176425e-05
298.4499999999872,31379.261183746854,27358.153329470162,-48.9244655462413,-991.3825330037363,1.5214180399326689,0.000483007931612568,4.66307924874039,-3.141661208807721,1600063.492732834,1255782.1236825048,0.9176766276359558,0.8353532552719116,0.0,13608.246994775254,358.52065356187563,0.7049089548745917,6.85114359910699e-05,281562.06011204905,0.0,7.234729523865133,3.3102951111206247,299.9763596878742,42175288.14988946,2084748.2112040343,-2.5635285380576356e-06,1.699146618402081,4.825209759575507,0.19268108699179531,0.0,-3.750610323322628,1774.0698614564549,23739901.688697115,281905.06298323296,-15557243.338084811,42226781.85263856,0.0,0.027600992091718263,13902.18886026553,-32.942026888387396,7.925209759575507,11738.5634765625,-9.72289125321756,0.0,0.0,26.358509110070393,2.3411893053639135e-06,0.0086840494928963,1.0997658918343766e-07,16.806721424278024,0.0,1.3113639373573076,1.1553707241589563e-07,1.3029159284444276,512.6803995673862,0.0,512.6803995673862,0.0,2.1595725470568407e-05
298.5499999999871,31374.376937616846,27259.120292139352,-48.793260868975814,-989.6988113655855,1.5214669409737858,0.0004908224250322955,4.6631277449937745,-3.1416608040199887,1598888.8701742403,1254607.501123911,0.9182755947113037,0.8365512490272522,0.0,13772.915200809843,358.4420301340916,0.7051848650781829,6.829267142816065e-05,285195.6973409624,0.0,7.1807071670269575,3.305395829472982,299.9105547684161,42202514.49068975,2084033.5050118086,-1.4566317616815372e-05,1.7031049288677458,4.825597227645643,0.19283440672150873,0.0,-21.569359744365926,1800.8638653246549,23738287.072744805,285543.3198069277,-15546304.057384329,42253939.75698467,0.0,0.02803014983496346,14085.530511869843,-32.94163942031726,7.925597227645643,11746.2255859375,-9.723192366515226,0.0,0.0,26.394901658231376,1.347385336557854e-05,0.008793937236307257,1.1155994405636767e-07,16.84520086077257,0.0,1.3119947233389515,6.642760753343455e-07,1.3034261129009543,-68.15109959652328,0.0,-68.15109959652328,0.0,-2.8709358593430776e-06
