time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,CD,atmospheric_pressure,mach_number_max,alpha_effective,g_load_1_sec_window,d_thrust_cg,gravity_force_y,aero_force_x,speed_of_sound,inertia,air_density,drag,d_cp_cg,aero_force_y,mach_number,mass_flow,control_force_parallel,fuel_percentage_consumed,lift,control_force_perpendicular,x_cog,vg,ug,control_force_x,control_force_y,CL,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_x_component_gravity,moment_dict_aero_moment_z,moment_dict_moments_z,moment_dict_control_moment_z,moment_dict_theta_dot_dot,moment_dict_M_wind_z
302.24999999998374,31191.621199129542,23488.39126027252,-47.52133018542718,-998.6027884928696,1.523173885510257,0.00046522483236221835,4.664837033687494,-3.141663148177237,1587295.1166036837,1243013.7475533544,0.523766040802002,0.04753202572464943,0.10705494241165238,25343.47963989484,355.4336376037193,0.19113176575615973,3202.8649377757274,5.384412771634134,7.052420647157831e-05,0.5822812414842893,7.92948409641162,-15451781.85440092,24769.141640799582,297.3938609958981,23722090.403163556,0.05069938162500296,520787.7015879404,-32.937752551551284,520198.3466056826,3.3621322219522365,6699.81201171875,24098010.100566518,0.7079382357177748,-7.978606333244451,0.0,4.829484096411621,0.0,0.0,1147452.301881283,24070676.019212946,-2.9281895714827755e-06,-9.734662252009514,2.3893181141736806e-07,2.064686716803309e-07,5.020860573768299e-06,0.738424599566562,0.72289789710717,15.16458771114768,0.0,5.756017138747749,0.015595800031619658,0.0,0.0,946.9450055998315,946.9450055998315,0.0,3.9918278259050384e-05,0.0
302.34999999998365,31186.873682436453,23388.567024291853,-47.447471089092296,-998.0259648644918,1.523220316597285,0.0004633864484764985,4.664883429833301,-3.141663113236016,1586624.8989523165,1242343.5299019872,0.5239508748054504,0.047901760786771774,0.10872493503573136,25718.249721580505,355.3536004719459,0.19116545510855637,3252.5316561986756,5.3431441658197345,7.04469250587536e-05,0.5838148176222171,7.929707466455984,-15445739.822244408,25152.387018392674,297.32689174812003,23721159.62368445,0.051508770828508306,528582.0718588639,-32.93752918150692,527983.3010226501,3.36094123007958,6702.17626953125,24106232.870957125,0.7080956767074303,-45.17619042336177,0.0,4.829707466455984,0.0,0.0,1146724.7209044006,24078942.784999523,-1.6338289666129047e-05,-9.734966237100886,1.3521234106989436e-06,2.097363282181323e-07,2.8441015729685635e-05,0.7385194613432641,0.7227446901038854,15.17620377752762,0.0,5.772371243511355,0.015820461777284547,0.0,0.0,-261.4979194997809,-261.4979194997809,0.0,-1.1023825295568082e-05,0.0
302.44999999998356,31182.133552174026,23288.80057648839,-47.37360329100871,-997.4474471669344,1.5232667814326042,0.0004642909414442218,4.664929808066423,-3.141663026633819,1585954.421413254,1241673.0523629247,0.5241540670394897,0.04830816760659218,0.1103939609023016,26098.416645126275,355.27358915501145,0.19119944589004173,3302.963631564282,5.302195813052948,7.038684302429488e-05,0.5853752923851768,7.929931042027871,-15439694.596255258,25520.407528265736,297.2599440656429,23720227.98799194,0.05233100122442246,536490.9425525822,-32.93730560593503,535883.6106236645,3.3597438230712586,6704.775390625,24115293.67034645,0.7082531773762034,-62.405976160671244,0.0,4.82993104202787,0.0,0.0,1146037.0386381084,24088046.57736117,-2.2240800572281838e-05,-9.735270060596601,1.866777657134614e-06,2.1305498980030302e-07,3.930485500752624e-05,0.738630077655899,0.7226166295604306,15.188359925183827,0.0,5.789342519401272,0.016048291628893905,0.0,0.0,-811.7093400564388,-811.7093400564388,0.0,-3.422013230510922e-05,0.0
302.54999999998347,31177.400809451025,23189.092087868194,-47.29972434442321,-996.8672097671422,1.5233131701171434,0.00046487215513899314,4.664976169822929,-3.141662999705786,1585283.6764181368,1241002.3073678075,0.524363100528717,0.04872623085975647,0.11206201715054613,26484.053028324754,355.1936038117907,0.19123377654970064,3354.1724698769794,5.261565283024434,7.037932913611655e-05,0.5869645483192277,7.930154827153228,-15433646.10197916,25829.061107805563,297.19301808092905,23719295.47920199,0.05316627348832123,544516.0123090172,-32.937081820809674,543903.0681111711,3.3585398783987728,6707.44970703125,24124616.554030158,0.7084107404341738,-15.412402529723488,0.0,4.830154827153228,0.0,0.0,1145362.5964638141,24097412.06855225,-5.4128287779176e-06,-9.735573721954076,4.6078287454779105e-07,2.1642546305999272e-07,9.711247683266821e-06,0.738711817435722,0.7224969344614077,15.200694000078935,0.0,5.806571383786551,0.01627933431567021,0.0,0.0,754.5974087725156,754.5974087725156,0.0,3.181365186137911e-05,0.0
302.6499999999834,31172.675455531487,23089.44173456083,-47.22583036559592,-996.2851861126171,1.5233595400186772,0.00046320380489140686,4.665022516043433,-3.1416629760247563,1584612.6385153048,1240331.2694649755,0.5245921015739441,0.04918425530195236,0.11372910083393528,26875.23115588977,355.11364460542256,0.19126834714293378,3406.169946205902,5.221250164610164,7.03177904153307e-05,0.5885886064314575,7.9303788290206345,-15427594.090824764,26207.90100877632,297.1261139293209,23718362.067251705,0.054014791315612334,552658.5816362504,-32.93685781894227,552036.823886422,3.3573292008431905,6710.37890625,24134855.577245418,0.7085683708103896,-33.848224383880996,0.0,4.830378829020635,0.0,0.0,1144729.8381897018,24107692.700299054,-1.1714454722588918e-05,-9.735877220618141,1.0113962428744087e-06,2.1984840406160792e-07,2.1336609356895333e-05,0.7388643503433329,0.7224035769790723,15.213618845604211,0.0,5.824467641954623,0.016513622892590726,0.0,0.0,165.12913372027313,165.12913372027313,0.0,6.962079980567856e-06,0.0
302.7499999999833,31167.95749186321,22989.849696865807,-47.15192201786811,-995.7013494382807,1.5234059484022262,0.00046329998045175524,4.6650688450145505,-3.141662896612324,1583941.299953293,1239659.9309029637,0.5248271822929382,0.049654338508844376,0.11539520893617906,27272.025138756002,355.03371170254997,0.19130320321359623,3458.9680063606074,5.181248066122112,7.024437720559717e-05,0.5902493270373739,7.930603051892282,-15421538.486478847,26606.80530864376,297.05923174975936,23717427.734272044,0.05487676145397403,560920.4004230574,-32.93663359607062,560289.0129869431,3.3561116607103822,6713.3857421875,24145368.79650606,0.7087260713654907,-67.46741473587916,0.0,4.830603051892282,0.0,0.0,1144109.2564751338,24118247.206804566,-2.3009918237559823e-05,-9.736180556017823,2.0148321584440157e-06,2.2332464541820553e-07,4.254696337286337e-05,0.7390375045618164,0.7223179650084703,15.226730439768039,0.0,5.842630070637446,0.016751204496630197,0.0,0.0,-924.3966077867408,-924.3966077867408,0.0,-3.8975415805777856e-05,0.0
302.8499999999832,31163.24692001609,22890.316156636967,-47.07799867945336,-995.1156908496239,1.5234523114597174,0.0004643791184456747,4.665115157159889,-3.1416628457001714,1583269.6607321016,1238988.2916817723,0.5250622034072876,0.05012435466051102,0.11706033841498441,27674.511226977476,354.953805271224,0.19133841174938193,3512.5787708306184,5.141556613863043,7.022508569765051e-05,0.5919449244056666,7.930827496616542,-15415479.28808281,26942.083994018485,296.992371682663,23716492.476618946,0.055752393772835564,569303.3362243182,-32.93640915134636,568665.4673856399,3.3548872069426126,6716.39208984375,24155870.26979989,0.7088838425547418,-32.41496480851798,0.0,4.830827496616543,0.0,0.0,1143488.8282166498,24128789.89487757,-1.0894416892948122e-05,-9.736483727575955,9.6749698050668e-07,2.268550673938091e-07,2.0450559776493004e-05,0.7391708609095577,0.7222325145091849,15.239848582534231,0.0,5.860882295437628,0.016992128852926284,0.0,0.0,249.1445295212649,249.1445295212649,0.0,1.0505117051641832e-05,0.0
302.9499999999831,31158.54374157802,22790.84129716986,-47.00405829112659,-994.5281926707681,1.52349862530522,0.00046337550252872846,4.665161453931274,-3.141662828626054,1582597.717128586,1238316.3480782567,0.525300145149231,0.05060027539730072,0.11872448620393952,28082.766482902913,354.873925480815,0.19137390260595608,3567.0145375961183,5.102173451678202,7.018719097562354e-05,0.5936751615794743,7.931052164329213,-15409416.458522422,27305.119789996388,296.92553386940637,23715556.289450403,0.05664190131456573,577808.8732268632,-32.93618448363369,577163.3432728226,3.3536557814899495,6719.43603515625,24166504.055771414,0.7090416850341544,-20.12239730289546,0.0,4.831052164329212,0.0,0.0,1142873.6137207446,24139464.745115563,-6.664663490085765e-06,-9.736786734711565,6.002648709119318e-07,2.3044040145010925e-07,1.2700612646982545e-05,0.7393253033414743,0.7221504248055769,15.253064302982457,0.0,5.879313640144902,0.017236433784625912,0.0,0.0,672.9647835525021,672.9647835525021,0.0,2.8376512671215007e-05,0.0
303.049999999983,31153.847958420094,22691.42530878847,-46.93009714632701,-993.9387531273454,1.5235449633253184,0.000462440599032202,4.665207734454656,-3.1416627711293375,1581925.428432297,1237644.0593819676,0.5255699157714844,0.05113980174064636,0.12038764911905157,28496.865133728636,354.79407250650235,0.19140966335879228,3622.2877824959287,5.063096242277004,7.01097685196217e-05,0.5954451672417891,7.931277065763544,-15403349.600508202,27724.561306588806,296.8587184548107,23714619.12793151,0.057545500305827155,586438.6041067477,-32.93595958219936,585782.8851997467,3.35241710572448,6722.88671875,24178592.21146604,0.7091996061955077,-59.21073958107302,0.0,4.831277065763544,0.0,0.0,1142325.5822006394,24151592.3614286,-1.9325991930052577e-05,-9.737089576828579,1.765317163080162e-06,2.3408143583224e-07,3.7387886380787155e-05,0.7395581506774302,0.7221108919986796,15.267212933901098,0.0,5.898759528895734,0.01748416149244214,0.0,0.0,-595.9980806564525,-595.9980806564525,0.0,-2.513209583680284e-05,0.0
303.1499999999829,31149.159572650085,22592.068386210143,-46.85611573840555,-993.3473627706448,1.5235912994963847,0.0004633192122261891,4.665253998028449,-3.1416626985320644,1581252.7947653048,1236971.4257149755,0.525839626789093,0.05167922377586365,0.12204982390282981,28916.88490972162,354.71424652716405,0.1914457674075141,3678.4111605242324,5.024322667743403,7.006319370272962e-05,0.5972550007524955,7.931502204517628,-15397278.714273116,28108.676726211535,296.79192558834126,23713680.976959124,0.058463410184123876,595194.4604234828,-32.93573444344528,594530.3620077738,3.3511710641642334,6726.33642578125,24190676.79624935,0.7093576084083294,-57.771898803781326,0.0,4.831502204517628,0.0,0.0,1141777.4002979514,24163716.357977007,-1.858247385772005e-05,-9.73739225331041,1.7214636639068391e-06,2.3777908531899938e-07,3.649494550923128e-05,0.7397689240617302,0.7220713880018268,15.28137464039295,0.0,5.918304397329969,0.017735363693993776,0.0,0.0,-529.2994487097992,-529.2994487097992,0.0,-2.232042546343106e-05,0.0
303.24999999998283,31144.478586417335,22492.77072511483,-46.782112689300014,-992.7540120849026,1.5236375810843565,0.0004635768499331079,4.665300245828668,-3.1416626647443113,1580579.8161276095,1236298.4470772801,0.5261092782020569,0.05221853777766228,0.12371100728167961,29342.90576165824,354.63444772262403,0.19148220927490556,3735.3975113993897,4.98585042711769,7.004039539193485e-05,0.5991025917541021,7.931727580807758,-15391203.798858825,28465.294795967227,296.72515542025354,23712741.835521594,0.05939585369430777,604078.186291722,-32.935509067155145,603407.1450535272,3.3499176177245737,6729.7861328125,24202747.871019967,0.70951569166545,-23.57908874532098,0.0,4.831727580807758,0.0,0.0,1141228.4050593406,24175826.815967377,-7.47415832602627e-06,-9.73769476353746,7.022101391241157e-07,2.4153419293669237e-07,1.4901463248828563e-05,0.7399621286094971,0.722031493389134,15.29554317300957,0.0,5.937942977674544,0.01799008569921646,0.0,0.0,616.9079818024269,616.9079818024269,0.0,2.6015885724286054e-05,0.0
303.34999999998274,31139.805001860463,22393.53252213372,-46.708087341626225,-992.1586914518748,1.5236838438663947,0.0004624030654736982,4.665346478306124,-3.1416626344397294,1579906.4927023165,1235625.1236519872,0.526378870010376,0.05275774374604225,0.12537119596609295,29775.008621859284,354.5546762736439,0.19151893421523683,3793.259862103742,4.947677236271343,6.998458545703912e-05,0.6009846310590133,7.931953194814646,-15385124.855087347,28871.213158789473,296.6584081015855,23711801.702755213,0.06034305693571815,613091.3898767075,-32.93528345314826,612411.2233712119,3.34865672800464,6733.234375,24214813.49744569,0.7096738559346065,-33.45641483724423,0.0,4.831953194814646,0.0,0.0,1140677.6240830366,24187931.85193795,-1.0451193766691791e-05,-9.737997106887128,9.958140179866877e-07,2.453475501397051e-07,2.1152772233826703e-05,0.7401857303236892,0.7219905920710469,15.309723685334207,0.0,5.957679265864577,0.018248368909705232,0.0,0.0,311.2559494608177,311.2559494608177,0.0,1.3126625861781354e-05,0.0
303.44999999998265,31135.138821147713,22294.353974879286,-46.63404038220766,-991.5613910236829,1.5237301246846862,0.00046200785063210583,4.665392694550804,-3.141662569866118,1579232.8244894259,1234951.4554390965,0.5266484022140503,0.05329684540629387,0.12703038665014532,30213.27537980554,354.4749323619483,0.19155596150539994,3852.0114294312457,4.909800827798036,6.991361894215231e-05,0.6028958322081024,7.932179046749832,-15379041.881994974,29303.53038678556,296.59168378417684,23710860.577667393,0.06130524940954506,622235.9317869814,-32.935057601213074,621545.5430311443,3.347388355379812,6736.68212890625,24226869.737950455,0.7098321012050448,-64.4064921712265,0.0,4.832179046749832,0.0,0.0,1140125.3176678852,24200027.511547014,-1.982760381519233e-05,-9.738299282733752,1.915963103566932e-06,2.4922005225372484e-07,4.073837532738623e-05,0.7404254329396718,0.7219488475592531,15.323913698014103,0.0,5.9775127615408135,0.018510262658739462,0.0,0.0,-688.4654272077939,-688.4654272077939,0.0,-2.9035868392572835e-05,0.0
303.54999999998256,31130.480046509478,22195.235281956215,-46.55997167209457,-990.9621007331167,1.523776389807227,0.0004627736733800451,4.665438894473225,-3.141662504665998,1578558.8114889376,1234277.4424386083,0.5269179344177246,0.05383584648370743,0.12868857601131345,30657.78890147273,354.39521617023456,0.1915933365708069,3911.6656225744096,4.872218950899006,6.987166821836865e-05,0.6048345991015822,7.932405136840421,-15372954.878615107,29700.607481604762,296.52498262067706,23709918.459200345,0.06228266406693179,631513.7850431732,-32.93483151112248,630814.9788972632,3.3461124596428564,6740.1298828125,24238918.655728348,0.7099904274767648,-54.647742757728516,0.0,4.832405136840421,0.0,0.0,1139572.6323978784,24212115.806234397,-1.6579437565722444e-05,-9.738601290448557,1.6247565163018223e-06,2.5315264275729316e-07,3.45806080363074e-05,0.740642940020802,0.721906985095477,15.338114506735991,0.0,5.997447964667948,0.01877581919407307,0.0,0.0,-346.56733653723245,-346.56733653723245,0.0,-1.4616977158044642e-05,0.0
303.64999999998247,31125.82868020433,22096.176642967795,-46.48588008108235,-990.3608107120191,1.5238226112127073,0.00046285065818551613,4.6654850789934805,-3.1416624677807734,1577884.4538839571,1233603.0848336278,0.5271873474121094,0.05437474697828293,0.13034576071036788,31108.633051259283,354.3155278821789,0.1916310435588784,3972.236045738316,4.834929371271268,6.984105902319016e-05,0.6067951466835906,7.932631465267644,-15366863.845761467,30086.115365350077,296.45830476455797,23708975.346487056,0.06327553735761852,640926.7496373382,-32.93460518269526,640220.2158916692,3.3448290007314396,6743.576171875,24250956.31475927,0.7101488347175037,-27.811316324376378,0.0,4.832631465267644,0.0,0.0,1139018.9445414178,24224192.825032134,-8.315320858431896e-06,-9.738903129399612,8.264109525525432e-07,2.5714619891005095e-07,1.760631442329733e-05,0.740852828034802,0.7218646091212361,15.352323654247538,0.0,6.01748297354208,0.019045085083583376,0.0,0.0,558.2971072627962,558.2971072627962,0.0,2.354792221526852e-05,0.0
303.7499999999824,31121.184724497267,21997.178258526645,-46.41176514150134,-989.7575107005943,1.5238688157565008,0.00046190716159695994,4.665531248349131,-3.1416624325926303,1577209.7516134493,1232928.38256312,0.5274567604064941,0.054913513362407684,0.13200193739119392,31565.8926851361,354.23586768244627,0.19166904875468377,4033.7365007985363,4.797929870988526,6.978607366470158e-05,0.6087757998018326,7.9328580322589985,-15360768.781867344,30511.52673590573,296.3916503701116,23708031.238467366,0.06428410927940353,650476.5850316193,-32.934378615703906,649760.5987293422,3.343537937862025,6747.0224609375,24262988.779806796,0.7103073229272614,-35.36200914934635,0.0,4.832858032258999,0.0,0.0,1138463.6893677346,24236264.665930305,-1.04197488605684e-05,-9.739204798951839,1.050194658840595e-06,2.6120158479141153e-07,2.2396003429648828e-05,0.7410873611303973,0.7218213609211536,15.36654502746839,0.0,6.0376213803774395,0.019318105835445885,0.0,0.0,330.4042000373145,330.4042000373145,0.0,1.3936382853301567e-05,0.0
