episode,reward,steps,updates
1,4.17594358065037,124,0
2,4.303739028500708,127,0
3,5.211265111043634,127,122
4,4.693203257386852,130,130
5,5.1881925194481475,128,128
6,5.272344766578695,127,127
7,4.440443560494481,129,129
8,5.337231468415993,130,130
9,5.402426398324581,128,128
10,5.092353030714836,132,132
11,5.262077757957028,130,130
12,5.431823423591024,130,130
13,5.323533640269759,130,130
14,5.895581004594886,133,133
15,4.481888859098979,124,124
16,5.413544799565237,130,130
17,5.217871043299005,128,128
18,4.5763098490530165,128,128
19,4.518191144522295,126,126
20,4.969693434281091,132,132
