episode,reward,steps,updates
1,0.3443631489832235,121,0
2,0.1423472460299866,122,0
3,-0.4563916376586157,121,108
4,2.0512439666901656,132,132
5,1.3722404219507833,130,130
6,2.259811527111406,135,135
7,1.0508298433785352,129,129
8,1.682317526085237,135,135
9,1.3496890048249242,131,131
10,0.783882549853848,131,131
11,1.497257452043943,131,131
12,0.16294112519752701,126,126
13,0.9712138484068973,127,127
14,0.43288274336819477,129,129
15,0.5973826726526301,127,127
16,0.07657824003980096,127,127
17,-0.0018018853338492846,125,125
18,1.1651526212556185,127,127
19,-0.11459310007169776,125,125
20,0.6682031699820428,125,125
21,0.35444535427165924,127,127
22,1.0514100046455859,129,129
23,0.16619440339859182,125,125
24,0.6709003883634193,127,127
25,0.1924278971972928,125,125
26,-0.24921626988865775,123,123
27,0.563458074515415,124,124
28,0.2670632903011949,124,124
29,0.8654924087298159,125,125
30,-0.39122907760945225,119,119
31,-0.12760990218762736,121,121
32,0.7133111188369874,124,124
33,0.07967054993694411,123,123
34,-0.7854965769143796,121,121
35,-0.6620572786529255,120,120
36,-0.281656100997413,123,123
37,-0.28757706287171025,121,121
38,0.056297971640123734,121,121
39,-0.4894760197309349,123,123
40,-0.13808929767282052,121,121
41,-0.2171545132157,121,121
42,-0.3969854935380397,120,120
43,-0.2856343852332568,123,123
44,-0.44115281581155585,121,121
45,0.06718153233344637,121,121
46,-0.4544076416075775,118,118
47,-0.513528884869336,119,119
48,-0.3434780322609896,123,123
49,-0.9966389470905721,119,119
50,-0.5217054916722024,122,122
51,-0.4149230526314014,122,122
52,0.2072479397742253,121,121
53,-0.6619011148929914,122,122
54,-0.8073883614318778,120,120
55,-0.5104150321127072,121,121
56,-0.5256652131915409,122,122
57,-0.13236262827893164,123,123
58,-0.04242802347647512,123,123
59,-0.5530684000597379,122,122
60,-0.2115350396966953,125,125
61,-0.1196792833071143,120,120
62,-0.7090734020600102,117,117
63,-1.094626799757572,119,119
64,-0.768539036087077,117,117
65,-0.40715872724974034,118,118
66,-0.9615095996977914,118,118
67,-0.3647071932379049,118,118
68,-1.0472980585230438,119,119
69,-0.2239855445665473,118,118
70,-0.8322648459750308,120,120
71,-0.3412025367554623,120,120
72,-0.8126497196560081,121,121
73,-1.0474954234858131,119,119
74,-0.7377626380993796,120,120
75,0.12409021706283063,122,122
76,0.3188888119967217,123,123
77,-0.49294457329042984,120,120
78,0.06473516888321207,123,123
79,-0.13468242483933146,123,123
80,0.541653305870831,123,123
81,-0.05970350827223214,124,124
82,0.26149675178730014,122,122
83,0.4046106881866489,122,122
84,0.7699505773569051,125,125
85,0.4091144295427167,124,124
86,0.13917627079998773,121,121
87,-0.8197840385263184,121,121
88,0.5343656127361243,124,124
89,0.11076977046888636,121,121
90,-0.7456438424638918,121,121
91,-0.042183582873704495,120,120
92,0.168390826071402,122,122
93,-0.6173889289057684,122,122
94,0.19000177789536465,121,121
95,-0.18074709541624223,121,121
96,-0.8065485218490025,121,121
97,-0.12905783979541674,121,121
98,-0.6531898899012454,122,122
99,-0.825436708040943,121,121
100,-0.5250828486464556,122,122
101,-0.6549624432363181,122,122
102,0.2836167169056232,122,122
103,-0.5190912508762882,122,122
104,-0.14316453733187728,121,121
105,-0.07002899535041252,120,120
106,-0.3243040299990252,120,120
107,-0.6866084229015197,119,119
108,-0.21711710617038982,120,120
109,0.2804123805569567,122,122
110,-0.1810458110818658,122,122
111,-0.5743674688260096,120,120
112,-0.6181702129963078,121,121
113,-0.7989536163770179,121,121
114,-0.02432465228160119,120,120
115,-0.8787108551051759,121,121
116,-0.20439506230943572,121,121
117,-0.30507148204522316,121,121
118,-0.322813508990647,122,122
119,0.16101782326907355,121,121
120,-0.32919443725238473,122,122
121,-0.19483572984796993,123,123
122,-0.43496320969439495,122,122
123,-0.28293137792891976,120,120
124,-0.28317884003046956,119,119
125,-0.15129972447912898,121,121
126,-0.0994098632308269,123,123
127,0.04853264175673999,124,124
128,0.3505995171875256,123,123
129,0.6950164685228764,124,124
130,-0.10888546809857935,126,126
131,0.34551210827519974,127,127
