t[s],x[m],y[m],vx[m/s],vy[m/s],mass[kg]
47.70000000000041,2605.2869052908536,10505.184359578598,143.27635017752698,361.1829252685835,4324044.916417382
47.80000000000041,2619.670265413655,10541.373195211425,143.8336012280178,361.88835632826397,4321861.567938612
47.90000000000041,2634.109693128513,10577.632895289966,144.39427714857692,362.5970007854007,4319674.422476222
48.00000000000041,2648.605537987394,10613.96378203963,144.95844858881208,363.308867496637,4317483.442783901
48.10000000000041,2663.158155025923,10650.366179369643,145.52617038528544,364.02397330013764,4315288.590197786
48.200000000000415,2677.767903209401,10686.840413651227,146.09748183478155,364.7423428158469,4313089.824814098
48.300000000000416,2692.435143956284,10723.386814452755,146.67240746882726,365.46400801527994,4310887.105681862
48.40000000000042,2707.1602397833585,10760.00571521124,147.2509582707461,366.1890075848445,4308680.391006295
48.50000000000042,2721.943553109814,10796.697453822622,147.83313326455078,366.91738611381635,4306469.638357236
48.60000000000042,2736.7854460638964,10833.462375158128,148.41892954082613,367.64921335504755,4304254.80487597
48.70000000000042,2751.6862780023757,10870.30082742956,149.0083193847942,368.3845227143233,4302035.847435399
48.80000000000042,2766.6464057325334,10907.213164279845,149.6012773015779,369.1233685028435,4299812.725370593
48.900000000000425,2781.666183269113,10944.199745125448,150.1977753657951,369.8658084560312,4297585.395671133
49.000000000000426,2796.7459616901465,10981.260935245531,150.797784210336,370.6119012008243,4295353.815311793
49.10000000000043,2811.88608922088,11018.397105739525,151.40127530733525,371.3617049399429,4293117.941592264
49.20000000000043,2827.086911517157,11055.608633387765,152.0082229627712,372.1152764824005,4290877.732221349
49.30000000000043,2842.348784741981,11092.895896983002,152.61873224824006,372.8726359523803,4288633.145337366
49.40000000000043,2857.6730827078536,11130.261107115268,153.24297965872663,373.65210132266026,4286359.141033384
49.50000000000043,2873.0628433042248,11167.705842637422,153.89760596371258,374.447355221553,4284055.166567291
49.600000000000435,2888.519795180939,11205.23203008439,154.56951876714388,375.2618744696699,4281723.425504179
49.700000000000436,2904.0451869323088,11242.841597456209,155.253917513696,376.09567371819537,4279366.179591602
49.80000000000044,2919.64030790545,11280.536274773318,155.95120973141005,376.946773171088,4276985.505121599
49.90000000000044,2935.306016913286,11318.317805292088,156.65709007835864,377.8153051877051,4274583.278949263
50.00000000000044,2951.0429019575718,11356.187897189871,157.36885044285933,378.70091897782964,4272161.189248837
50.10000000000044,2966.851456569671,11394.148162348225,158.08554612099417,379.6026515835432,4269720.7528813435
50.20000000000044,2982.7321573889826,11432.20009888688,158.80700819311758,380.51936538654496,4267263.329021967
