time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],alpha[rad],mass[kg],mass_propellant[kg],gimbalangle[deg],nonnominalthrottle[0-1],u0,u1
28.600000000000136,105.20569901210897,2992.3990171723744,8.674946122523075,220.89761040545272,1.5139562138755251,-0.003261256753218066,-0.01758893850959264,7856882.787445596,4289957.460421237,-3.700833239876648,1.0,-0.5286904628395211,1.0
28.700000000000138,106.07820598039336,3014.5798289472946,8.725069682843989,221.80811774919968,1.5136323469095134,-0.0032386696601205394,-0.017848134471611266,7852567.754240309,4285642.42721595,-3.7323923555107417,1.0,-0.5331989079301059,1.0
28.80000000000014,106.95576619607563,3036.8517952463103,8.775602156822682,222.71966299015844,1.5133110211960046,-0.0032132571350889064,-0.018103668445294655,7848252.756054085,4281327.4290297255,-3.7628688915444393,1.0,-0.5375526987920627,1.0
28.90000000000014,107.8384187199981,3059.21502017404,8.826525239224747,223.63224927729638,1.5129924818816602,-0.0031853931434434,-0.018355392208376786,7843937.791848827,4277012.464824468,-3.792207951204289,1.0,-0.5417439930291841,1.0
29.000000000000142,108.72620068204783,3081.6696081646214,8.877819620497258,224.54587990581555,1.5126769353007858,-0.0031554658087438975,-0.018603199298364625,7839622.860504927,4272697.533480568,-3.8203661424057325,1.0,-0.5457665917722475,1.0
29.100000000000144,109.61914720223585,3104.2156639940495,8.929465201880122,225.46055829427848,1.512364547942003,-0.0031238735878298526,-0.018847025025144237,7835307.960834745,4268382.633810386,-3.847311712311432,1.0,-0.5496159589016332,1.0
29.200000000000145,110.51729133357534,3126.853292790115,8.981441313394903,226.37628796065454,1.5120554457985729,-0.0030910214342975573,-0.019086846111596497,7830993.091596746,4264067.764572387,-3.8730245732010866,1.0,-0.5532892247430123,1.0
29.300000000000146,111.4206640268434,3149.582600039872,9.03372693268059,227.29307249756766,1.5117497141000262,-0.003057316985467629,-0.0193226799733015,7826678.251510087,4259752.924485728,-3.8974962217628786,1.0,-0.556785174537554,1.0
29.400000000000148,112.32929411711143,3172.4036915945753,9.086300902680383,228.2109155470347,1.5114473974193332,-0.0030231668069294546,-0.019554583651395507,7822363.439269484,4255438.112245125,-3.9207295548443755,1.0,-0.560104222120625,1.0
29.50000000000015,113.24320833173498,3195.316673672074,9.139142146235434,229.12982077498654,1.511148500146584,-0.0029889727274936876,-0.019782652415429203,7818048.653560137,4251123.326535778,-3.9427385855842845,1.0,-0.5632483693691834,1.0
29.60000000000015,114.16243131930595,3218.3216528566604,9.192229875709705,230.04979184586279,1.5108529873169982,-0.002955128295857222,-0.02000701805566041,7813733.893072553,4246808.566048194,-3.9635480646732186,1.0,-0.5662211520961741,1.0
29.700000000000152,115.08698569889133,3241.418736096417,9.245543795853754,230.97083239756407,1.5105607857781476,-0.0029220153885087547,-0.020227846886567313,7809419.156517054,4242493.829492695,-3.9831930122515313,1.0,-0.5690275731787902,1.0
29.800000000000153,116.01689212871266,3264.6080306981207,9.299064298213299,231.89294601703656,1.510271785678508,-0.002890000996394246,-0.02044533748548227,7805104.442637819,4238179.11561346,-4.001718166658702,1.0,-0.5716740238083861,1.0
29.900000000000155,116.95216939326262,3287.8896443197955,9.352772645499615,232.8161362167477,1.5099858422569434,-0.0028594342156483122,-0.020659718192102435,7800789.750226288,4233864.423201929,-4.019177356867844,1.0,-0.5741681938382633,1.0
30.000000000000156,117.89283450770881,3311.263684961025,9.40665114446196,233.74040641229539,1.5097027779104133,-0.002830643465301144,-0.020871244396214905,7796475.078133779,4229549.751109419,-4.035632805991195,1.0,-0.5765189722844565,1.0
30.100000000000158,118.8389028383024,3334.730260951162,9.460683305935957,234.6657599013709,1.5094223845151813,-0.002803933952317644,-0.021080195642286803,7792160.425283192,4225235.0982588325,-4.051154373711395,1.0,-0.5787363391016278,1.0
30.20000000000016,119.79038823739087,3358.2894809355894,9.514853990884692,235.59219984427364,1.509144425975017,-0.0027795854016436873,-0.021286872580603022,7787845.790679697,4220920.463655338,-4.065818745876253,1.0,-0.5808312494108933,1.0
30.30000000000016,120.74730319153088,3381.9414538602045,9.569149541400005,236.51972924614955,1.5088686409684018,-0.0027578500661483655,-0.021491593795363473,7783531.173420293,4216605.846395934,-4.079708579800608,1.0,-0.5828155114000868,1.0
30.400000000000162,121.70965898110968,3405.6862889543145,9.623557895788151,237.44835094109948,1.508594745865553,-0.0027389510284913095,-0.021694692540616956,7779216.57270219,4212291.245677831,-4.092911614030231,1.0,-0.5847016591471759,1.0
30.500000000000163,122.67746584981225,3429.524095712142,9.678068687025634,238.3780675782758,1.5083224377851492,-0.002723080804036365,-0.02189651341507282,7774901.987829938,4207976.660805578,-4.10551975145407,1.0,-0.5865028216362956,1.0
30.600000000000165,123.65073318221582,3453.4549838731477,9.732673324035675,239.30888161005905,1.5080513977600487,-0.002710400251003434,-0.022097409006718527,7770587.418221289,4203662.09119693,-4.117628124701151,1.0,-0.5882325892430215,1.0
30.700000000000166,124.62946968775603,3477.4790634013857,9.78736505540205,240.24079528237877,1.507781293980936,-0.002701037791131695,-0.022297736537793877,7766272.863411768,4199347.536387409,-4.129334152708461,1.0,-0.5899048789583515,1.0
30.800000000000168,125.61368358928638,3501.596444464107,9.842139015303564,241.1738106272167,1.5075117850868123,-0.0026950889412364837,-0.022497854540010298,7761958.323057947,4195032.9960335875,-4.140736597244574,1.0,-0.5915337996063676,1.0
30.90000000000017,126.60338281444811,3525.807237409838,9.89699225161734,242.10792945730552,1.5072425234714908,-0.00269261615321585,-0.022698119589017463,7757643.79693945,4190718.469915091,-4.151934627959425,1.0,-0.5931335182799178,1.0
31.00000000000017,127.59857518807826,3550.1115527461393,9.95192373630144,243.04315336301275,1.5069731585757593,-0.002693648957315025,-0.02289888312596089,7753329.284959723,4186403.957935364,-4.163026904274762,1.0,-0.5947181291821089,1.0
31.100000000000172,128.59926862391077,3574.509501117277,10.006934358325244,243.97948371137792,1.5067033401356775,-0.0026981844008186254,-0.023100488392618912,7749014.787145592,4182089.4601212326,-4.174110682080465,1.0,-0.5963015260114949,1.0
31.200000000000173,129.6054713138676,3599.001193282002,10.062026899568389,244.91692164725092,1.5064327213584947,-0.0027061877718292104,-0.023303267505026426,7744700.303645685,4177774.9766213256,-4.185280952799263,1.0,-0.5978972789713233,1.0
31.300000000000175,130.61719191329308,3623.586740091648,10.117205994254695,245.85546809646206,1.506160961998952,-0.0027175935954269104,-0.023507538688732454,7740385.834727768,4173460.507703408,-4.19662962192056,1.0,-0.5995185174172228,1.0
31.400000000000176,131.63443972055558,3648.266252468742,10.172478072624989,246.7951237709389,1.5058877313102208,-0.002732306887308802,-0.02371360369690101,7736071.3807750605,4169146.0537507003,-4.20824473358062,1.0,-0.6011778190829457,1.0
31.500000000000178,132.6572248495237,3673.039841386309,10.227851289681139,247.73588917567088,1.5056127108454218,-0.0027502046479927224,-0.023921745430389496,7731756.942281612,4164831.6152572515,-4.220209747202366,1.0,-0.6028871067431952,1.0
31.60000000000018,133.68555839351887,3697.9076178480504,10.283335439952015,248.67776461741207,1.5053355970875366,-0.0027711375788523718,-0.024132225776723804,7727442.519846809,4160517.192822448,-4.232602871602763,1.0,-0.604657553086109,1.0
31.70000000000018,134.71945257945282,3722.869692869551,10.338941859339357,249.62075021500198,1.5050561038875723,-0.002794931999643873,-0.024345283682581487,7723128.114169091,4156202.78714473,-4.245496461327526,1.0,-0.6064994944753608,1.0
31.800000000000182,135.75892091097253,3747.9261774606684,10.394683315197186,250.5648459111772,1.504773964692993,-0.0028213919457951726,-0.02456113347199551,7718813.726038961,4151888.3990145996,-4.258956479306006,1.0,-0.6084223541865723,1.0
31.900000000000183,136.8039782995607,3773.0771826092423,10.450573885881635,251.51005148574032,1.504488934550736,-0.002850301422568591,-0.024779963420042073,7714499.356331358,4147574.0293069966,-4.273042029225015,1.0,-0.6104345756035735,1.0
32.000000000000185,137.85463666663378,3798.322751258521,10.506583670730906,252.45568649278724,1.5042007918715083,-0.002881426792278712,-0.02500200124661034,7710186.510273542,4143261.1832491816,-4.28930134224891,0.999303575663193,-0.6127573346069871,0.9986071513263859
