time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],gamma[rad],alpha[rad],mass[kg],mass_propellant[kg],gimbalangle[deg],nonnominalthrottle[0-1],u0,u1
11.099999999999977,12.171655152580923,422.71294811144156,2.6449405687531247,76.91365815014514,1.5486263444441282,0.001808463704129269,88.03046375881203,0.012204909795314522,8612267.516715273,5045342.189690911,-0.8265891464546573,1.0,-0.11808416377923675,1.0
11.199999999999976,12.439306153624985,430.4783721997383,2.6765100104406128,77.6542408829676,1.5488127087312955,0.0018636428716761778,88.02596686911288,0.012469759613831455,8607950.432330057,5041025.105305695,-0.743155392344714,1.0,-0.10616505604924485,1.0
11.299999999999976,12.709963347620228,438.31794824108727,2.706571939952429,78.39576041348933,1.5490016098293078,0.0018890109801215828,88.02267904605486,0.01271604404942872,8603633.330066219,5036708.003041856,-0.6600618593702537,1.0,-0.09429455133860767,1.0
11.399999999999975,12.983476442836093,446.23176980184036,2.7351309521586566,79.13821560753101,1.5491900997227577,0.0018848989345004422,88.0205630551528,0.012941464951061965,8599316.212250274,5032390.885225912,-0.5781490258963177,1.0,-0.08259271798518823,1.0
11.499999999999975,13.259697024323838,454.2199302993038,2.762205814877452,79.8816049746349,1.5493752893889037,0.0018518966614584835,88.01957280536263,0.013143937736463496,8594999.081243832,5028073.754219469,-0.4982294999509734,1.0,-0.07117564285013905,1.0
11.599999999999975,13.538479925639288,462.2825229746821,2.7878290131545076,80.6259267537823,1.5495543736212218,0.001790842323182168,88.01965408769584,0.013321603324443432,8590681.939362321,5023756.612337958,-0.4210812905307444,1.0,-0.06015447007582063,1.0
11.699999999999974,13.819684543522454,470.4196408741114,2.81204617883165,81.37117899429309,1.549724654572721,0.0017028095149915945,88.02074535518905,0.013472838065166304,8586364.788802937,5019439.461778574,-0.3474415338354562,1.0,-0.04963450483363659,1.0
11.799999999999974,14.10317608480716,478.63137683706105,2.83491541284705,82.11735962949638,1.5498835638331778,0.001589092604573336,88.02277853617517,0.01359626162312666,8582047.631583977,5015122.304559614,-0.27800072044838564,1.0,-0.039714388635483655,1.0
11.899999999999974,14.388826735661393,486.9178234911825,2.8565065085423376,82.86446654121475,1.550028682871612,0.001451190384342799,88.0256798728159,0.013690742784471466,8577730.469497217,5010805.142472854,-0.21339746428559833,1.0,-0.03048535204079976,1.0
11.999999999999973,14.676516744160562,495.2790732525431,2.8769000849916946,83.6124976136061,1.5501577616936228,0.0012907882201054254,88.02937077693392,0.013755403177247327,8573413.304074386,5006487.977050022,-0.15421384873005264,1.0,-0.022030549818578948,1.0
12.099999999999973,14.966135408161481,503.7152183300866,2.896186640009198,84.36145077543466,1.5502687355825189,0.0011097388889604915,88.03376869532656,0.013789618909957557,8569096.136568222,5002170.809543857,-0.10097137973454835,1.0,-0.014424482819221192,1.0
12.199999999999973,15.25758196146442,512.2263507331244,2.9144655330293827,85.11132403037772,1.5503597398132405,0.0009100423072157785,88.0387879769438,0.013793020150373758,8564778.967948003,4997853.640923639,-0.05412756987727583,1.0,-0.007732509982467974,1.0
12.299999999999972,15.550766352313342,520.8125622806738,2.9318439084892316,85.86211547549411,1.5504291222487327,0.0006938243549233949,88.04434073457018,0.013765488682720095,8560461.79890891,4993536.471884545,-0.014073171395620959,1.0,-0.0020104530565172797,1.0
12.399999999999972,15.84560990937993,529.4739446115207,2.9484355706658665,86.61382330846912,1.5504754537494823,0.0004633150074936245,88.05033769395882,0.013707153497029445,8556144.629894046,4989219.302869681,0.018869929849977565,1.0,0.0026957042642825092,1.0
12.499999999999972,16.14204589149421,538.2105891939896,2.964359821142812,87.36644582468867,1.5504975363481526,0.00022082598670562526,88.0566890237175,0.013618384479531231,8551827.461127548,4984902.134103183,0.044450153656429556,1.0,0.006350021950918508,1.0
12.599999999999971,16.440019918513137,547.0225873345466,2.979740270189263,88.11998140557075,1.5504944091624857,-3.12718566678426e-05,88.06330513964342,0.013499784287263283,8547510.292656805,4980584.965632441,0.06248699832526582,1.0,0.008926714046466546,1.0
12.69999999999997,16.73949028184744,555.9100301845349,2.994703633343047,88.87442849988265,1.5504653520406428,-0.00029057121842604217,88.07009747763395,0.013352178503577505,8543193.12440159,4976267.797377226,0.07287115349229063,1.0,0.010410164784612947,1.0
12.79999999999997,17.040428134286586,564.8730087445339,3.009378524391446,89.6297855999896,1.5504098869538048,-0.0005546508683832578,88.07697922976458,0.01317660418375377,8538875.956207665,4971950.629183301,0.07556396533156812,1.0,0.010794852190224016,1.0
12.89999999999997,17.342817559861402,573.911613866045,3.023894255748146,90.38605121511074,1.5503277771709003,-0.0008210978290466662,88.08386603861673,0.012974296911423489,8534558.787902405,4967633.460878041,0.07059627232080087,1.0,0.010085181760114411,1.0
12.99999999999997,17.64665552555475,583.0259362504148,3.038379656933464,91.14322384369888,1.5502190242696747,-0.0010875290122533882,88.09067664545238,0.012746676496857345,8530241.619349953,4963316.292325587,0.05806663528872929,1.0,0.008295233612675612,1.0
13.09999999999997,17.95195171770309,592.2160664451163,3.0529619214834125,91.90130194701477,1.5500838630567293,-0.0013516121294556746,88.09733348836369,0.012495331457321068,8525924.45050353,4958999.123479165,0.03813899069053732,1.0,0.005448427241505332,1.0
13.199999999999969,18.258728266917746,601.4820948377002,3.0677654921465556,92.66028392583897,1.5499227544865501,-0.0016110857017869011,88.10376324707379,0.012222002427542344,8521607.281452755,4954681.954428391,0.011039760887167896,1.0,0.001577108698166842,1.0
13.299999999999969,18.567019366285937,610.8241116479064,3.0829109936818946,93.42016810206282,1.5497363766857664,-0.0018637780078402733,88.10989733161858,0.011928564654855922,8517290.112464024,4950364.785439659,-0.02294554039745048,1.0,-0.0032779343424929252,1.0
13.399999999999968,18.876870788481202,620.24220691857,3.0985142219526494,94.18095270663528,1.5495256142037555,-0.0021076248201097932,88.11567231270139,0.011617009738709827,8512972.944012387,4946047.616988023,-0.0634761653597729,1.0,-0.0090680236228247,1.0
13.499999999999968,19.188339308213852,629.7364705060727,3.11468519732651,94.94263587502644,1.5492915456242415,-0.002340685795137883,88.12103029207253,0.011289426777915779,8508655.77680371,4941730.449779346,-0.11016040666644385,1.0,-0.01573720095234912,1.0
13.599999999999968,19.50149203717886,639.3069920711741,3.131527289650067,95.7052156510149,1.5490354296844986,-0.0025611593974335036,88.12591921184372,0.010947983091299072,8504338.611786287,4937413.284761923,-0.16256024095870664,1.0,-0.023222891565529518,1.0
13.699999999999967,19.816405679305987,648.9538610710972,3.149136421271282,96.46868999923034,1.548758690059197,-0.002767396253013145,88.1302931021966,0.010594904678218773,8500021.450151552,4933096.123127188,-0.22019629072434468,1.0,-0.03145661296062067,1.0
13.799999999999967,20.13316571468067,658.677166753747,3.1676003537468027,97.23305682649796,1.5484628989747153,-0.0029579108448184,88.13411226748192,0.010232456584830187,8495704.293323878,4928778.966299515,-0.28255305223178395,1.0,-0.040364721747397705,1.0
13.899999999999967,20.451865520980576,668.4769981549124,3.186998062999075,97.99831401165403,1.5481497598268037,-0.003131391479112393,88.13734341122746,0.009862923339954088,8491387.14293995,4924461.815915586,-0.34908433607597866,1.0,-0.049869190867996946,1.0
13.999999999999966,20.772605441659547,678.3534440992269,3.2073992067897263,98.76445944314415,1.5478210889798942,-0.00328670846909484,88.1399597010738,0.009488589621039491,8487070.000818469,4920144.673794106,-0.41921886627384974,1.0,-0.05988840946769282,1.0
14.099999999999966,21.095491810405484,688.3065932055661,3.2288636874593557,99.53149106339168,1.5474787969299706,-0.0034229204992392483,88.14194077513464,0.009111721306028109,8482752.868921395,4915827.5418970315,-0.49236598376337204,1.0,-0.07033799768048171,1.0
14.199999999999966,21.420635941601308,698.3365338974304,3.251441311958249,100.29940691864297,1.547124869014862,-0.0035392791510860137,88.1432726917287,0.008734547060991417,8478435.749308115,4911510.422283751,-0.5679214005750923,1.0,-0.08113162865358461,1.0
14.299999999999965,21.74815309662794,708.4433544187073,3.2751715502663337,101.06820521276815,1.546761345856035,-0.0036352315882697945,88.14394782485037,0.008359240606301999,8474118.644084217,4907193.317059853,-0.6452729518148875,1.0,-0.09218185025926964,1.0
14.399999999999965,22.078161435866203,718.62714285504,3.300083392382602,101.837884363328,1.5463903037145084,-0.0037104214152641666,88.14396470813303,0.007987903795904527,8469801.555346677,4902876.228322314,-0.7238062939126684,1.0,-0.1034008991303812,1.0
14.499999999999964,22.410780966182468,728.8879871608513,3.3261953031626486,102.60844305811288,1.5460138349404533,-0.003764687740550498,88.14332783040999,0.00762255063504913,8465484.485127363,4898559.158103,-0.8029104992959986,1.0,-0.11470149989942836,1.0
14.599999999999964,22.74613249352308,739.2259751918833,3.35351527340613,103.379880310321,1.545634028691401,-0.0037980624905244106,88.14204738629122,0.007265092351756763,8461167.435336776,4894242.108312412,-0.8819834997202094,1.0,-0.12599764281717277,1.0
14.699999999999964,23.08433658999826,749.6411947429403,3.3820409647517597,104.1521955105699,1.54525295208787,-0.0038107660353109067,88.14013898544812,0.006917323626385974,8456850.407709904,4889925.080685539,-0.9604373329042164,1.0,-0.1372053332720309,1.0
14.799999999999963,23.425512584511583,760.1337335903428,3.4117599451332365,104.92538847402456,1.5448726319677049,-0.003803201201653488,88.13762332453105,0.006580910072087276,8452533.40375596,4885608.076731595,-1.0377031498339615,1.0,-0.14824330711913736,1.0
14.899999999999963,23.7697775855908,770.70367953845,3.44265001079214,105.69945948107214,1.5444950373915984,-0.0037759457610626614,88.13452582583616,0.006257377046782864,8448216.42471359,4881291.097689225,-1.1132359430946026,1.0,-0.15903370615637177,1.0
14.999999999999963,24.117245544604756,781.3511204694672,3.4746795901395937,106.47440931017182,1.5441220630422625,-0.0037297434933578214,88.1308762469872,0.005948099864672818,8443899.471512934,4876974.144488569,-1.1865189598460602,1.0,-0.16950270854943716,1.0
15.099999999999962,24.468026367016044,792.0761443956421,3.507808224112863,107.25023926174867,1.5437555136486099,-0.003665493936528354,88.1267082660052,0.005654295462316439,8439582.54474566,4872657.217721296,-1.2570677665382697,1.0,-0.17958110950546707,1.0
15.199999999999962,24.822225078725126,802.8788395128696,3.541987117090814,108.02695117227489,1.5433970895542697,-0.0035842409434026883,88.1220590462057,0.005377015561126353,8435265.644643804,4868340.317619441,-1.324433936145761,1.0,-0.18920484802082302,1.0
15.299999999999962,25.17994105391686,813.7592942546675,3.577159751917354,108.80454741797844,1.5430483735368812,-0.003487160173883977,88.11696878538771,0.005117141354797018,8430948.771067956,4864023.4440435935,-1.3882083325751489,1.0,-0.1983154760821641,1.0
15.399999999999961,25.541267310130635,824.7175973454604,3.613262562137763,109.58303090792899,1.5427108189710368,-0.003375545658443099,88.11148025376498,0.004875379736869023,8426631.923504986,4859706.596480624,-1.4480239709188103,1.0,-0.20686056727411575,1.0
15.499999999999961,25.906289875548786,835.7538378521165,3.650225654181497,110.36240506656132,1.5423857394136247,-0.0032507955741185035,88.10563832503843,0.004652261070402286,8422315.101075243,4855389.774050882,-1.5035584363757688,1.0,-0.21479406233939552,1.0
15.59999999999996,26.275087232741615,846.8681052327164,3.687973571928304,111.14267380599888,1.5420742996757815,-0.0031143973784346587,88.09948950492013,0.004448138488736041,8417998.302548828,4851072.975524467,-1.5545358489107075,1.0,-0.2220765498443868,1.0
15.69999999999996,26.647729842328918,858.0604893815987,3.7264260958730184,111.92384148882259,1.5417775084308405,-0.002967912449409458,88.0930814612979,0.004263188703614418,8413681.526370278,4846756.199345918,-1.6007283650297415,1.0,-0.2286754807185345,1.0
15.79999999999996,27.02427974922474,869.3310806698173,3.7654990689581966,112.70591288218642,1.5414962123927223,-0.0028129603811800265,88.08646256007532,0.004097414284694789,8409364.770690782,4842439.443666423,-1.641957212387279,1.0,-0.23456531605532557,1.0
15.89999999999996,27.404790273331965,880.6799699802575,3.8051052410722774,113.48889310440144,1.5412310920842474,-0.0026512030847519897,88.0796814105394,0.003950647362691573,8405048.033406813,4838122.706382454,-1.6780932572642944,1.0,-0.23972760818061348,1.0
15.99999999999996,27.789305785753236,892.1072487367865,3.845155124212719,114.27278756528995,1.5409826592000475,-0.002484328841998901,88.07278642389812,0.003822554697263003,8400731.31220394,4833805.985179582,-1.7090571092306563,1.0,-0.24415101560437946,1.0
16.09999999999996,28.17786157079191,903.613008926961,3.8855578503867654,115.05760190174577,1.5407512555542129,-0.002314036458346844,88.06582538839658,0.003712644040278601,8396414.604604451,4829489.277580092,-1.7348187714813308,1.0,-0.24783125306876153,1.0
16.19999999999996,28.570483773238372,915.1973431179633,3.926222024464606,115.8433419100229,1.5405370535886502,-0.002142019655626001,88.05884506416531,0.003620271715408352,8392097.908017363,4825172.580993004,-1.7553968493757568,1.0,-0.250770978482251,1.0
16.29999999999996,28.967189429679152,926.8603444655946,3.9670565644077946,116.63001347631239,1.5403400584045086,-0.0019699518414169953,88.05189080068088,0.003544651326121251,8387781.219789411,4820855.892765052,-1.7708573335733193,1.0,-0.25297961908190275,1.0
16.399999999999963,29.367986581835794,938.6021067163102,4.0079715215664296,117.41762250715641,1.5401601112660148,-0.0017994713849395821,88.04500617942983,0.0034848634962105773,8383464.537255586,4816539.210231227,-1.7813119777919837,1.0,-0.2544731396845691,1.0
16.499999999999964,29.7728744692426,950.4227242024294,4.048878874068053,118.20617486119235,1.5399968945137945,-0.0016321675222018281,88.03823268406545,0.003439866539967751,8379147.857787954,4812222.530763594,-1.7869162946036166,1.0,-0.2552737563719452,1.0
16.599999999999966,30.181843797913128,962.3222918307915,4.089693286705311,118.99567628362108,1.5398499378133106,-0.00146956700483991,88.0316094000347,0.003408507953115203,8374831.178841527,4807905.851817167,-1.7878671957657408,1.0,-0.2554095993951058,1.0
16.699999999999967,30.594877081029498,974.3009050652574,4.130332831163683,119.78613234465908,1.5397186256535182,-0.0013131215979264455,88.02517274533503,0.0033895366106457825,8370514.497996174,4803589.170971815,-1.7844003063560956,1.0,-0.2549143294794422,1.0
16.79999999999997,31.011949047120535,986.3586599035642,4.170719660910355,120.57754838306792,1.5396022060013068,-0.00116419652210941,88.01895623373687,0.0033816155538108905,8366197.812993695,4799272.485969336,-1.776786984397683,1.0,-0.25382671205681184,1.0
16.89999999999997,31.433027110679085,998.4956528491308,4.210780635585497,121.36992945566583,1.5394998000088198,-0.0010240599248716913,88.01299027148471,0.003383335245673802,8361881.121769405,4794955.794745046,-1.7653310797127633,1.0,-0.25219015424468044,1.0
16.99999999999997,31.85807189970836,1010.7119808784828,4.2504478902927385,122.16328029351993,1.5394104126633616,-0.0008938734545810347,88.00730198816589,0.0033932271729151253,8357564.422477771,4790639.095453411,-1.7503654674225528,1.0,-0.25005220963179325,1.0
17.099999999999973,32.287037834285464,1023.0077414050132,4.28965934577107,122.9576052653039,1.5393329442634174,-0.0007746839994444728,88.00191510211889,0.003409777670920766,8353247.713511859,4786322.3864875,-1.732248392800281,1.0,-0.24746405611432584,1.0
17.199999999999974,32.71987374988948,1035.3830322398221,4.328359156040165,123.75290834808972,1.5392662025992567,-0.0006674166416053491,87.99684982043934,0.003431441849609307,8348930.993516564,4782005.666492205,-1.711359665086432,1.0,-0.24447995215520457,1.0
17.299999999999976,33.156523558963436,1047.8379515503855,4.366498090739584,124.54919310563301,1.539208915712803,-0.0005728688645392447,87.99212277334045,0.003456657498927873,8344614.261395763,4777688.934371403,-1.6880967383930814,1.0,-0.2411566769132973,1.0
17.399999999999977,33.59692694396581,1060.372597817787,4.404033850023749,125.34646267401409,1.53915974510883,-0.0004917060397298862,87.98774698233198,0.0034838588554317873,8340297.516313751,4773372.189289392,-1.6628707179730264,1.0,-0.23755295971043233,1.0
17.49999999999998,34.041020075018125,1072.9870697932188,4.440931310523103,126.14471975431837,1.539117299288185,-0.00042445820645160804,87.98373186140434,0.003511490114839866,8335980.757691444,4769055.430667085,-1.6361023299108435,1.0,-0.23372890427297763,1.0
17.59999999999998,34.4887363451713,1085.6814664544072,4.477162701531717,126.94396661188424,1.5390801474735387,-0.0003715181464615527,87.98008325014176,0.003538018579851032,8331663.985197958,4764738.658173598,-1.6082178917267334,1.0,-0.22974541310381905,1.0
17.69999999999998,34.94000711629399,1098.4558869625591,4.512707711226965,127.74420508151823,1.5390468333991767,-0.0003331407436182148,87.97680347744384,0.00356194733778481,8327347.1987383,4760421.871713941,-1.5796453204921574,1.0,-0.22566361721316536,1.0
17.799999999999983,35.3947624686302,1111.310430620357,4.547553523362069,128.54543657797873,1.539015889038477,-0.0003094436069956374,87.9738914543082,0.0035818273686962776,8323030.398437943,4756105.071413584,-1.5508102138554403,1.0,-0.22154431626506288,1.0
17.899999999999984,35.852931947179385,1124.245196831453,4.581694785491851,129.34766211096164,1.538985848145972,-0.0003004089250509375,87.97134279392202,0.003596268991445273,8318713.584625093,4751788.257600734,-1.5221320378902832,1.0,-0.21744743398432617,1.0
17.999999999999986,36.31444529821842,1137.2602850618316,4.615133510390391,130.15088230378564,1.5389552594951799,-0.0003058865079202748,87.96914995712642,0.0036039525626954116,8314396.757811483,4747471.430787124,-1.494020453923722,1.0,-0.21343149341767456,1.0
18.099999999999987,36.779233189507586,1150.3557948033285,4.647878912891608,130.9550974149689,1.5389226996986751,-0.00032559796504549925,87.96730242115609,0.0036036383519220117,8310079.918672464,4743154.591648105,-1.4668718145147635,1.0,-0.20955311635925192,1.0
18.19999999999999,37.24722790800009,1163.5318255395198,4.679947184925036,131.76030736191186,1.5388867855030601,-0.000359141956150423,87.96578686941955,0.003594175524094023,8305763.068027129,4738837.74100277,-1.441065856543844,1.0,-0.20586655093483483,1.0
18.29999999999999,37.7183640292026,1176.7884767141147,4.711361212025024,132.5665117459499,1.5388461854585447,-0.0004060004451592676,87.96458739997072,0.0035745101707371774,8301446.206819127,4734520.879794768,-1.4169626169751441,1.0,-0.20242323099644915,1.0
18.39999999999999,38.192579052708396,1190.1258477019257,4.742150235058006,133.37370987810945,1.53879963087064,-0.00046554587904222734,87.96368575023365,0.0035436923394445152,8297129.336098703,4730204.009074343,-1.3948995942835771,1.0,-0.19927137061193959,1.0
18.499999999999993,38.66981399884199,1203.5440377824248,4.772349461335916,134.18190080499087,1.5387459259499567,-0.0005370492068340928,87.96306153547619,0.0035008820215185477,8292812.457006416,4725887.129982057,-1.3751891758310186,1.0,-0.19645559654728836,1.0
18.599999999999994,39.15001396180809,1217.043146115855,4.8019996296610605,134.9910833343018,1.5386839570851318,-0.0006196886482477752,87.9626924984871,0.003445354067215023,8288495.570758853,4721570.243734494,-1.3581163486396655,1.0,-0.1940166212342379,1.0
18.699999999999996,39.63312861522571,1230.6232717218227,4.831146534176126,135.8012560596753,1.5386127011734898,-0.0007125591164245265,87.96255476789342,0.0033765020079128405,8284178.6786365025,4717253.351612143,-1.3439367080941373,1.0,-0.19199095829916246,1.0
18.799999999999997,40.11911266644276,1244.2845134602746,4.85984051217052,136.61241738451974,1.538531232953944,-0.000814682195454942,87.96262312255953,0.003293840774384549,8279861.781973877,4712936.454949518,-1.332874776107288,1.0,-0.19041068230104116,1.0
18.9,40.607926256564674,1258.0269700147505,4.888135901219135,137.42456554475913,1.538438731296906,-0.0009250165703818971,87.96287125953727,0.0031970083100891777,8275544.882151816,4708619.555127457,-1.3251226372539908,1.0,-0.18930323389342726,1.0
19.0,41.099535303684775,1271.8507398777933,4.916090471200981,138.23769863042742,1.5383344844163591,-0.0010424688054649432,87.96327206308472,0.0030857660879859417,8271227.980591794,4704302.653567434,-1.3208388983281127,1.0,-0.18869127118973036,1.0
19.1,41.59391178737101,1285.7559213384109,4.943764836862406,139.0518146061762,1.5382178939798052,-0.0011659043655413658,87.96379787234018,0.002959998548686338,8266911.078751982,4699985.751727623,-1.3201479737415815,1.0,-0.1885925676773688,1.0
19.200000000000003,42.09103397303628,1299.7426124714946,4.971221856652676,139.8669113308366,1.5380884781022701,-0.0012941587753505757,87.96442074532557,0.002819711486734544,8262594.178124719,4695668.85110036,-1.323139696183189,1.0,-0.18901995659759843,1.0
19.300000000000004,42.59088657539321,1313.8109111291187,4.998526023569297,140.682986576241,1.537945873221003,-0.0014260488126721289,87.9651127170584,0.0026650294203987013,8258277.280234984,4691351.953210625,-1.3298692490258912,1.0,-0.189981321289413,1.0
19.400000000000006,43.09346086076394,1327.9609149336745,5.02574285370728,141.50003804555865,1.537789834857699,-0.0015603836330380766,87.96584604967362,0.002496191988447194,8253960.386639437,4687035.059615077,-1.3403574141208683,1.0,-0.19147963058869547,1.0
19.500000000000007,43.59875468857518,1342.1927212728172,5.052938278112355,142.31806339142545,1.5376202372850414,-0.0016959757265766642,87.96659347259131,0.00231354942497064,8249643.498925575,4682718.171901216,-1.3545911258933845,1.0,-0.1935130179847692,1.0
19.60000000000001,44.10677249291464,1356.506427296233,5.080178043394601,143.13706023415722,1.537437072123923,-0.001831651611184855,87.96732841091651,0.0021175571702785057,8245326.618710552,4678401.291686193,-1.3725243200636874,1.0,-0.19607490286624105,1.0
19.70000000000001,44.617525205551495,1370.9021299142653,5.1075271263685815,143.95702618032382,1.5372404459068574,-0.001966262170658126,87.96802520041564,0.0019087696822595035,8241009.747639236,4674084.420614877,-1.3940790628940753,1.0,-0.19915415184201074,1.0
19.80000000000001,45.13103012232663,1385.3799257984585,5.135049167751359,144.7779588419327,1.5370305766516998,-0.0020986925515732702,87.96865928758565,0.0016878335182408666,8236692.887381122,4669767.560356763,-1.4191469446135827,1.0,-0.2027352778019404,1.0
19.900000000000013,45.64731071529402,1399.939911384101,5.162805929673899,145.5998558564242,1.536807789497844,-0.002227871538559121,87.96920741350745,0.0014554797623342886,8232376.039625794,4665450.712601434,-1.4475907186279182,1.0,-0.2067986740897026,1.0
20.000000000000014,46.16639639343879,1414.582182874863,5.190856781447704,146.42271490762224,1.5365725114644406,-0.0023527803340326952,87.96964778035989,0.001212515877439202,8228059.206076667,4661133.879052307,-1.4792461662965664,1.0,-0.21132088089950948,1.0
20.100000000000016,46.688322215206846,1429.3068362496344,5.219258217680547,147.24653374771415,1.536325265396895,-0.002472460675456203,87.96996019965758,0.0009598170645022108,8223742.388442876,4656817.061418517,-1.5139241654510052,1.0,-0.21627488077871504,1.0
20.200000000000017,47.213128556452546,1444.11396727166,5.248063412456984,148.07131022025533,1.5360666631738351,-0.002586022230605099,87.97012622146599,0.000698317214254951,8219425.588429214,4652500.261404855,-1.5514129394692429,1.0,-0.22163041992417756,1.0
20.30000000000002,47.74086073774202,1459.0036715000713,5.277321812894745,148.8970422841137,1.5357973982519193,-0.002692649219155572,87.97012924403849,0.0004289995384973988,8215108.807724162,4648183.480699803,-1.591480462595025,1.0,-0.22735435179928928,1.0
20.40000000000002,48.27156861523819,1473.97604430389,5.3070787749616635,149.72372803818652,1.5355182376302174,-0.002791606217017498,87.9699546035097,0.00015288696903015264,8210792.047986103,4643866.720961744,-1.6338769963272777,1.0,-0.23341099947532537,1.0
20.50000000000002,48.805306139637544,1489.0311808785543,5.337375243993586,150.5513657466436,1.535230013319399,-0.0028822431081814,87.96958964346756,-0.00012896758741431924,8206475.310827951,4639549.983803592,-1.6783377310743202,1.0,-0.23976253301061717,1.0
20.600000000000023,49.342130887827174,1504.169176264992,5.368247481896297,151.37995386437777,1.5349336134036662,-0.002963999157331559,87.96902376440906,-0.00041549105040838974,8202158.597800448,4635233.270776088,-1.7245855068952058,1.0,-0.24636935812788655,1.0
20.700000000000024,49.88210357208202,1519.3901253712202,5.399726842548474,152.20949106228076,1.534629972785164,-0.003036406185021069,87.9682484532637,-0.0007055999366967214,8197841.9103745045,4630916.583350145,-1.7723335870259382,1.0,-0.2531905124322769,1.0
20.800000000000026,50.42528753172725,1534.6941229964111,5.431839596452236,153.0399762519106,1.5343200637015906,-0.003099090835734708,87.96725729333849,-0.000998210016161405,8193525.2499229815,4626599.922898622,-1.8212884579860849,1.0,-0.2601840654265835,1.0
20.900000000000027,50.97174821224802,1550.081263857319,5.464606805207765,153.87140860907886,1.5340048861078306,-0.0031517759375988474,87.96604595520147,-0.00129224577107534,8189208.617702363,4622283.290678004,-1.8711526304089645,1.0,-0.2673075186298521,1.0
21.00000000000003,51.521552636840305,1565.5516426169056,5.498044245922843,154.70378759586427,1.5336854580117543,-0.0031942809607632527,87.96461216917383,-0.0015866495802003833,8184892.014834813,4617966.687810454,-1.9216274152968722,1.0,-0.27451820218526746,1.0
21.10000000000003,52.07476887536143,1581.105353914961,5.532162385211264,155.53711298055208,1.5333628058528035,-0.003226521589507295,87.96295568024314,-0.001880390553287592,8180575.442291086,4613650.115266726,-1.9724156511683126,1.0,-0.2817736644526161,1.0
21.20000000000003,52.631465515560436,1596.742492400462,5.566966401990061,156.37138485501032,1.5330379550097197,-0.003248508430840634,87.96107818634096,-0.002172472946092352,8176258.900874787,4609333.573850428,-2.0232243585420013,1.0,-0.2890320512202859,1.0
21.300000000000033,53.19171114134624,1612.463152765366,5.602456257858013,157.20660364904,1.5327119205207478,-0.0032603448897180086,87.95898326104762,-0.0024619440911122226,8171942.391208433,4605017.064184073,-2.07376729934906,1.0,-0.29625247133557997,1.0
21.400000000000034,53.755573822689314,1628.2674297794938,5.63862681343077,158.04277014127928,1.5323856980959571,-0.003262224247905681,87.9566762618914,-0.002747901784786011,8167625.913721732,4600700.586697373,-2.1237674201980665,1.0,-0.3033953457425809,1.0
21.500000000000036,54.32312062155174,1644.1554183261235,5.675467988624266,158.8798854662975,1.5320602554969598,-0.0032544259899730346,87.9541642255025,-0.003029501077867147,8163309.4686424555,4596384.141618096,-2.1729591598981624,1.0,-0.3104227371283089,1.0
21.600000000000037,54.894417118003844,1660.127213437882,5.712964964521072,159.7179511175846,1.531736524354381,-0.0032373114257874566,87.95145575095955,-0.0033059604219651817,8158993.0559902005,4592067.728965841,-2.221090603271647,1.0,-0.31729865761023524,1.0
21.70000000000004,55.469526960416495,1676.1829103325038,5.7510984241265435,160.55696894621906,1.5314153924879585,-0.003211318664222013,87.94856087273084,-0.0035765671318519487,8154676.675573283,4587751.348548924,-2.267925465038134,1.0,-0.3239893521483049,1.0
21.80000000000004,56.04851144331904,1692.3226044480123,5.789844829025508,161.39694115508544,1.5310976967882082,-0.003176956997505939,87.94549092466096,-0.0038406821299179494,8150360.326988903,4583434.999964544,-2.3132448894168203,1.0,-0.33046355563097435,1.0
21.90000000000004,56.63142911618781,1708.5463914768725,5.829176728687666,162.23787028860212,1.5307842167122347,-0.00313480075973114,87.94225839648995,-0.004097743946143595,8146044.009626661,4579118.682602302,-2.3568490530388337,1.0,-0.33669272186269056,1.0
22.000000000000043,57.21833542608207,1724.854367398674,5.869063098942612,163.07975921801463,1.5304756684395904,-0.00308548272644619,87.93887678441168,-0.004347271953996978,8141727.722675409,4574802.39565105,-2.398558560793518,1.0,-0.34265122297050254,1.0
22.100000000000044,57.809282396677524,1741.2466285109142,5.90946970595457,163.9226111224014,1.5301726997270892,-0.003029687125009216,87.93536043718554,-0.004588868829758396,8137411.465133332,4570486.138108972,-2.43821562630929,1.0,-0.34831651804418423,1.0
22.200000000000045,58.40431834586488,1757.723271457477,5.95035949187357,164.76642946562856,1.5298758854943477,-0.0029681423274180233,87.93172439930913,-0.0048222222298297535,8133095.235821091,4566169.908796731,-2.4756850308957525,1.0,-0.3536692901279646,1.0
22.300000000000047,59.0034876436873,1774.2843932544342,5.991692978224202,165.61121796957246,1.5295857241644784,-0.0029016132986924917,87.92798425273918,-0.005047105687546072,8128779.03339778,4561853.706373421,-2.5108548568966955,1.0,-0.3586935509852422,1.0
22.40000000000005,59.60683051198887,1790.9300913128347,6.033428683015664,166.45698058400438,1.5293026347770238,-0.0028308938745448867,87.92415595861578,-0.005263378737812685,8124462.856379378,4557537.529355018,-2.543636993550276,1.0,-0.36337671336432514,1.0
