t[s],x[m],y[m],vx[m/s],vy[m/s],mass[kg]
63.20000000000063,2297.0757623575205,14482.193292011232,124.22112602461198,481.2791737093969,5051221.338168372
63.30000000000063,2309.5620389761125,14530.44596931411,124.86276618591818,482.52677302877623,5047943.48811981
63.40000000000063,2322.1128940827707,14578.823452182329,125.50855106658233,483.7748286821827,5044665.638758035
63.50000000000063,2334.728741874583,14627.325785872914,126.15847791812489,485.0233369058473,5041387.79035643
63.600000000000634,2347.409996051933,14675.953015339097,126.8125417734982,486.27229466182746,5038109.943183791
63.700000000000635,2360.1570695974874,14724.70518530428,127.47073545554522,487.5216996518296,5034832.097503157
63.80000000000064,2372.970374556279,14773.582340337287,128.13304958791483,488.77155033007955,5031554.253570666
63.90000000000064,2385.8503218171204,14822.584524928807,128.79947260841442,490.0218459151932,5028276.41163443
64.00000000000064,2398.797320895598,14871.711783568908,129.46999078477825,491.2725864010012,5024998.571933465
64.10000000000063,2411.811779718881,14920.964160825537,130.144588232827,492.5237725662847,5021720.7346966425
64.20000000000063,2424.89410441258,14970.341701423875,130.8232469369909,493.77540598337947,5018442.900141695
64.30000000000062,2438.0446990898968,15019.844450326436,131.50594677316658,495.02748902560995,5015165.068474269
64.40000000000062,2451.2639656432843,15069.472452813789,132.19266553387527,496.280024873516,5011887.239887032
64.50000000000061,2464.552303538853,15119.225754565772,132.8833789556869,497.5330175198385,5008609.414558837
64.6000000000006,2477.91010961374,15169.104401743096,133.57806074887296,498.78647177323154,5005331.592653945
64.7000000000006,2491.337777876665,15219.108441069164,134.27668262924826,500.04039326067436,5002053.774321313
64.8000000000006,2504.835699311881,15269.237919912019,134.97921435215986,501.2947884285559,4998775.9596939515
64.90000000000059,2518.4042616867387,15319.492886366259,135.6856237485789,502.54966454241065,4995498.14888835
65.00000000000058,2532.0438493630636,15369.873389334787,136.3958767632496,503.8050296852869,4992220.342003979
65.10000000000058,2545.7548431125483,15420.37947861026,137.1099374948474,505.06089275473084,4988942.539122857
65.20000000000057,2559.537619936358,15471.011204956098,137.82776823809692,506.3172634583753,4985664.74030921
65.30000000000057,2573.3925528891377,15521.76862018691,138.5493295277978,507.57415230812336,4982386.945609192
65.40000000000056,2587.3200109076083,15572.651777248202,139.27458018470622,508.8315706129227,4979109.155050703
65.50000000000055,2601.32035864393,15623.660730295214,140.0034773632174,510.0895304701278,4975831.368643268
65.60000000000055,2615.3939563040094,15674.79553477076,140.73597660079324,511.34804475545303,4972553.586378014
65.70000000000054,2629.5411594909174,15726.05624748191,141.47203186907836,512.6071271115217,4969275.808227718
65.80000000000054,2643.762319053582,15777.442926675412,142.21159562664616,513.8667919350199,4965998.03414694
65.90000000000053,2658.0577809409133,15828.95563211166,142.95461887331555,515.1270543624695,4962720.264072233
66.00000000000053,2672.4278860615113,15880.594425137124,143.7010512059783,516.3879302546339,4959442.4979224345
66.10000000000052,2686.872970149099,15932.359368755082,144.4508408758755,517.6494361795804,4956164.735599035
66.20000000000051,2701.393363633825,15984.250527694523,145.2039348472614,518.9115893944189,4952886.976986626
66.30000000000051,2715.9893915195644,16036.267968477097,145.96027885739122,520.1744078257464,4949609.221953413
66.4000000000005,2730.6613732673413,16088.41175948198,146.7198174777704,521.4379100488267,4946331.470351814
