t[s],x[m],y[m],vx[m/s],vy[m/s],mass[kg]
2.600000000000001,-0.33900246609882284,24.467841544881043,0.2340772592850294,17.102905938761804,8979203.832465272
2.700000000000001,-0.3099505214905092,26.244932835563347,0.29051944608313623,17.77091290682302,8974887.464399384
2.800000000000001,-0.275141438274453,28.088900479939895,0.34809083216056225,18.439676443765467,8970571.127788233
2.9000000000000012,-0.23449749401247377,29.999822027258478,0.4064394426197919,19.109215473185834,8966254.807392398
3.0000000000000013,-0.1879760480023138,31.97777693771062,0.4652144601015997,19.779549104521408,8961938.4877092
3.1000000000000014,-0.13556911489358,34.02284655245122,0.5240693310873379,20.450696147406028,8957622.153540803
3.2000000000000015,-0.07730263555221689,36.13511409727003,0.5826647934136312,21.12267544818815,8953305.790527347
3.3000000000000016,-0.013235460713096461,38.31466458021766,0.6406717483912043,21.79550482947623,8948989.385627594
3.4000000000000017,0.05654193891046495,40.56158464527738,0.6977739962356141,22.469200650597198,8944672.927532176
3.5000000000000018,0.1319090192219463,42.87596238871528,0.7536708031148135,23.14377743437904,8940356.406997615
3.600000000000002,0.21271694728161644,45.257887145699144,0.8080792805967011,23.819247569838627,8936039.817092612
3.700000000000002,0.2987906032983166,47.707449255430504,0.8607365601670014,24.49562109731358,8931723.153351571
3.800000000000002,0.3899307780473412,50.22473981337423,0.911401747490246,25.172905579437224,8927406.41383393
3.900000000000002,0.48591654236675086,52.80985041919774,0.9598576431940966,25.851106058235075,8923089.599091198
4.000000000000002,0.5865077642827919,55.46287292876068,1.0059122191604104,26.530225095629422,8918772.712046884
4.100000000000001,0.6914477484421053,58.18389921794822,1.0493998415931338,27.210262891875384,8914455.757797292
4.200000000000001,0.8004659718908882,60.97302096534867,1.090182234487828,27.891217474004435,8910138.743343668
4.300000000000001,0.9132808898440531,63.83032945977778,1.1281491795316487,28.573084944291132,8905821.677268138
4.4,1.0296027849334344,66.75591543749184,1.1632189508938122,29.25585977714051,8901504.569367295
4.5,1.1491366335134774,69.74986895265724,1.1953384858004297,29.939535151653946,8897187.430258242
4.6,1.271584962933181,72.8122792833061,1.2244832941970354,30.62410330648863,8892870.270972172
4.699999999999999,1.3966506742491118,75.94323487365418,1.250657113159309,31.309555903480753,8888553.102550391
