Propellant mass [kg],X cog inertia [m]
3217.7880980592054,58.885901236186946
3245.29056043578,58.877860622404285
3272.7930228123546,58.86983534550419
3300.295485188929,58.86182542048718
3327.7979475655034,58.85383086237337
3355.3004099420777,58.84585168620246
3382.802872318652,58.83788790703378
3410.3053346952265,58.829939539946324
3437.807797071801,58.82200660003879
3465.3102594483753,58.81408910242961
3492.8127218249497,58.806187062256946
3520.315184201524,58.7983004946788
3547.8176465780984,58.79042941487295
3575.320108954673,58.782573838037074
3602.822571331247,58.77473377938871
3630.3250337078216,58.76690925416535
3657.827496084396,58.75910027762441
3685.3299584609704,58.751306865043304
3712.8324208375448,58.74352903171949
3740.334883214119,58.73576679297044
3767.8373455906935,58.728020164133746
3795.339807967268,58.7202891605671
3822.8422703438428,58.712573797648346
3850.344732720417,58.70487409077555
3877.8471950969915,58.69719005536694
3905.349657473566,58.68952170686106
3932.8521198501403,58.68186906071666
3960.3545822267147,58.67423213241287
3987.857044603289,58.666610937449164
4015.3595069798635,58.659005491345404
4042.861969356438,58.65141580964182
4070.364431733012,58.64384190789916
4097.866894109587,58.63628380169863
4125.369356486161,58.62874150664195
4152.871818862735,58.62121503835143
4180.37428123931,58.613704412469914
4207.876743615884,58.606209644660886
4235.379205992459,58.59873075060851
4262.881668369033,58.591267746017614
4290.384130745608,58.58382064661377
4317.886593122182,58.5763894681433
4345.3890554987565,58.568974226373285
4372.8915178753305,58.5615749370917
4400.393980251905,58.55419161610732
4427.896442628479,58.54682427924984
4455.398905005054,58.53947294236989
4482.901367381628,58.532137621339054
4510.403829758203,58.524818332049925
4537.906292134777,58.517515090416126
4565.408754511352,58.51022791237233
4592.911216887926,58.50295681387435
4620.4136792645,58.49570181089911
4647.916141641074,58.488462919444736
4675.418604017649,58.481240155530514
4702.921066394224,58.47403353519701
4730.423528770798,58.46684307450607
4757.925991147373,58.45966878954085
4785.428453523947,58.45251069640584
4812.9309159005215,58.445368811226935
4840.4333782770955,58.438243150151436
4867.93584065367,58.43113372934812
4895.438303030244,58.42404056500725
4922.940765406819,58.41696367334058
4950.443227783393,58.40990307058148
4977.945690159968,58.40285877298489
5005.448152536542,58.39583079682739
5032.950614913117,58.38881915840724
5060.453077289691,58.38182387404439
5087.955539666265,58.374844960080566
5115.458002042839,58.367882432879234
5142.960464419414,58.3609363088257
5170.462926795988,58.354006604327125
5197.965389172563,58.34709333581253
5225.467851549137,58.3401965197329
5252.970313925712,58.33331617256114
5280.472776302286,58.326452310792206
5307.9752386788605,58.319604950943045
5335.477701055435,58.3127741095527
5362.980163432009,58.30595980318231
5390.482625808584,58.29916204841516
5417.985088185158,58.29238086185674
5445.487550561733,58.285616260134724
5472.990012938307,58.27886825989907
5500.492475314882,58.272136877822014
5527.994937691456,58.26542213059814
5555.49740006803,58.2587240349444
5582.999862444604,58.252042607600146
5610.502324821179,58.245377865327164
5638.004787197753,58.23872982490974
5665.507249574328,58.232098503154695
5693.009711950902,58.225483916891335
5720.512174327477,58.21888608297164
5748.014636704051,58.2123050182702
5775.5170990806255,58.205740739684266
5803.019561457199,58.199193264133804
5830.522023833774,58.19266260856151
5858.024486210348,58.18614878993291
5885.526948586923,58.17965182523631
5913.029410963498,58.17317173148291
5940.531873340072,58.16670852570677
5968.034335716647,58.16026222496493
5995.536798093221,58.153832846337394
6023.039260469795,58.147420406927175
6050.541722846369,58.14102492386036
6078.044185222944,58.13464641428611
6105.546647599518,58.12828489537673
6133.049109976093,58.121940384327715
6160.551572352667,58.11561289835771
6188.054034729242,58.109302454708704
6215.556497105816,58.10300907064588
6243.0589594823905,58.09673276345783
6270.561421858964,58.09047355045645
6298.063884235539,58.0842314489771
6325.566346612113,58.07800647637855
6353.068808988688,58.071798650043064
6380.571271365262,58.06560798737646
6408.073733741837,58.05943450580807
6435.576196118411,58.053278222790894
6463.078658494986,58.04713915580154
6490.58112087156,58.0410173223403
6518.083583248134,58.03491273993121
6545.586045624709,58.02882542612209
6573.088508001283,58.02275539848451
6600.590970377858,58.016702674613946
6628.093432754432,58.01066727212975
6655.595895131007,58.00464920867519
6683.098357507581,57.99864850191749
6710.6008198841555,57.99266516954791
6738.103282260729,57.986699229281754
6765.605744637304,57.980750698858415
6793.108207013878,57.97481959604143
6820.610669390453,57.96890593861849
6848.113131767027,57.963009744401525
6875.615594143602,57.95713103122669
6903.118056520176,57.95126981695447
6930.620518896751,57.94542611946968
6958.1229812733245,57.939599956681505
6985.625443649899,57.93379134652355
7013.127906026473,57.928000306953905
7040.630368403048,57.92222685595515
7068.132830779623,57.916471011534405
7095.635293156197,57.910732791723404
7123.137755532772,57.90501221457849
7150.640217909346,57.89930929818069
7178.1426802859205,57.89362406063574
7205.645142662494,57.88795652007414
7233.147605039069,57.882306694651206
7260.650067415643,57.87667460254703
7288.152529792218,57.871060261966676
7315.654992168792,57.86546369114009
7343.157454545367,57.85988490832218
7370.659916921941,57.854323931792905
7398.162379298516,57.84878077985722
7425.6648416750895,57.84325547084526
7453.167304051664,57.83774802311223
7480.669766428238,57.832258455038534
7508.172228804813,57.82678678502987
7535.674691181387,57.82133303151708
7563.177153557962,57.81589721295647
7590.679615934536,57.810479347829585
7618.182078311111,57.805079454643426
7645.6845406876855,57.79969755193043
7673.187003064259,57.79433365824852
7700.689465440834,57.788987792181175
7728.191927817408,57.783659972337404
7755.694390193983,57.778350217351885
7783.196852570557,57.773058545884936
7810.699314947132,57.7677849766226
7838.201777323706,57.76252952827664
7865.704239700281,57.75729221958466
7893.2067020768545,57.75207306931007
7920.709164453429,57.74687209624219
7948.211626830003,57.74168931919629
7975.714089206578,57.736524757013555
8003.216551583152,57.73137842856125
8030.719013959727,57.72625035273269
8058.221476336301,57.721140548447295
8085.723938712876,57.71604903465062
8113.22640108945,57.71097583031446
8140.728863466024,57.70592095443685
8168.231325842598,57.700884426042094
8195.733788219173,57.695866264180864
8223.236250595748,57.69086648793018
8250.738712972323,57.68588511639353
8278.241175348896,57.68092216870086
8305.74363772547,57.675977664008634
8333.246100102046,57.67105162149987
8360.74856247862,57.66614406038422
8388.251024855193,57.66125499989799
8415.753487231768,57.656384459304185
8443.255949608343,57.65153245789259
8470.758411984918,57.64669901497973
8498.260874361491,57.64188414990903
8525.763336738066,57.637087882050785
8553.26579911464,57.63231023080222
8580.768261491216,57.627551215587566
8608.270723867789,57.622810855858056
8635.773186244363,57.61808917109203
8663.275648620938,57.61338618079495
8690.778110997513,57.60870190449942
8718.280573374086,57.60403636176533
8745.783035750661,57.59938957217975
8773.285498127236,57.59476155535715
8800.78796050381,57.59015233093931
8828.290422880385,57.58556191859546
8855.792885256958,57.58099033802223
8883.295347633533,57.576437608943806
8910.797810010108,57.571903751111925
8938.300272386683,57.567388784305905
8965.802734763256,57.56289272833274
8993.30519713983,57.55841560302711
9020.807659516406,57.553957428251444
9048.31012189298,57.549518223895944
9075.812584269554,57.54509800987872
9103.315046646128,57.54069680614571
9130.817509022703,57.53631463267083
9158.319971399278,57.53195150945597
9185.822433775851,57.52760745653108
9213.324896152426,57.52328249395418
9240.827358529,57.51897664181144
9268.329820905576,57.51468992021723
9295.832283282149,57.51042234931413
9323.334745658723,57.50617394927304
9350.837208035298,57.50194474029316
9378.339670411873,57.4977347426021
9405.842132788448,57.4935439764559
9433.344595165021,57.48937246213911
9460.847057541596,57.48522021996477
9488.34951991817,57.481087270274564
9515.851982294746,57.47697363343876
9543.354444671319,57.47287932985635
9570.856907047893,57.46880437995505
9598.359369424468,57.46474880419136
9625.861831801043,57.460712623050625
9653.364294177616,57.45669585704709
9680.866756554191,57.452698526723935
9708.369218930766,57.44872065265332
9735.87168130734,57.44476225543647
9763.374143683914,57.4408233557037
9790.876606060488,57.43690397411445
9818.379068437063,57.433004131357386
9845.881530813638,57.429123848150425
9873.383993190211,57.425263145240734
9900.886455566786,57.4214220434049
9928.38891794336,57.41760056344887
9955.891380319936,57.413798726208086
9983.39384269651,57.410016552547454
10010.896305073084,57.40625406336148
10038.398767449658,57.40251127957425
10065.901229826233,57.39878822213955
10093.403692202808,57.39508491204088
10120.906154579381,57.391401370291476
10148.408616955956,57.387737617934434
10175.91107933253,57.38409367604271
10203.413541709106,57.38046956571921
10230.916004085679,57.3768653080968
10258.418466462253,57.37328092433839
10285.920928838828,57.369716435636995
10313.423391215403,57.36617186321574
10340.925853591976,57.362647228328015
10368.428315968551,57.35914255225737
10395.930778345126,57.35565785631771
10423.4332407217,57.352193161853315
10450.935703098274,57.34874849023884
10478.438165474849,57.34532386287942
10505.940627851423,57.34191930121073
10533.443090227998,57.338534826699
10560.945552604571,57.33517046084109
10588.448014981146,57.33182622516457
10615.950477357721,57.328502141227716
10643.452939734296,57.325198230619584
10670.95540211087,57.32191451496016
10698.457864487444,57.31865101590026
10725.960326864018,57.3154077551217
10753.462789240593,57.31218475433726
10780.965251617168,57.30898203529085
10808.467713993741,57.30579961975748
10835.970176370316,57.302637529543354
10863.47263874689,57.29949578648589
10890.975101123466,57.296374412453815
10918.477563500039,57.29327342934721
10945.980025876614,57.29019285909755
10973.482488253188,57.28713272366778
11000.984950629763,57.28409304505238
11028.487413006336,57.281073845277376
11055.989875382911,57.27807514640044
11083.492337759486,57.275096970510944
11110.99480013606,57.27213933972999
11138.497262512634,57.26920227621046
11165.999724889209,57.26628580213716
11193.502187265784,57.263389939726764
11221.004649642358,57.260514711227934
11248.507112018933,57.25766013892136
11276.009574395506,57.254826245119844
11303.512036772081,57.25201305216829
11331.014499148656,57.24922058244386
11358.51696152523,57.246448858355954
11386.019423901804,57.243697902346284
11413.521886278379,57.24096773688897
11441.024348654953,57.23825838449053
11468.526811031528,57.23556986769003
11496.029273408101,57.232902209059056
11523.531735784676,57.23025543120182
11551.034198161251,57.227629556755204
11578.536660537826,57.22502460838884
11606.039122914399,57.22244060880512
11633.541585290974,57.219877580739315
11661.044047667549,57.21733554695958
11688.546510044123,57.214814530267084
11716.048972420696,57.21231455349597
11743.551434797271,57.20983563951353
11771.053897173846,57.20737781122014
11798.55635955042,57.20494109154944
11826.058821926996,57.202525503468344
11853.561284303569,57.20013106997704
11881.063746680144,57.19775781410915
11908.566209056718,57.19540575893174
11936.068671433293,57.19307492754538
11963.571133809866,57.19076534308424
11991.073596186441,57.18847702871608
12018.576058563016,57.18621000764237
12046.07852093959,57.183964303098385
12073.580983316164,57.181739938353154
12101.083445692739,57.179536936709624
12128.585908069314,57.17735532150464
12156.088370445888,57.17519511610911
12183.590832822461,57.17305634392795
12211.093295199036,57.170939028400255
12238.595757575611,57.16884319299926
12266.098219952186,57.1667688612325
12293.600682328759,57.16471605664179
12321.103144705334,57.16268480280331
12348.605607081909,57.16067512332775
12376.108069458483,57.158687041860205
12403.610531835058,57.156720582080396
12431.112994211631,57.15477576770269
12458.615456588206,57.152852622476075
12486.117918964781,57.15095117018436
12513.620381341356,57.14907143464615
12541.122843717929,57.147213439714925
12568.625306094504,57.145377209279125
12596.127768471079,57.143562767262196
12623.630230847653,57.14177013762264
12651.132693224226,57.13999934435413
12678.635155600801,57.13825041148555
12706.137617977376,57.13652336308099
12733.64008035395,57.13481822323995
12761.142542730524,57.13313501609726
12788.645005107099,57.13147376582327
12816.147467483674,57.129834496623815
12843.649929860248,57.12821723274035
12871.152392236821,57.12662199844998
12898.654854613396,57.12504881806553
12926.157316989971,57.12349771593564
12953.659779366546,57.12196871644475
12981.16224174312,57.12046184401328
13008.664704119694,57.11897712309761
13036.167166496269,57.11751457819017
13063.669628872844,57.11607423381954
13091.172091249418,57.11465611455047
13118.674553625991,57.113260244983934
13146.177016002566,57.11188664975729
13173.679478379141,57.110535353544236
13201.181940755716,57.10920638105493
13228.684403132289,57.10789975703609
13256.186865508864,57.10661550627096
13283.689327885439,57.10535365357951
13311.191790262013,57.10411422381839
13338.694252638586,57.10289724188107
13366.196715015161,57.10170273269786
13393.699177391736,57.10053072123603
13421.201639768311,57.09938123249979
13448.704102144884,57.098254291530495
13476.206564521459,57.0971499234066
13503.709026898034,57.09606815324373
13531.211489274609,57.09500900619483
13558.713951651183,57.09397250745017
13586.216414027756,57.09295868223746
13613.718876404331,57.09196755582184
13641.221338780906,57.09099915350603
13668.723801157481,57.09005350063039
13696.226263534054,57.08913062257294
13723.728725910629,57.08823054474947
13751.231188287204,57.087353292613614
13778.733650663778,57.08649889165688
13806.236113040351,57.08566736740879
13833.738575416926,57.084858745436854
13861.241037793501,57.084073051346756
13888.743500170076,57.08331031078231
13916.245962546649,57.08257054942563
13943.748424923224,57.08185379299715
13971.250887299799,57.081160067255674
13998.753349676374,57.08048939799851
14026.255812052947,57.079841811061485
14053.758274429521,57.079217332319054
14081.260736806096,57.07861598768435
14108.763199182671,57.07803780310928
14136.265661559246,57.07748280458457
14163.768123935819,57.07695101813985
14191.270586312394,57.07644246984374
14218.773048688969,57.075957185803894
14246.275511065543,57.07549519216711
14273.777973442116,57.07505651511936
14301.280435818691,57.07464118088588
14328.782898195266,57.074249215731285
14356.285360571841,57.07388064595957
14383.787822948414,57.07353549791427
14411.290285324989,57.073213797978426
14438.792747701564,57.07291557257476
14466.295210078139,57.07264084816568
14493.797672454712,57.07238965125345
14521.300134831286,57.0721620083801
14548.802597207861,57.07195794612764
14576.305059584436,57.07177749111814
14603.80752196101,57.07162067001368
14631.309984337584,57.071487509516565
14658.812446714159,57.07137803636934
14686.314909090734,57.071292277354814
14713.817371467308,57.071230259296215
14741.319833843881,57.0711920090573
14768.822296220456,57.071177553542256
14796.324758597031,57.07118691969598
14823.827220973606,57.07122013450403
14851.329683350179,57.071277224992755
14878.832145726754,57.07135821822935
14906.334608103329,57.07146314132193
14933.837070479904,57.07159202141962
14961.339532856477,57.071744885712654
14988.841995233051,57.0719217614324
15016.344457609626,57.07212267585148
15043.846919986201,57.07234765628381
15071.349382362774,57.07259673008471
15098.851844739349,57.07286992465103
15126.354307115924,57.073167267421084
15153.856769492499,57.07348878587488
15181.359231869072,57.073834507534116
15208.861694245647,57.07420445996229
15236.364156622221,57.074598670764765
15263.866618998796,57.075017167588854
15291.369081375371,57.07545997812387
15318.871543751944,57.07592713010128
15346.374006128519,57.07641865129473
15373.876468505094,57.07693456952009
15401.378930881669,57.077474912635665
15428.881393258242,57.07803970854211
15456.383855634816,57.078628985182625
15483.886318011391,57.079242770543
15511.388780387966,57.07988109265172
15538.89124276454,57.08054397957996
15566.393705141114,57.081231459441796
15593.896167517689,57.08194356039419
15621.398629894264,57.082680310637116
15648.901092270837,57.08344173841363
15676.403554647412,57.08422787200994
15703.906017023986,57.08503873975552
15731.408479400561,57.08587437002315
15758.910941777134,57.086734791229055
15786.413404153709,57.087620031832905
15813.915866530284,57.08853012033799
15841.418328906859,57.08946508529126
15868.920791283434,57.09042495528339
15896.423253660007,57.09140975894889
15923.925716036581,57.09241952496621
15951.428178413156,57.093454282057756
15978.930640789731,57.09451405899004
16006.433103166304,57.09559888457377
16033.935565542879,57.096708787663815
16061.438027919454,57.09784379715946
16088.940490296029,57.099003942004416
16116.442952672602,57.10018925118685
16143.945415049177,57.10139975373954
16171.447877425751,57.10263547873997
16198.950339802326,57.10389645531035
16226.4528021789,57.10518271261777
16253.955264555474,57.106494279874234
16281.457726932049,57.10783118633681
16308.960189308624,57.1091934613076
16336.462651685197,57.11058113413397
16363.965114061772,57.11199423420856
16391.467576438346,57.11343279096935
16418.97003881492,57.114896833899834
16446.472501191496,57.11638639252899
16473.97496356807,57.117901496431465
16501.477425944646,57.11944217522766
16528.979888321217,57.12100845858372
16556.482350697792,57.12260037621172
16583.984813074367,57.12421795786974
16611.48727545094,57.12586123336194
16638.989737827516,57.1275302325386
16666.49220020409,57.129224985296325
16693.994662580666,57.13094552157801
16721.49712495724,57.13269187137303
16748.999587333812,57.13446406471725
16776.502049710387,57.13626213169318
16804.00451208696,57.138086102429995
16831.506974463537,57.13993600710372
16859.00943684011,57.141811875937236
16886.511899216686,57.14371373920041
16914.01436159326,57.14564162721019
16941.516823969836,57.14759557033069
16969.019286346407,57.14957559897324
16996.521748722982,57.151581743596566
17024.024211099557,57.15361403470682
17051.52667347613,57.15567250285764
17079.029135852707,57.15775717865036
17106.53159822928,57.159868092733966
17134.034060605856,57.16200527580529
17161.53652298243,57.16416875860906
17189.038985359006,57.166358571938
17216.541447735577,57.16857474663292
17244.043910112152,57.17081731358281
17271.546372488727,57.17308630372497
17299.0488348653,57.175381748045005
17326.551297241876,57.17770367757704
17354.05375961845,57.18005212340376
17381.556221995026,57.18242711665648
17409.0586843716,57.184828688515296
17436.561146748172,57.18725687020915
17464.063609124747,57.18971169301587
17491.566071501322,57.192193188262415
17519.068533877897,57.19470138732481
17546.57099625447,57.197236321628324
17574.073458631046,57.19979802264758
17601.57592100762,57.202386521906604
17629.078383384196,57.205001850978945
17656.58084576077,57.20764404148777
17684.083308137342,57.21031312510598
17711.585770513917,57.213009133556284
17739.08823289049,57.215732098611284
17766.590695267067,57.218482052093606
17794.09315764364,57.22125902587599
17821.595620020216,57.22406305188139
17849.09808239679,57.226894162083035
17876.600544773366,57.22975238850461
17904.103007149937,57.23263776322024
17931.605469526512,57.23555031835471
17959.107931903087,57.238490086083495
17986.61039427966,57.24145709863286
18014.112856656237,57.24445138827998
18041.61531903281,57.247472987353056
18069.117781409386,57.25052192823138
18096.62024378596,57.253598243345444
18124.122706162532,57.256701965177044
18151.625168539107,57.259833126259444
18179.127630915682,57.26299175917732
18206.630093292257,57.26617789656703
18234.13255566883,57.269391571116635
18261.635018045406,57.272632815566034
18289.13748042198,57.27590166270701
18316.639942798556,57.27919814538338
18344.14240517513,57.28252229649113
18371.644867551702,57.2858741489784
18399.147329928277,57.28925373584575
18426.649792304852,57.2926610901461
18454.152254681427,57.29609624498496
18481.654717058,57.29955923352047
18509.157179434576,57.303050088963545
18536.65964181115,57.30656884457793
18564.162104187726,57.31011553368034
18591.664566564297,57.31369018964057
18619.167028940872,57.31729284588157
18646.669491317447,57.320923535879594
18674.17195369402,57.324582293164234
18701.674416070597,57.328269151318615
18729.17687844717,57.33198414397947
18756.679340823746,57.33572730483719
18784.18180320032,57.33949866763603
18811.684265576896,57.343298266174116
18839.186727953467,57.34712613430367
18866.689190330042,57.35098230593097
18894.191652706617,57.354866815016585
18921.69411508319,57.35877969557546
18949.196577459767,57.36272098167691
18976.69903983634,57.36669070744492
19004.201502212916,57.3706889070581
19031.70396458949,57.37471561474988
19059.206426966062,57.378770864808565
19086.708889342637,57.38285469157749
19114.211351719212,57.386967129455066
19141.713814095787,57.391108212895006
19169.21627647236,57.39527797640631
19196.718738848936,57.39947645455346
19224.22120122551,57.403703681956436
19251.723663602086,57.407959693291
19279.226125978657,57.412244523288614
19306.728588355232,57.416558206736696
19334.231050731807,57.42090077847864
19361.733513108382,57.425272273413974
19389.235975484957,57.429672726498495
19416.73843786153,57.434102172744296
19444.240900238106,57.43856064721997
19471.74336261468,57.44304818505068
19499.245824991256,57.44756482141828
19526.748287367827,57.45211059156146
19554.250749744402,57.456685530775786
19581.753212120977,57.461289674413884
19609.25567449755,57.465923057885554
19636.758136874127,57.470585716657816
19664.2605992507,57.475277686255126
19691.763061627276,57.47999900225938
19719.26552400385,57.484749700310154
19746.767986380422,57.489529816104714
19774.270448756997,57.49433938539819
19801.772911133572,57.499178444003675
19829.275373510147,57.50404702779236
19856.77783588672,57.508945172693615
19884.280298263297,57.51387291469515
19911.78276063987,57.51883028984312
19939.285223016446,57.523817334242224
19966.78768539302,57.5288340840558
19994.290147769592,57.53388057550607
20021.792610146167,57.5389568448741
20049.295072522742,57.54406292850001
20076.797534899317,57.549198862783086
20104.29999727589,57.55436468418189
20131.802459652466,57.55956042921436
20159.30492202904,57.56478613445797
20186.807384405616,57.57004183654985
20214.309846782187,57.575327572186815
20241.812309158762,57.58064337812565
20269.314771535337,57.585989291183104
20296.817233911912,57.59136534823607
20324.319696288487,57.59677158622164
20351.82215866506,57.60220804213737
20379.324621041636,57.60767475304124
20406.82708341821,57.61317175605185
20434.329545794782,57.6186990883486
20461.832008171357,57.6242567871717
20489.334470547932,57.62984488982236
20516.836932924507,57.635463433662956
20544.339395301082,57.64111245611705
20571.841857677657,57.64679199466961
20599.34432005423,57.652502086867074
