Propellant mass [kg],X cog inertia [m]
1529850.958656956,57.82133303151708
1535434.3563162878,57.81589721295648
1541017.7539756198,57.810479347829585
1546601.1516349518,57.805079454643426
1552184.5492942836,57.79969755193043
1557767.9469536156,57.79433365824852
1563351.3446129477,57.788987792181175
1568934.7422722795,57.78365997233742
1574518.1399316115,57.778350217351885
1580101.5375909435,57.77305854588494
1585684.9352502755,57.7677849766226
1591268.3329096073,57.76252952827664
1596851.7305689394,57.75729221958466
1602435.1282282714,57.75207306931007
1608018.5258876032,57.74687209624219
1613601.9235469352,57.74168931919629
1619185.3212062672,57.73652475701357
1624768.718865599,57.73137842856125
1630352.116524931,57.726250352732684
1635935.514184263,57.72114054844729
1641518.911843595,57.71604903465062
1647102.309502927,57.71097583031446
1652685.707162259,57.705920954436856
1658269.104821591,57.700884426042094
1663852.5024809227,57.695866264180864
1669435.9001402548,57.69086648793018
1675019.2977995868,57.68588511639353
1680602.6954589186,57.68092216870086
1686186.0931182506,57.675977664008634
1691769.4907775826,57.67105162149987
1697352.8884369147,57.66614406038422
1702936.2860962464,57.66125499989799
1708519.6837555785,57.656384459304185
1714103.0814149105,57.65153245789259
1719686.4790742423,57.64669901497974
1725269.8767335743,57.64188414990903
1730853.2743929063,57.637087882050785
1736436.6720522381,57.63231023080222
1742020.0697115702,57.627551215587566
1747603.4673709022,57.622810855858056
1753186.8650302342,57.61808917109202
1758770.262689566,57.61338618079495
1764353.660348898,57.60870190449942
1769937.05800823,57.60403636176533
1775520.4556675619,57.59938957217975
1781103.8533268939,57.59476155535715
1786687.250986226,57.59015233093931
1792270.6486455577,57.58556191859546
1797854.0463048897,57.58099033802223
1803437.4439642217,57.576437608943806
1809020.8416235538,57.571903751111925
1814604.2392828856,57.567388784305905
1820187.6369422176,57.56289272833274
1825771.0346015496,57.55841560302711
1831354.4322608814,57.553957428251444
1836937.8299202134,57.54951822389595
1842521.2275795455,57.54509800987872
1848104.6252388773,57.54069680614571
1853688.0228982093,57.53631463267083
1859271.4205575413,57.53195150945597
1864854.8182168733,57.52760745653108
1870438.2158762051,57.52328249395418
1876021.6135355372,57.51897664181144
1881605.0111948692,57.51468992021723
1887188.408854201,57.51042234931413
1892771.806513533,57.50617394927304
1898355.204172865,57.50194474029316
1903938.6018321968,57.497734742602105
1909521.9994915288,57.4935439764559
1915105.3971508609,57.48937246213911
1920688.794810193,57.48522021996477
1926272.1924695247,57.481087270274564
1931855.5901288567,57.47697363343876
1937438.9877881887,57.47287932985635
1943022.3854475205,57.46880437995505
1948605.7831068526,57.46474880419136
1954189.1807661846,57.460712623050625
1959772.5784255164,57.45669585704709
1965355.9760848484,57.452698526723935
1970939.3737441804,57.44872065265332
1976522.7714035125,57.44476225543647
1982106.1690628442,57.4408233557037
1987689.5667221763,57.43690397411445
1993272.9643815083,57.433004131357386
1998856.36204084,57.429123848150425
2004439.759700172,57.425263145240734
2010023.1573595041,57.4214220434049
2015606.555018836,57.41760056344887
2021189.952678168,57.41379872620809
2026773.3503375,57.410016552547454
2032356.747996832,57.40625406336148
2037940.1456561638,57.40251127957425
2043523.5433154958,57.39878822213955
2049106.9409748279,57.39508491204088
2054690.3386341596,57.391401370291476
2060273.7362934917,57.387737617934434
2065857.1339528237,57.38409367604271
2071440.5316121555,57.38046956571922
2077023.9292714875,57.3768653080968
2082607.3269308195,57.37328092433839
2088190.7245901516,57.369716435636995
2093774.1222494834,57.36617186321574
2099357.519908815,57.362647228328015
2104940.917568147,57.35914255225737
2110524.315227479,57.35565785631771
2116107.7128868112,57.352193161853315
2121691.1105461433,57.34874849023884
2127274.5082054753,57.34532386287942
2132857.9058648073,57.34191930121073
2138441.303524139,57.338534826699
2144024.701183471,57.33517046084109
2149608.098842803,57.33182622516457
2155191.496502135,57.328502141227716
2160774.894161467,57.325198230619584
2166358.291820799,57.32191451496016
2171941.6894801306,57.318651015900265
2177525.0871394626,57.3154077551217
2183108.4847987946,57.31218475433726
2188691.8824581266,57.30898203529085
2194275.2801174587,57.30579961975748
2199858.6777767907,57.302637529543354
2205442.0754361227,57.29949578648589
2211025.4730954543,57.296374412453815
2216608.8707547863,57.29327342934721
2222192.2684141183,57.29019285909755
2227775.6660734504,57.28713272366778
2233359.0637327824,57.28409304505238
2238942.4613921144,57.281073845277376
2244525.8590514464,57.27807514640044
2250109.256710778,57.27509697051093
2255692.65437011,57.27213933972999
2261276.052029442,57.26920227621046
2266859.449688774,57.26628580213716
2272442.847348106,57.263389939726764
2278026.245007438,57.260514711227934
2283609.6426667697,57.25766013892136
2289193.0403261017,57.254826245119844
2294776.4379854337,57.25201305216829
2300359.8356447658,57.24922058244386
2305943.233304098,57.246448858355954
2311526.63096343,57.243697902346284
2317110.028622762,57.24096773688897
2322693.4262820934,57.23825838449053
2328276.8239414254,57.23556986769003
2333860.2216007574,57.232902209059056
2339443.6192600895,57.23025543120182
2345027.0169194215,57.227629556755204
2350610.4145787535,57.225024608388836
2356193.8122380855,57.22244060880512
2361777.209897417,57.219877580739315
2367360.607556749,57.21733554695958
2372944.005216081,57.214814530267084
2378527.402875413,57.21231455349597
2384110.800534745,57.20983563951353
2389694.1981940772,57.20737781122014
2395277.595853409,57.20494109154944
2400860.993512741,57.202525503468344
2406444.391172073,57.20013106997704
2412027.788831405,57.19775781410915
2417611.186490737,57.19540575893174
2423194.584150069,57.19307492754538
2428777.981809401,57.19076534308423
2434361.3794687325,57.18847702871608
2439944.7771280645,57.18621000764238
2445528.1747873966,57.183964303098385
2451111.5724467286,57.181739938353154
2456694.9701060606,57.179536936709624
2462278.3677653926,57.17735532150464
2467861.7654247247,57.17519511610911
2473445.163084056,57.17305634392795
2479028.5607433883,57.170939028400255
2484611.9584027203,57.16884319299926
2490195.3560620523,57.1667688612325
2495778.7537213843,57.16471605664179
2501362.1513807164,57.16268480280331
2506945.549040048,57.16067512332774
2512528.94669938,57.15868704186019
2518112.344358712,57.156720582080396
2523695.742018044,57.15477576770269
2529279.139677376,57.152852622476075
2534862.537336708,57.15095117018436
2540445.93499604,57.14907143464615
2546029.3326553716,57.147213439714925
2551612.7303147037,57.145377209279125
2557196.1279740357,57.143562767262196
2562779.5256333677,57.14177013762264
2568362.9232926997,57.139999344354145
2573946.3209520318,57.13825041148555
2579529.718611364,57.13652336308099
2585113.1162706953,57.13481822323995
2590696.5139300274,57.13313501609726
2596279.9115893594,57.13147376582327
2601863.3092486914,57.129834496623815
2607446.7069080235,57.12821723274035
2613030.1045673555,57.12662199844998
2618613.502226687,57.12504881806553
2624196.899886019,57.12349771593564
2629780.297545351,57.12196871644475
2635363.695204683,57.12046184401328
2640947.092864015,57.11897712309761
2646530.490523347,57.11751457819017
2652113.888182679,57.11607423381954
2657697.2858420108,57.11465611455046
2663280.683501343,57.113260244983934
2668864.081160675,57.11188664975729
2674447.478820007,57.11053535354422
2680030.876479339,57.109206381054925
2685614.274138671,57.10789975703609
2691197.671798003,57.10661550627096
2696781.0694573345,57.10535365357951
2702364.4671166665,57.10411422381839
2707947.8647759985,57.10289724188107
2713531.2624353305,57.10170273269786
2719114.6600946626,57.10053072123603
2724698.0577539946,57.09938123249979
2730281.455413326,57.098254291530495
2735864.853072658,57.09714992340658
2741448.25073199,57.09606815324373
2747031.648391322,57.09500900619483
2752615.0460506543,57.09397250745017
2758198.4437099863,57.09295868223746
2763781.8413693183,57.09196755582184
2769365.23902865,57.09099915350603
2774948.636687982,57.09005350063039
2780532.034347314,57.08913062257294
2786115.432006646,57.08823054474947
2791698.829665978,57.087353292613614
2797282.22732531,57.08649889165688
2802865.624984642,57.08566736740879
2808449.0226439736,57.084858745436854
2814032.4203033056,57.084073051346756
2819615.8179626376,57.08331031078231
2825199.2156219697,57.08257054942563
2830782.6132813017,57.08185379299715
2836366.0109406337,57.081160067255674
2841949.4085999653,57.08048939799851
2847532.8062592973,57.079841811061485
2853116.2039186293,57.079217332319054
2858699.6015779614,57.07861598768435
2864282.9992372934,57.07803780310928
2869866.3968966254,57.07748280458457
2875449.7945559574,57.07695101813985
2881033.192215289,57.07644246984374
2886616.589874621,57.075957185803894
2892199.987533953,57.07549519216711
2897783.385193285,57.07505651511935
2903366.782852617,57.07464118088588
2908950.180511949,57.074249215731285
2914533.5781712807,57.073880645959576
2920116.9758306127,57.07353549791427
2925700.3734899447,57.073213797978426
2931283.7711492768,57.07291557257476
2936867.168808609,57.07264084816568
2942450.566467941,57.07238965125345
2948033.964127273,57.0721620083801
2953617.3617866044,57.07195794612765
2959200.7594459364,57.07177749111814
2964784.1571052684,57.07162067001368
2970367.5547646005,57.071487509516565
2975950.9524239325,57.07137803636934
2981534.3500832645,57.071292277354814
2987117.7477425965,57.071230259296215
2992701.145401928,57.0711920090573
2998284.54306126,57.071177553542256
3003867.940720592,57.07118691969598
3009451.338379924,57.07122013450403
3015034.736039256,57.071277224992755
3020618.1336985882,57.07135821822935
3026201.53135792,57.07146314132193
3031784.929017252,57.071592021419626
3037368.326676584,57.071744885712654
3042951.724335916,57.0719217614324
3048535.121995248,57.07212267585148
3054118.51965458,57.07234765628381
3059701.917313912,57.07259673008471
3065285.3149732435,57.07286992465103
3070868.7126325755,57.073167267421084
3076452.1102919076,57.07348878587488
3082035.5079512396,57.073834507534116
3087618.9056105716,57.07420445996229
3093202.3032699036,57.074598670764765
3098785.7009292357,57.075017167588854
3104369.098588567,57.07545997812387
3109952.4962478993,57.07592713010128
3115535.8939072313,57.07641865129473
3121119.2915665633,57.076934569520105
3126702.6892258953,57.077474912635665
3132286.0868852274,57.07803970854211
3137869.484544559,57.078628985182625
3143452.882203891,57.079242770543
3149036.279863223,57.07988109265172
3154619.677522555,57.08054397957996
3160203.075181887,57.081231459441796
3165786.472841219,57.08194356039419
3171369.870500551,57.082680310637116
3176953.2681598826,57.08344173841363
3182536.6658192147,57.08422787200994
3188120.0634785467,57.08503873975552
3193703.4611378787,57.08587437002315
3199286.8587972107,57.086734791229055
3204870.2564565428,57.087620031832905
3210453.654115875,57.08853012033799
3216037.0517752063,57.08946508529126
3221620.4494345384,57.09042495528339
3227203.8470938704,57.09140975894889
3232787.2447532024,57.09241952496621
3238370.6424125344,57.093454282057756
3243954.0400718665,57.09451405899004
3249537.437731198,57.09559888457377
3255120.83539053,57.096708787663815
3260704.233049862,57.09784379715947
3266287.630709194,57.099003942004416
3271871.028368526,57.10018925118685
3277454.426027858,57.10139975373954
3283037.82368719,57.10263547873997
3288621.2213465218,57.10389645531035
3294204.619005854,57.10518271261777
3299788.016665186,57.106494279874234
3305371.414324518,57.10783118633681
3310954.81198385,57.1091934613076
3316538.209643182,57.11058113413397
3322121.607302514,57.11199423420856
3327705.0049618455,57.11343279096935
3333288.4026211775,57.114896833899834
3338871.8002805095,57.11638639252899
3344455.1979398415,57.117901496431465
3350038.5955991736,57.11944217522765
3355621.9932585056,57.12100845858371
3361205.390917837,57.12260037621172
3366788.788577169,57.12421795786974
3372372.186236501,57.12586123336194
3377955.583895833,57.1275302325386
3383538.9815551653,57.12922498529633
3389122.3792144973,57.13094552157801
3394705.7768738293,57.13269187137304
3400289.174533161,57.13446406471725
3405872.572192493,57.13626213169318
3411455.969851825,57.138086102429995
3417039.367511157,57.13993600710372
3422622.765170489,57.141811875937236
3428206.162829821,57.14371373920041
3433789.560489153,57.145641627210196
3439372.9581484846,57.14759557033069
3444956.3558078166,57.14957559897324
3450539.7534671486,57.151581743596566
3456123.1511264807,57.15361403470682
3461706.5487858127,57.15567250285764
3467289.9464451447,57.15775717865036
3472873.3441044763,57.15986809273395
3478456.7417638083,57.16200527580527
3484040.1394231403,57.16416875860906
3489623.5370824724,57.166358571938
3495206.9347418044,57.16857474663292
3500790.3324011364,57.17081731358281
3506373.7300604684,57.17308630372497
3511957.1277198,57.17538174804499
3517540.525379132,57.177703677577036
3523123.923038464,57.18005212340375
3528707.320697796,57.18242711665646
3534290.718357128,57.1848286885153
3539874.11601646,57.18725687020915
3545457.513675792,57.18971169301587
3551040.9113351237,57.192193188262415
3556624.3089944557,57.19470138732481
3562207.7066537878,57.197236321628324
3567791.10431312,57.19979802264758
3573374.501972452,57.202386521906604
3578957.899631784,57.205001850978945
3584541.2972911154,57.20764404148778
3590124.6949504474,57.21031312510598
3595708.0926097794,57.213009133556284
3601291.4902691115,57.215732098611284
3606874.8879284435,57.218482052093606
3612458.2855877755,57.22125902587599
3618041.6832471075,57.22406305188139
3623625.080906439,57.226894162083035
3629208.478565771,57.22975238850459
3634791.876225103,57.23263776322024
3640375.273884435,57.23555031835471
3645958.671543767,57.238490086083495
3651542.0692030992,57.24145709863286
3657125.466862431,57.24445138827998
3662708.864521763,57.247472987353056
3668292.262181095,57.25052192823138
3673875.659840427,57.253598243345444
3679459.057499759,57.256701965177044
3685042.455159091,57.259833126259444
3690625.852818423,57.26299175917732
3696209.2504777545,57.26617789656703
3701792.6481370865,57.269391571116635
3707376.0457964186,57.272632815566034
3712959.4434557506,57.27590166270701
3718542.8411150826,57.27919814538338
3724126.2387744146,57.28252229649113
3729709.6364337467,57.2858741489784
3735293.034093078,57.28925373584575
3740876.4317524103,57.2926610901461
3746459.8294117423,57.29609624498496
3752043.2270710743,57.29955923352047
3757626.6247304063,57.303050088963545
3763210.0223897384,57.30656884457793
3768793.42004907,57.310115533680346
3774376.817708402,57.31369018964057
3779960.215367734,57.31729284588157
3785543.613027066,57.320923535879594
3791127.010686398,57.324582293164234
3796710.40834573,57.328269151318615
3802293.806005062,57.33198414397947
3807877.2036643936,57.33572730483719
3813460.6013237257,57.33949866763603
3819043.9989830577,57.34329826617414
3824627.3966423897,57.34712613430367
3830210.7943017217,57.35098230593097
3835794.1919610538,57.354866815016585
3841377.589620386,57.35877969557545
3846960.9872797173,57.36272098167691
3852544.3849390494,57.36669070744492
3858127.7825983814,57.3706889070581
3863711.1802577134,57.37471561474988
3869294.5779170454,57.378770864808565
3874877.9755763775,57.382854691577485
3880461.373235709,57.386967129455066
3886044.770895041,57.391108212895006
3891628.168554373,57.39527797640631
3897211.566213705,57.39947645455346
3902794.963873037,57.403703681956436
3908378.361532369,57.407959693291
3913961.759191701,57.412244523288614
3919545.1568510327,57.416558206736696
3925128.554510365,57.42090077847864
3930711.952169697,57.425272273413974
3936295.349829029,57.429672726498495
3941878.747488361,57.434102172744296
3947462.145147693,57.43856064721997
3953045.542807025,57.44304818505068
3958628.9404663565,57.44756482141828
3964212.3381256885,57.45211059156146
3969795.7357850205,57.456685530775786
3975379.1334443525,57.461289674413884
3980962.5311036846,57.465923057885554
3986545.9287630166,57.470585716657816
3992129.326422348,57.47527768625513
3997712.72408168,57.47999900225939
4003296.121741012,57.48474970031017
4008879.519400344,57.489529816104714
4014462.9170596763,57.49433938539819
4020046.3147190083,57.499178444003675
4025629.7123783403,57.50404702779236
4031213.110037672,57.508945172693615
4036796.507697004,57.51387291469515
4042379.905356336,57.51883028984312
4047963.303015668,57.523817334242224
4053546.700675,57.5288340840558
4059130.098334332,57.53388057550607
4064713.495993664,57.5389568448741
4070296.8936529956,57.54406292850001
4075880.2913123276,57.549198862783086
4081463.6889716596,57.55436468418189
4087047.0866309917,57.55956042921436
4092630.4842903237,57.56478613445797
4098213.8819496557,57.57004183654985
4103797.2796089873,57.575327572186815
4109380.6772683193,57.58064337812565
4114964.0749276513,57.585989291183104
4120547.4725869833,57.59136534823607
4126130.8702463154,57.59677158622164
4131714.2679056474,57.60220804213737
4137297.6655649794,57.60767475304124
4142881.063224311,57.61317175605185
4148464.460883643,57.6186990883486
4154047.858542975,57.6242567871717
4159631.256202307,57.62984488982236
4165214.653861639,57.635463433662956
4170798.051520971,57.64111245611705
4176381.449180303,57.64679199466961
4181964.846839635,57.652502086867074
