Propellant mass [kg],d_cp_cg [m]
2041297.2551212774,3.6220293724966623
2046999.202761281,3.620694259012016
2052701.1504012847,3.61935914552737
2058403.098041288,3.6180240320427237
2064105.0456812917,3.6166889185580775
2069806.9933212954,3.6153538050734313
2075508.9409612988,3.614018691588785
2081210.8886013024,3.612683578104139
2086912.836241306,3.6113484646194927
2092614.7838813094,3.6100133511348464
2098316.731521313,3.6086782376502002
2104018.6791613167,3.607343124165554
2109720.6268013204,3.606008010680908
2115422.574441324,3.6046728971962616
2121124.5220813276,3.6033377837116154
2126826.469721331,3.6020026702269696
2132528.4173613344,3.600667556742323
2138230.365001338,3.599332443257677
2143932.3126413417,3.5979973297730306
2149634.2602813453,3.596662216288385
2155336.207921349,3.595327102803738
2161038.155561352,3.5939919893190924
2166740.103201356,3.592656875834446
2172442.0508413594,3.5913217623498
2178143.998481363,3.5899866488651537
2183845.9461213667,3.5886515353805075
2189547.8937613703,3.5873164218958613
2195249.841401374,3.585981308411215
2200951.789041377,3.584646194926569
2206653.736681381,3.5833110814419227
2212355.6843213844,3.5819759679572765
2218057.631961388,3.5806408544726303
2223759.5796013917,3.579305740987984
2229461.5272413953,3.577970627503338
2235163.474881399,3.5766355140186916
2240865.422521402,3.5753004005340454
2246567.3701614058,3.573965287049399
2252269.3178014094,3.572630173564753
2257971.265441413,3.5712950600801068
2263673.2130814167,3.5699599465954606
2269375.1607214203,3.5686248331108144
2275077.108361424,3.567289719626168
2280779.056001427,3.5659546061415224
2286481.0036414308,3.5646194926568757
2292182.9512814344,3.56328437917223
2297884.898921438,3.5619492656875833
2303586.8465614417,3.5606141522029375
2309288.7942014453,3.559279038718291
2314990.741841449,3.557943925233645
2320692.689481452,3.556608811748999
2326394.6371214557,3.5552736982643527
2332096.5847614594,3.5539385847797065
2337798.532401463,3.5526034712950603
2343500.4800414667,3.551268357810414
2349202.4276814703,3.549933244325768
2354904.375321474,3.5485981308411216
2360606.322961477,3.5472630173564754
2366308.2706014807,3.545927903871829
2372010.2182414844,3.544592790387183
2377712.165881488,3.543257676902537
2383414.1135214916,3.5419225634178906
2389116.0611614953,3.5405874499332444
2394818.0088014985,3.539252336448598
2400519.956441502,3.537917222963952
2406221.9040815057,3.5365821094793057
2411923.8517215094,3.5352469959946595
2417625.799361513,3.5339118825100133
2423327.7470015166,3.532576769025367
2429029.6946415203,3.531241655540721
2434731.6422815234,3.529906542056075
2440433.589921527,3.5285714285714285
2446135.5375615307,3.5272363150867827
2451837.4852015343,3.525901201602136
2457539.432841538,3.5245660881174903
2463241.3804815416,3.5232309746328436
2468943.3281215453,3.521895861148198
2474645.2757615484,3.5205607476635516
2480347.223401552,3.5192256341789054
2486049.1710415557,3.5178905206942592
2491751.1186815593,3.516555407209613
2497453.066321563,3.515220293724967
2503155.0139615666,3.5138851802403206
2508856.9616015702,3.5125500667556744
2514558.9092415734,3.511214953271028
2520260.856881577,3.509879839786382
2525962.8045215807,3.5085447263017357
2531664.7521615843,3.5072096128170895
2537366.699801588,3.5058744993324433
2543068.6474415916,3.504539385847797
2548770.5950815952,3.503204272363151
2554472.5427215984,3.5018691588785047
2560174.490361602,3.5005340453938585
2565876.4380016057,3.4991989319092123
2571578.3856416093,3.497863818424566
2577280.333281613,3.49652870493992
2582982.2809216166,3.4951935914552736
2588684.2285616198,3.493858477970628
2594386.1762016234,3.492523364485981
2600088.123841627,3.4911882510013355
2605790.0714816307,3.489853137516689
2611492.0191216343,3.488518024032043
2617193.966761638,3.4871829105473964
2622895.9144016416,3.4858477970627506
2628597.8620416448,3.4845126835781044
2634299.8096816484,3.483177570093458
2640001.757321652,3.481842456608812
2645703.7049616557,3.4805073431241658
2651405.6526016593,3.4791722296395196
2657107.600241663,3.4778371161548733
2662809.5478816666,3.476502002670227
2668511.4955216697,3.475166889185581
2674213.4431616734,3.4738317757009347
2679915.390801677,3.4724966622162885
2685617.3384416807,3.4711615487316423
2691319.2860816843,3.469826435246996
2697021.233721688,3.46849132176235
2702723.1813616916,3.4671562082777037
2708425.1290016947,3.4658210947930574
2714127.0766416984,3.4644859813084112
2719829.024281702,3.463150867823765
2725530.9719217056,3.461815754339119
2731232.9195617093,3.4604806408544726
2736934.867201713,3.4591455273698264
2742636.8148417166,3.45781041388518
2748338.7624817197,3.456475300400534
2754040.7101217234,3.4551401869158878
2759742.657761727,3.4538050734312415
2765444.6054017306,3.4524699599465953
2771146.5530417343,3.451134846461949
2776848.500681738,3.449799732977303
2782550.4483217415,3.4484646194926567
2788252.3959617447,3.447129506008011
2793954.3436017483,3.4457943925233647
2799656.291241752,3.4444592790387185
2805358.2388817556,3.4431241655540723
2811060.1865217593,3.441789052069426
2816762.134161763,3.44045393858478
2822464.081801766,3.4391188251001337
2828166.0294417697,3.4377837116154875
2833867.9770817733,3.4364485981308412
2839569.924721777,3.435113484646195
2845271.8723617806,3.433778371161549
2850973.8200017842,3.4324432576769026
2856675.767641788,3.4311081441922564
2862377.715281791,3.42977303070761
2868079.6629217947,3.428437917222964
2873781.6105617983,3.4271028037383178
2879483.558201802,3.4257676902536716
2885185.5058418056,3.4244325767690253
2890887.4534818092,3.423097463284379
2896589.401121813,3.421762349799733
2902291.348761816,3.4204272363150867
2907993.2964018197,3.4190921228304405
2913695.2440418233,3.4177570093457943
2919397.191681827,3.416421895861148
2925099.1393218306,3.415086782376502
2930801.086961834,3.4137516688918557
2936503.034601838,3.4124165554072095
2942204.982241841,3.4110814419225637
2947906.9298818447,3.4097463284379175
2953608.8775218483,3.4084112149532713
2959310.825161852,3.407076101468625
2965012.7728018556,3.405740987983979
2970714.720441859,3.4044058744993326
2976416.668081863,3.4030707610146864
2982118.615721866,3.40173564753004
2987820.5633618697,3.400400534045394
2993522.5110018733,3.399065420560748
2999224.458641877,3.3977303070761016
3004926.4062818806,3.3963951935914554
3010628.353921884,3.395060080106809
3016330.301561888,3.393724966622163
3022032.249201891,3.3923898531375167
3027734.1968418946,3.3910547396528705
3033436.1444818983,3.3897196261682243
3039138.092121902,3.388384512683578
3044840.0397619056,3.387049399198932
3050541.987401909,3.3857142857142857
3056243.9350419124,3.3843791722296395
3061945.882681916,3.3830440587449933
3067647.8303219196,3.381708945260347
3073349.7779619233,3.380373831775701
3079051.725601927,3.3790387182910546
3084753.6732419305,3.3777036048064084
3090455.620881934,3.376368491321762
3096157.5685219374,3.3750333778371164
3101859.516161941,3.37369826435247
3107561.4638019446,3.372363150867824
3113263.4114419483,3.371028037383178
3118965.359081952,3.3696929238985316
3124667.3067219555,3.3683578104138854
3130369.254361959,3.367022696929239
3136071.2020019623,3.365687583444593
3141773.149641966,3.3643524699599467
3147475.0972819696,3.3630173564753005
3153177.0449219733,3.3616822429906543
3158878.992561977,3.360347129506008
3164580.9402019805,3.359012016021362
3170282.887841984,3.3576769025367157
3175984.8354819873,3.3563417890520695
3181686.783121991,3.3550066755674233
3187388.7307619946,3.353671562082777
3193090.6784019982,3.352336448598131
3198792.626042002,3.3510013351134846
3204494.5736820055,3.3496662216288384
3210196.521322009,3.348331108144192
3215898.4689620123,3.346995994659546
3221600.416602016,3.3456608811749
3227302.3642420196,3.3443257676902536
3233004.3118820232,3.3429906542056074
3238706.259522027,3.341655540720961
3244408.2071620305,3.340320427236315
3250110.154802034,3.3389853137516687
3255812.1024420373,3.337650200267023
3261514.050082041,3.3363150867823768
3267215.9977220446,3.3349799732977305
3272917.945362048,3.3336448598130843
3278619.893002052,3.332309746328438
3284321.8406420555,3.330974632843792
3290023.7882820587,3.3296395193591457
3295725.7359220623,3.3283044058744995
3301427.683562066,3.3269692923898533
3307129.6312020696,3.325634178905207
3312831.578842073,3.324299065420561
3318533.526482077,3.3229639519359147
3324235.4741220805,3.3216288384512684
3329937.4217620837,3.3202937249666222
3335639.3694020873,3.318958611481976
3341341.317042091,3.31762349799733
3347043.2646820946,3.3162883845126836
3352745.212322098,3.3149532710280374
3358447.159962102,3.313618157543391
3364149.1076021055,3.312283044058745
3369851.0552421086,3.3109479305740988
3375553.0028821123,3.3096128170894525
3381254.950522116,3.3082777036048063
3386956.8981621196,3.30694259012016
3392658.845802123,3.305607476635514
3398360.793442127,3.3042723631508677
3404062.7410821305,3.3029372496662215
3409764.6887221336,3.3016021361815757
3415466.6363621373,3.3002670226969295
3421168.584002141,3.2989319092122833
3426870.5316421445,3.297596795727637
3432572.479282148,3.296261682242991
3438274.426922152,3.2949265687583447
3443976.3745621555,3.2935914552736985
3449678.3222021586,3.2922563417890522
3455380.2698421623,3.290921228304406
3461082.217482166,3.28958611481976
3466784.1651221695,3.2882510013351136
3472486.112762173,3.2869158878504674
3478188.060402177,3.285580774365821
3483890.00804218,3.284245660881175
3489591.9556821836,3.2829105473965288
3495293.9033221873,3.2815754339118826
3500995.850962191,3.2802403204272363
3506697.7986021945,3.27890520694259
3512399.746242198,3.277570093457944
3518101.693882202,3.2762349799732977
3523803.641522205,3.2748998664886515
3529505.5891622086,3.2735647530040053
3535207.5368022122,3.272229639519359
3540909.484442216,3.270894526034713
3546611.4320822195,3.2695594125500667
3552313.379722223,3.2682242990654204
3558015.327362227,3.2668891855807742
3563717.27500223,3.2655540720961285
3569419.2226422336,3.2642189586114823
3575121.170282237,3.262883845126836
3580823.117922241,3.26154873164219
3586525.0655622445,3.2602136181575436
3592227.013202248,3.2588785046728974
3597928.960842252,3.257543391188251
3603630.908482255,3.256208277703605
3609332.8561222586,3.254873164218959
3615034.803762262,3.2535380507343126
3620736.751402266,3.2522029372496664
3626438.6990422695,3.25086782376502
3632140.646682273,3.249532710280374
3637842.594322277,3.2481975967957277
3643544.54196228,3.2468624833110815
3649246.4896022836,3.2455273698264353
3654948.437242287,3.244192256341789
3660650.384882291,3.242857142857143
3666352.3325222945,3.2415220293724967
3672054.280162298,3.2401869158878505
3677756.2278023018,3.2388518024032042
3683458.175442305,3.237516688918558
3689160.1230823086,3.236181575433912
3694862.070722312,3.2348464619492656
3700564.018362316,3.2335113484646194
3706265.9660023195,3.232176234979973
3711967.913642323,3.230841121495327
3717669.8612823263,3.229506008010681
3723371.80892233,3.228170894526035
3729073.7565623336,3.226835781041389
3734775.704202337,3.2255006675567426
3740477.651842341,3.2241655540720964
3746179.5994823445,3.22283044058745
3751881.547122348,3.221495327102804
3757583.4947623513,3.2201602136181577
3763285.442402355,3.2188251001335115
3768987.3900423585,3.2174899866488653
3774689.337682362,3.216154873164219
3780391.285322366,3.214819759679573
3786093.2329623695,3.2134846461949267
3791795.180602373,3.2121495327102805
3797497.1282423763,3.2108144192256343
3803199.07588238,3.209479305740988
3808901.0235223835,3.208144192256342
3814602.971162387,3.2068090787716956
3820304.918802391,3.2054739652870494
3826006.8664423944,3.204138851802403
3831708.814082398,3.202803738317757
3837410.7617224013,3.201468624833111
3843112.709362405,3.2001335113484646
3848814.6570024085,3.1987983978638184
3854516.604642412,3.197463284379172
3860218.552282416,3.196128170894526
3865920.4999224194,3.1947930574098797
3871622.447562423,3.1934579439252335
3877324.3952024262,3.1921228304405878
3883026.34284243,3.1907877169559415
3888728.2904824335,3.1894526034712953
3894430.238122437,3.188117489986649
3900132.185762441,3.186782376502003
3905834.1334024444,3.1854472630173567
3911536.081042448,3.1841121495327105
3917238.028682451,3.1827770360480643
3922939.976322455,3.181441922563418
3928641.9239624585,3.180106809078772
3934343.871602462,3.1787716955941256
3940045.819242466,3.1774365821094794
3945747.7668824694,3.1761014686248332
3951449.7145224726,3.174766355140187
3957151.662162476,3.173431241655541
3962853.60980248,3.1720961281708946
3968555.5574424835,3.1707610146862484
3974257.505082487,3.169425901201602
3979959.4527224908,3.168090787716956
3985661.4003624944,3.1667556742323097
3991363.3480024976,3.1654205607476635
3997065.295642501,3.1640854472630173
4002767.243282505,3.162750333778371
4008469.1909225085,3.161415220293725
4014171.138562512,3.1600801068090787
4019873.0862025158,3.1587449933244325
4025575.0338425194,3.1574098798397863
4031276.9814825226,3.1560747663551405
4036978.929122526,3.1547396528704943
4042680.87676253,3.153404539385848
4048382.8244025335,3.152069425901202
4054084.772042537,3.1507343124165557
4059786.7196825407,3.1493991989319094
4065488.6673225444,3.1480640854472632
4071190.6149625476,3.146728971962617
4076892.562602551,3.145393858477971
4082594.510242555,3.1440587449933246
4088296.4578825585,3.1427236315086784
4093998.405522562,3.141388518024032
4099700.3531625657,3.140053404539386
4105402.3008025694,3.1387182910547398
4111104.2484425725,3.1373831775700936
4116806.196082576,3.1360480640854473
4122508.14372258,3.134712950600801
4128210.0913625835,3.133377837116155
4133912.039002587,3.1320427236315087
4139613.9866425907,3.1307076101468625
4145315.9342825944,3.1293724966622163
4151017.8819225975,3.12803738317757
4156719.829562601,3.126702269692924
4162421.777202605,3.1253671562082777
4168123.7248426084,3.1240320427236314
4173825.672482612,3.1226969292389852
4179527.6201226157,3.121361815754339
4185229.567762619,3.1200267022696933
4190931.5154026225,3.118691588785047
4196633.463042626,3.117356475300401
4202335.41068263,3.1160213618157546
4208037.358322633,3.1146862483311084
4213739.305962637,3.113351134846462
4219441.253602641,3.112016021361816
4225143.201242644,3.1106809078771698
4230845.148882648,3.1093457943925236
4236547.096522652,3.1080106809078774
4242249.044162655,3.106675567423231
4247950.991802658,3.105340453938585
4253652.939442662,3.1040053404539387
4259354.887082665,3.1026702269692925
4265056.834722669,3.1013351134846463
4270758.7823626725,3.1
