episode,reward,steps,updates
1,7.536925418217033,121,0
2,7.8058319229403,121,0
3,8.759826954316274,127,113
4,8.21043196006288,127,127
5,8.633880102001317,130,130
6,8.14253733460652,129,129
7,8.39409760619431,127,127
8,9.077929819554644,126,126
9,9.079546847027697,126,126
10,9.150522477775938,130,130
11,8.746350860531342,127,127
12,8.559504437507286,127,127
13,8.529332866864628,126,126
14,8.524666819618316,125,125
15,9.28043650117196,132,132
16,8.741898055022192,130,130
17,8.599849214206138,124,124
18,8.085563216815945,126,126
19,8.78666650740637,130,130
20,8.917943011216076,126,126
21,8.17158402441336,126,126
22,8.245701459292038,126,126
23,9.100624805801132,128,128
24,9.743385685553175,132,132
25,7.918871832539203,124,124
26,8.788792858002742,127,127
27,8.176115402764939,126,126
28,8.432429616585367,125,125
29,9.083402763163527,126,126
30,8.412862874849903,127,127
31,7.881237054590439,123,123
32,8.396486027696067,127,127
33,8.1714645508353,123,123
34,9.099668028555008,126,126
35,8.526164208827256,126,126
36,8.620746360074602,127,127
37,8.349284047885588,123,123
38,8.136041694230167,121,121
39,9.168875104963053,126,126
40,8.104522418576668,125,125
41,8.298458537497034,122,122
42,8.058885811941485,125,125
43,8.158256025788944,126,126
44,8.354674663919187,124,124
45,9.486880458348294,128,128
46,8.187085908780801,121,121
47,7.710111178820738,122,122
48,7.503625084441686,120,120
49,8.095552600002193,121,121
50,7.371371449031247,122,122
51,8.496827405584366,123,123
52,7.634375752337445,120,120
53,7.6494984548897715,120,120
54,8.77841073949502,124,124
55,8.655743627783128,124,124
56,7.926126561049443,121,121
57,6.981513760082983,118,118
58,8.198347450510543,122,122
59,7.769962768617731,119,119
60,7.635977269706948,118,118
61,7.372996797731668,117,117
62,7.543084115197715,117,117
63,7.30503115807408,119,119
64,7.980987848650582,118,118
65,7.19875893003013,116,116
66,7.239797709428367,118,118
67,8.041110182084442,118,118
68,7.03544906802038,115,115
69,6.901240401596492,114,114
70,6.686551638057548,114,114
71,6.535582715970533,115,115
72,7.0555096276833265,114,114
73,7.173637227456503,116,116
74,6.748804959419262,116,116
75,6.129059932431378,112,112
76,6.303180523654234,113,113
77,6.6887672217144996,114,114
78,6.719749171130651,116,116
79,6.704255858533948,113,113
80,5.955583446692179,113,113
81,6.405655441533748,111,111
82,6.579288076514635,112,112
83,6.0789907058926405,110,110
84,5.869289720046469,110,110
