time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,lift,control_force_perpendicular,g_load_1_sec_window,aero_force_x,mass_flow,drag,control_force_y,alpha_effective,gravity_force_y,vg,control_force_x,mach_number,ug,inertia,CL,speed_of_sound,x_cog,fuel_percentage_consumed,air_density,CD,control_force_parallel,atmospheric_pressure,mach_number_max,d_cp_cg,aero_force_y,d_thrust_cg,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_drag,moment_dict_moments_z,moment_dict_control_moment_z,moment_dict_M_wind_z,moment_dict_aero_moment_z,moment_dict_theta_dot_dot
296.0499999999894,31500.400849872163,29784.473429481604,-52.08028063711372,-1031.162194304808,1.52025983400742,0.00047951433591979367,4.6619254696055386,-3.1416656355981187,1628252.790126633,1283971.4210763036,0.7002825140953064,0.4005649983882904,0.0017257036763756446,10108.340553409045,360.4408211831937,63.8860307323972,0.0,0.10408742283373859,10329.861915964062,8957.7421875,206002.8933158898,32190026.165399555,7.306660540606913e-05,-15819319.981152575,0.0,1628544.208590669,3.424365501930336,0.0,23778107.76610314,5.878471759707127e-05,301.58344349322493,4.816042087604508,0.6983027486666896,0.018955473740828975,0.18955351849106472,32231195.149551038,1231.4636546717088,8.683540996364437,-32.951194560358395,205743.74860184675,7.916042087604508,19.769673579307096,1.000178976179745,0.0,10.177777712297422,1.0063847008724143,0.0,0.006381820844796054,0.0,-9.715518423845152,-3.9185993345777465e-05,-1.9791430889958506e-06,7.76026306028871e-08,2601.1001660349916,0.0,0.0,2601.1001660349916,0.00010939054493406694
296.1499999999893,31495.199111009304,29681.420859825463,-51.979656058045,-1030.1436431312081,1.5203078247633899,0.00047713587609610886,4.661973090359077,-3.1416652655956874,1627357.0158956759,1283075.6468453465,0.7002825140953064,0.4005649983882904,0.0034497041611023277,10249.720375699924,360.35950396738286,-91.9653060375255,0.0,0.2083003779843601,10624.274360782032,8957.7421875,208950.06259740092,32189927.460138913,7.263402814672304e-05,-15811126.30772616,0.0,1626988.5268144798,3.4217487132097744,0.0,23776904.00130899,-8.345462270581416e-05,301.51539620604797,4.816330899710398,0.6985131937677526,0.019258692606351085,0.18961333778748052,32231018.00370865,1250.5980646806906,8.616854945580815,-32.9509057482525,208679.8071481333,7.916330899710399,19.780495088486777,0.9997735659246271,0.0,10.190156787833425,1.0061636514383996,0.0,0.00647057847993777,0.0,-9.71583134695488,5.644026045655691e-05,2.8478992671749698e-06,7.879971628215208e-08,-2530.2480255747614,0.0,0.0,-2530.2480255747614,-0.0001064162106822429
296.2499999999892,31490.007432813618,29578.470222784683,-51.87906262678031,-1029.1238513967342,1.5203552244704028,0.0004751740877877691,4.662020714801621,-3.141665490331218,1626461.2416647188,1282179.8726143895,0.7002825140953064,0.4005649983882904,0.005171999381429688,10392.94894115245,360.2782462371037,39.38942198959574,0.0,0.31263923279638056,10633.616622020174,8957.7421875,211937.99303033852,32189821.11312152,7.281057655728063e-05,-15802931.595087392,0.0,1625451.8866494836,3.4191260847043745,0.0,23775699.36641493,3.5251630506716314e-05,301.4473986575407,4.81661992351006,0.6987236388688155,0.01956660491327906,0.18967426896017747,32230834.26054275,1270.0198857974585,8.550714337369927,-32.95061672445284,211671.06708001046,7.91661992351006,19.791323819173538,0.9993794164967607,0.0,10.202579373091815,1.0057788182584082,0.0,0.00656052278544283,0.0,-9.716143975808944,-2.4187153562147543e-05,-1.2192962515747398e-06,8.001478688552843e-08,1806.377499999685,0.0,0.0,1806.377499999685,7.597578822650058e-05
296.3499999999891,31484.82581169145,29475.6216426766,-51.77850328536712,-1028.102815190751,1.5204032451222707,0.00048091749203101183,4.662068340070227,-3.141665094947956,1625565.4674337618,1281284.0983834325,0.7002825140953064,0.4005649983882904,0.006892587257611946,10538.047954743888,360.1970481384324,-34.257807455281124,0.0,0.4171043709710126,10849.437668803845,8957.7421875,214966.09144336756,32189712.8112606,7.255677094963886e-05,-15794735.843342723,0.0,1623901.342894507,3.41649760006557,0.0,23774493.860795796,-3.0236936557015426e-05,301.37945096983213,4.81690915909273,0.6989340839698784,0.019879280031360688,0.18973532025852594,32230647.93706278,1289.7332329122182,8.485114614736123,-32.95032748887017,214692.13154260305,7.9169091590927305,19.802163281727232,0.9989762795946435,0.0,10.215033416620415,1.005512011279705,0.0,0.006651634147913023,0.0,-9.716456309986373,2.1047717886641714e-05,1.0600295161537546e-06,8.12476756120018e-08,-614.8716263902071,0.0,0.0,-614.8716263902071,-2.5862658948299718e-05
296.449999999989,31479.65424501053,29372.875244137267,-51.67796919825191,-1027.0805312467864,1.5204507856901939,0.0004731161667565883,4.662115974760843,-3.1416651890706486,1624669.6932028048,1280388.3241524755,0.7002825140953064,0.4005649983882904,0.008611465704571417,10685.039330394293,360.1159098178048,-35.10467366414641,0.0,0.5216961710186971,10994.337683017051,8957.7421875,218035.51788833743,32189603.64279007,7.245485306128785e-05,-15786539.052598393,0.0,1622355.3386150633,3.4138632430927336,0.0,23773287.48382611,-3.0558160683091806e-05,301.3115532653627,4.817198606547701,0.6991445290709413,0.020196788288538055,0.1897970752839631,32230461.050451275,1309.7422757823451,8.420051259061227,-32.950038041415205,217758.15215987992,7.917198606547702,19.813014163717707,0.9985754922385615,0.0,10.227528964793887,1.0052040572664158,0.0,0.00674394569338903,0.0,-9.716768349065145,2.1579969032615666e-05,1.0858048040429388e-06,8.249887827692687e-08,-636.1644791323805,0.0,0.0,-636.1644791323805,-2.675963429816713e-05
296.5499999999889,31474.492729384976,29270.23115222219,-51.57747252562285,-1026.0569951496147,1.5204985790663603,0.00048128542046413234,4.6621636070373755,-3.1416650279710154,1623773.9189718477,1279492.5499215184,0.7002825140953064,0.4005649983882904,0.010328632630213209,10833.945186972553,360.03483142209586,36.56738928422587,0.0,0.6264150207833907,11068.620873522956,8957.7421875,221146.81072236522,32189489.62266712,7.249797825670257e-05,-15778341.222960165,0.0,1620813.8342098477,3.4112229969357557,0.0,23772080.234880064,3.1393932220014076e-05,301.24370566692136,4.817488265964312,0.6993549741720042,0.020519200982656326,0.18985954760202378,32230269.61806184,1330.0512396732358,8.355519789816777,-32.94974838199859,220869.64223678593,7.917488265964312,19.82387402985822,0.9981770339285445,0.0,10.24006394845485,1.0048550510660785,0.0,0.006837473976600856,0.0,-9.717080092622009,-2.249160201508443e-05,-1.1305999476384972e-06,8.376865724621007e-08,1733.1595936083377,0.0,0.0,1733.1595936083377,7.290735924175976e-05
296.64999999998884,31469.341278902666,29167.689831543943,-51.476727293042565,-1025.0267758541524,1.5205464032525056,0.00047462835106875203,4.662211249938691,-3.1416648466861856,1622875.692470383,1278594.3234200536,0.7021995782852173,0.40439915657043457,0.012044080261880063,10984.700290449875,359.9538133666079,-88.66839151456364,0.0,0.7318153096865325,11341.292357390634,8982.2646484375,224298.49768053257,32277472.2034455,7.214732647042865e-05,-15770118.523857808,0.0,1623691.0175471709,3.408563311375354,0.0,23770869.63191936,-7.507909229476084e-05,301.17590843217766,4.817778732814,0.6995658513587677,0.02084658973857935,0.1899225566324494,32318285.60373617,1350.6643647924107,8.291515890774054,-32.949457915148905,224011.6046357682,7.917778732814,19.889060112984936,1.0005023952731382,0.0,10.306931558227543,1.0073514010089395,0.0,0.006932180517112928,0.0,-9.717391539614553,5.4567820875501024e-05,2.7403897150326126e-06,8.505677068456491e-08,-2388.369607640494,0.0,0.0,-2388.369607640494,-0.0001004746416358873
296.74999999998875,31464.199980373764,29065.25319323093,-51.37474503475142,-1023.9699855586646,1.5205939605159178,0.0004788903633445642,4.662258895323445,-3.1416649348075274,1621966.0394552462,1277684.6704049169,0.7111324071884155,0.42226478457450867,0.013757776627673537,11136.967261663702,359.8728572103622,64.13545406570073,0.0,0.8399268393819979,11337.790561352636,9096.5302734375,227486.4476286438,32687854.58053125,7.234230660779772e-05,-15761783.737736637,0.0,1642779.973650593,3.4058300554530945,0.0,23769645.753671717,5.356358369018599e-05,301.10816253656026,4.818072387551424,0.6997788859054779,0.02117902358410442,0.1899883543890966,32729108.804240078,1371.5857223008195,8.228035949122312,-32.94916426041148,227203.74660916813,7.918072387551424,20.153229960048854,1.0128325339057884,0.0,10.572761606437746,1.0196797191171019,0.0,0.007027976483284433,0.0,-9.717702685705055,-3.949212398354248e-05,-1.9814035852118946e-06,8.636267588170794e-08,2655.4505198634733,0.0,0.0,2655.4505198634733,0.00011171603259814184
296.84999999998865,31459.068956298128,28962.923870723414,-51.27154065023559,-1022.887003074731,1.5206419930399995,0.00047801962503160204,4.662306550898162,-3.1416645578581623,1621045.1512716524,1276763.782221323,0.7199156284332275,0.4398311972618103,0.01546967767190134,11290.64111021772,359.7919650850049,-88.2176370568643,0.0,0.9507109680852308,11640.43357398105,9208.8818359375,230707.8709760578,33091351.674137138,7.19393061361373e-05,-15753338.701164162,0.0,1661464.1660156383,3.4030075619468967,0.0,23768405.734773763,-7.26733555020953e-05,301.0404697693445,4.81836991771231,0.6999945711793412,0.021516568190700896,0.19005627087661808,33133035.158228002,1392.8191669698117,8.165077119386805,-32.94886673025059,230414.03997774646,7.91836991771231,20.413590360625147,1.0249339228535852,0.0,10.834797099304877,1.0319681820405453,0.0,0.0071247744408697074,0.0,-9.718013522822746,5.435198654292669e-05,2.7243577043017e-06,8.768540274877601e-08,-2359.819999420465,0.0,0.0,-2359.819999420465,-9.928389921281049e-05
296.94999999998856,31453.94832771405,28860.704458768338,-51.16713799079871,-1021.7782196684594,1.5206894763883634,0.00047602003964434576,4.662354216202406,-3.1416647398140425,1620113.2250021212,1275831.8559517919,0.7285447716712952,0.4570895731449127,0.0171797399861847,11445.72394484091,359.7111390937264,38.99908925052444,0.0,1.0641277402710543,11665.302954719098,9319.2626953125,233964.38009452025,33487759.83434097,7.207063945635639e-05,-15744785.306939695,0.0,1679771.3957088324,3.400097043954512,0.0,23767149.805245988,3.169199604480255e-05,300.97283189621254,4.818671268136901,0.7002128612165396,0.021859289822289775,0.19012747095063265,33529862.66992965,1414.3685859286209,8.102636525388872,-32.948565379826,233673.39039975588,7.918671268136901,20.67001201986801,1.036823457636199,0.0,11.092927952408024,1.043873643673074,0.0,0.007222624063494372,0.0,-9.71832404301192,-2.4041704097693214e-05,-1.203925829912256e-06,8.902565111216313e-08,1840.5415114236532,0.0,0.0,1840.5415114236532,7.744056508691677e-05
297.0499999999885,31448.838212510716,28758.59751227099,-51.061563106852354,-1020.6440385833405,1.520737543960124,0.0004809092156868018,4.662401889138495,-3.1416643451783712,1619170.4629476778,1274889.0938973485,0.7370157837867737,0.474031537771225,0.018887920828668896,11602.218044018195,359.63038131031146,-46.57053645244977,0.0,1.0760485470149488,11904.093458380954,9427.6201171875,237255.15218806485,33876892.80291147,7.179430676984566e-05,-15736125.49906678,0.0,1697662.2780680007,3.397099756762253,0.0,23765878.202671714,-3.7334351565054824e-05,300.90525065845094,4.81897638184483,0.7004337087985884,0.022207255340520416,0.19020110003357818,33919403.343666434,1436.2378989517317,8.040711260931365,-32.948260266118076,236956.32924134104,7.91897638184483,20.922375733830425,1.0484765606318125,0.0,11.347019402190233,1.055674864443636,0.0,0.007321500015611574,0.0,-9.718634238435511,2.8726046154475765e-05,1.4371286786361385e-06,9.03831957025514e-08,-973.1916817278046,0.0,0.0,-973.1916817278046,-4.0949115089649843e-05
297.1499999999884,31443.7387271864,28656.605544955422,-50.95483173997784,-1019.4848763781641,1.5207851235565348,0.0004744830836087729,4.6624495782629385,-3.1416644547064037,1618217.0731161349,1273935.7040658055,0.7453242540359497,0.4906485378742218,0.02059417814643377,11760.125888842318,359.5496937780367,-11.877444602829552,0.0,1.090392789651534,12024.219630470343,9533.8984375,240581.2848746047,34258541.75299697,7.174067312920585e-05,-15727361.277512942,0.0,1715148.119518913,3.3940169987466753,0.0,23764591.172620174,-9.393975818172695e-06,300.8377277720509,4.819285199933471,0.7006570653878103,0.02256053221095506,0.19027786262026022,34301449.18387161,1458.4310588027824,7.979298390398974,-32.94795144802943,240280.61285769104,7.919285199933471,21.170547710899314,1.059899903426505,0.0,11.596948772345511,1.0671732549400736,0.0,0.007421434640470947,0.0,-9.718944101379057,7.330683279520255e-06,3.66394579951046e-07,9.17585419294784e-08,177.32649187840093,0.0,0.0,177.32649187840093,7.4617943389113955e-06
297.2499999999883,31438.649988955203,28554.73110608962,-50.84691598418701,-1018.2999144672347,1.5208331006874358,0.0004821837189696204,4.662497274436205,-3.1416641737487696,1617252.7073019259,1272971.3382515965,0.7539048194885254,0.5078096985816956,0.022298469291932955,11919.428233531122,359.46907857034864,4.824668072515088,0.0,1.1072435834165415,12163.745670537653,9643.658203125,243942.49740772785,34652690.06064199,7.164915205315481e-05,-15718489.236550031,0.0,1733221.076228559,3.3908470000402287,0.0,23763288.39759692,3.7648737054030157e-06,300.77026495780643,4.8195977986007685,0.7008829801241224,0.022919188343604638,0.1903576951443898,34696008.18160497,1480.952041178638,7.918394977245168,-32.947638849362136,243639.0472729263,7.919597798600769,21.42688641310319,1.0717070179589336,0.0,11.855066558505818,1.0790673962606763,0.0,0.007522422895028185,0.0,-9.719253624112522,-2.9795371848757578e-06,-1.4877765848620513e-07,9.315173506137473e-08,734.8292497671943,0.0,0.0,734.8292497671943,3.092287723282878e-05
297.3499999999882,31433.57211826578,28452.976802078665,-50.73778495862098,-1017.0887297320874,1.5208808654839983,0.00047471002223476816,4.662544990897057,-3.141664125413059,1616277.196010422,1271995.8269600926,0.7626179456710815,0.5252358913421631,0.024000750661754763,12080.103986461101,359.3885378079904,-58.69414871227495,0.0,1.1266437799173625,12384.813364009777,9755.11328125,247338.73283666035,35052918.02995496,7.140944035644026e-05,-15709507.706731433,0.0,1751554.2036468384,3.3875879447231885,0.0,23761969.552004013,-4.519210080744518e-05,300.70286398261476,4.819914255987295,0.7011115033232441,0.023283291856899573,0.19044073716333593,35096652.32672562,1503.8048298763028,7.857998121247422,-32.94732239197561,247028.47731422907,7.919914255987296,21.687442052934177,1.0836966629055529,0.0,12.117422241790022,1.0911945693422505,0.0,0.00762446259688109,0.0,-9.719562798700858,3.626930664852202e-05,1.8093055478215257e-06,9.45628888505814e-08,-1351.8888683243636,0.0,0.0,-1351.8888683243636,-5.689296358055258e-05
297.4499999999881,31428.505234049982,28351.345221685977,-50.62748052669245,-1015.8518585256965,1.5209287198409704,0.00048199086808601373,4.662592716552656,-3.141663996711686,1615290.8024252169,1271009.4333748876,0.7711252570152283,0.5422505140304565,0.025700978947620617,12242.150311784959,359.30807359984567,42.22736861369939,0.0,1.1485381824135374,12443.115342371473,9863.935546875,250771.05968594173,35443676.28445351,7.146027424997925e-05,-15700419.223998154,0.0,1769386.048736486,3.384240743348567,0.0,23760634.80998345,3.208298046991631e-05,300.63552661933494,4.8202345303174345,0.7013425985747479,0.023652911269992447,0.1905276903215365,35487813.62026401,1526.9934288659695,7.798104921949781,-32.94700211764547,250462.16289039998,7.920234530317435,21.942597723727488,1.0953978355351919,0.0,12.374410093257803,1.1029327845837507,0.0,0.007727587922621015,0.0,-9.719871617188284,-2.6109864826198675e-05,-1.3012494508415623e-06,9.59924992540634e-08,1981.6810351616687,0.0,0.0,1981.6810351616687,8.340185567470741e-05
297.549999999988,31423.449452400724,28249.838899387414,-50.516020815479315,-1014.5898477191371,1.5209766727676737,0.0004761624149431216,4.662640464008919,-3.1416637912412453,1614293.7936361544,1270012.424585825,0.7794238924980164,0.5588477849960327,0.02739911174944654,12405.57017046365,359.2276880138931,-85.92125651496973,0.0,1.1728706345559818,12731.648395837881,9970.087890625,254239.1085901721,35824834.16801523,7.110305281621265e-05,-15691226.362903025,0.0,1786686.4402055487,3.3808071319147768,0.0,23759284.496947132,-6.442023207964276e-05,300.56825460678857,4.820558543511557,0.7015762033460456,0.024028115714289613,0.1906180501008721,35869360.066795245,1550.521875537439,7.7387124438373665,-32.946678104451344,253920.13872143425,7.920558543511557,22.19226407810237,1.1067913704735768,0.0,12.6259285685816,1.1145061094809863,0.0,0.007831785034592554,0.0,-9.720180071781698,5.3159440296315416e-05,2.6467871707812397e-06,9.744051266426233e-08,-2235.2370501269506,0.0,0.0,-2235.2370501269506,-9.40784664796686e-05
