swarm_idx,best_fitness,avg_fitness,min_fitness,max_fitness,std_fitness,num_particles,generation,global_best_fitness,global_avg_fitness
1,3314.891819703258,13723.010425623615,3314.891819703258,19092.727418714057,5668.281564483681,50,0,125.02298669646484,13963.720967587084
1,3314.891819703258,15323.443813325219,3314.891819703258,19093.673915229687,4776.469313025827,50,1,-88.134484206007,13893.39994971128
1,-117.51730913590049,8039.313572340195,-117.51730913590049,19091.826627813436,6298.488253729889,50,2,-185.10370829277005,8969.336683034093
1,-128.45415513898246,8617.393950840387,-128.45415513898246,19091.263360545974,6521.07228941148,50,3,-195.5958535556133,8093.50053870775
1,-128.45415513898246,6350.799726454276,-128.00439991086458,19093.221164525763,6070.726497646108,50,4,-195.5958535556133,7109.551822931286
1,-171.15348160969577,5362.162981466535,-171.15348160969577,19091.597945237507,4812.770917883442,50,5,-195.5958535556133,6533.314907075769
1,-171.67927240512586,4446.249331172098,-171.67927240512586,19093.024486092094,4003.8184497842535,50,6,-195.5958535556133,7078.880572798191
1,-171.67927240512586,5138.313467570321,-121.11546735209772,19091.39642057518,4596.020057121728,50,7,-195.5958535556133,6794.461542686134
1,-171.67927240512586,5958.490146713256,-148.71048170617837,19091.26195923066,5423.569634570692,50,8,-195.5958535556133,6920.597336236091
1,-175.35625916166015,5299.1211580858035,-175.35625916166015,18716.727544896843,5101.047294605633,50,9,-195.5958535556133,5528.1347458771
1,-175.35625916166015,5044.740953350135,-125.70847279872928,17879.578910490112,4408.054041686356,50,10,-195.5958535556133,5305.184921193088
1,-175.35625916166015,4479.577799367393,-145.32846795314555,16530.592838473774,3720.82632869986,51,11,-195.5958535556133,5588.2836625083255
1,-175.35625916166015,4858.849419861,-155.07950468929113,19091.273460149652,4783.865524435837,51,12,-195.5958535556133,7110.320639644635
1,-176.34160408042504,4606.291660765208,-176.34160408042504,19091.26195923066,4671.053087947352,51,13,-195.5958535556133,6981.971052760979
1,-176.34160408042504,4692.8490989512975,-160.98186670894276,19092.654056953816,5042.0518149046775,51,14,-196.05146146190748,7074.9563248114255
1,-176.34160408042504,4445.614302661638,-161.5164290534571,18476.24804661966,4397.604731681357,51,15,-196.05146146190748,6400.700343127007
1,-176.34160408042504,3672.5325489727056,-139.51506899144272,16597.96439765059,3711.3067536819844,51,16,-196.05146146190748,5793.269171630326
1,-176.34160408042504,4242.964563973417,-156.06516124218805,15780.707772048036,4190.794815413378,51,17,-196.05146146190748,5786.93973718222
1,-176.34160408042504,4312.802140405513,-172.6761804012655,19091.262986748323,5070.732487080396,51,18,-196.05146146190748,6426.88284188432
1,-176.34160408042504,4142.24029094581,-160.23366143637514,19091.26195923066,4684.086318024637,51,19,-196.05146146190748,6154.931706531256
