swarm_idx,best_fitness,avg_fitness,min_fitness,max_fitness,std_fitness,num_particles,generation,global_best_fitness,global_avg_fitness
2,5981.370477627743,14800.779181551712,5981.370477627743,19093.641653480827,5529.572119274825,50,0,125.02298669646484,13963.720967587084
2,-2.1380078684667296,10069.100272108031,-2.1380078684667296,19003.677658353823,5957.504738935316,50,1,-88.134484206007,13893.39994971128
2,-55.540457414796805,6867.108961800429,-55.540457414796805,19093.360616238286,4320.316547600108,50,2,-185.10370829277005,8969.336683034093
2,-160.5107109298097,5975.918228548587,-160.5107109298097,17753.618041203903,3723.2827690992776,50,3,-195.5958535556133,8093.50053870775
2,-160.5107109298097,5992.246622816041,-41.4255298575645,17370.568187789533,3654.2685183995436,50,4,-195.5958535556133,7109.551822931286
2,-160.5107109298097,5884.855127337223,-64.20914304291136,17795.797867958827,2625.551711454123,50,5,-195.5958535556133,6533.314907075769
2,-160.5107109298097,6291.672997931881,-129.2430182278802,18997.799661303296,3731.163591520283,50,6,-195.5958535556133,7078.880572798191
2,-174.25286385267447,5910.106344848455,-174.25286385267447,19091.264580861964,3547.746984849949,50,7,-195.5958535556133,6794.461542686134
2,-174.25286385267447,5593.673146109828,-135.57506534792117,18903.683976375123,4130.568799844772,50,8,-195.5958535556133,6920.597336236091
2,-174.25286385267447,5277.544177103995,-139.2920140227842,18552.797519014424,4320.679191245135,50,9,-195.5958535556133,5528.1347458771
2,-174.25286385267447,5229.549217074866,-157.22126107232395,15725.489434627996,3529.986897723779,50,10,-195.5958535556133,5305.184921193088
2,-174.25286385267447,4061.1106352471234,-129.94288305362252,11426.679947105675,2916.469306429156,50,11,-195.5958535556133,5588.2836625083255
2,-174.25286385267447,4627.009424132537,-164.49115939004164,13186.076963688525,3069.517626205946,50,12,-195.5958535556133,7110.320639644635
2,-189.09829183601815,4454.883132424609,-189.09829183601815,17020.09404055947,3788.298137622458,50,13,-195.5958535556133,6981.971052760979
2,-193.4529664145978,4655.975880184848,-193.4529664145978,18493.40012550034,3813.805076561154,50,14,-196.05146146190748,7074.9563248114255
2,-193.4529664145978,4815.255770918013,-169.22003584880457,18616.94460750907,3997.55896224116,50,15,-196.05146146190748,6400.700343127007
2,-193.4529664145978,4101.647947198371,-193.11395914175466,18927.465239032885,4547.4119811146265,50,16,-196.05146146190748,5793.269171630326
2,-193.4529664145978,4016.2356563020894,-154.0191014305878,18492.289038265186,4483.57850447259,50,17,-196.05146146190748,5786.93973718222
2,-193.4529664145978,4190.998834121688,-182.0752396185406,19092.43993107202,4506.559947081253,50,18,-196.05146146190748,6426.88284188432
2,-193.4529664145978,2841.3397966229036,-186.18401103753013,17372.78957932284,3486.4257540784356,50,19,-196.05146146190748,6154.931706531256
