swarm_idx,best_fitness,avg_fitness,min_fitness,max_fitness,std_fitness,num_particles,generation,global_best_fitness,global_avg_fitness
4,1375.2211522881762,13973.558822399164,1375.2211522881762,19093.86608450126,6116.5109147510075,50,0,125.02298669646484,13963.720967587084
4,54.17523465197618,15213.782690291071,54.17523465197618,19094.081676868263,5827.208692929196,50,1,-88.134484206007,13893.39994971128
4,54.17523465197618,10704.86039101058,3126.9186550003233,19091.929409288176,5990.407805679905,50,2,-185.10370829277005,8969.336683034093
4,26.245016251340303,7996.558807986722,26.245016251340303,19092.76116596804,5066.4499113003785,50,3,-195.5958535556133,8093.50053870775
4,-82.13239908261272,7522.502814582063,-82.13239908261272,18991.542905968596,4072.7419862781785,50,4,-195.5958535556133,7109.551822931286
4,-188.6716972521612,7439.971025380253,-188.6716972521612,19091.26291268869,4875.444585420661,50,5,-195.5958535556133,6533.314907075769
4,-188.6716972521612,8121.309532703805,-127.29998845275108,19091.26195923066,5877.710196911663,50,6,-195.5958535556133,7078.880572798191
4,-188.6716972521612,7952.805467446529,-156.7500331203514,19091.262645936844,5784.612341311951,50,7,-195.5958535556133,6794.461542686134
4,-188.6716972521612,7438.368348159664,-141.5233162650583,18919.754350159597,5213.287708295842,50,8,-195.5958535556133,6920.597336236091
4,-188.6716972521612,6181.085585099062,-168.2677093741456,19091.269128290554,5358.697338362173,50,9,-195.5958535556133,5528.1347458771
4,-188.6716972521612,6178.601264301265,-168.17273052419498,19091.26226595321,4136.882589539243,50,10,-195.5958535556133,5305.184921193088
4,-188.6716972521612,6503.746217034083,-155.30430996448052,19091.263902943236,5339.307767458864,49,11,-195.5958535556133,5588.2836625083255
4,-188.6716972521612,9241.29708083514,-96.38709548177631,18985.62895840306,5827.258296838985,49,12,-195.5958535556133,7110.320639644635
4,-188.6716972521612,9247.464755034795,-3.6667364832313467,18424.18902981053,5256.377238587026,49,13,-195.5958535556133,6981.971052760979
4,-188.6716972521612,8386.509758757275,-32.856197588690776,17476.587084527484,4639.052708101021,49,14,-196.05146146190748,7074.9563248114255
4,-188.6716972521612,7423.360189911684,-166.53699790939166,18770.46057095171,4703.539296954736,49,15,-196.05146146190748,6400.700343127007
4,-188.6716972521612,7590.353915303395,-86.18291789622786,18921.008349426433,4804.403071926607,49,16,-196.05146146190748,5793.269171630326
4,-188.6716972521612,7768.526272403406,-96.28593291775579,19091.26195923066,5111.0818586818605,49,17,-196.05146146190748,5786.93973718222
4,-188.6716972521612,9799.736494342596,-85.14295085542133,19091.26195923066,5781.6749048088695,49,18,-196.05146146190748,6426.88284188432
4,-188.6716972521612,9038.554258327458,1230.8482227673119,18998.94289002507,5039.338188176797,49,19,-196.05146146190748,6154.931706531256
