episode,reward,steps,updates
1,12.537492391674762,154,0
2,11.887107517663079,144,42
3,9.121094523381153,127,127
4,8.193997627345505,128,128
5,8.048891131035703,124,124
6,8.679415042329168,125,125
7,8.145413216735658,125,125
8,9.46330461576359,130,130
9,9.513217864874722,129,129
10,8.239405516687013,126,126
11,9.054853839654411,130,130
12,8.859060971561195,127,127
13,9.234587586866686,129,129
14,9.383206444491234,131,131
15,8.422442000768783,130,130
16,9.088409061426796,132,132
17,9.565716422908553,133,133
18,9.822569365352841,131,131
19,8.918085907108301,126,126
20,8.502138555857664,129,129
21,8.373955775614826,126,126
22,8.073508455868206,128,128
23,8.623032670008472,126,126
24,8.242656205278184,127,127
25,8.297139610478943,130,130
26,8.954239553210142,129,129
27,8.481432492955662,124,124
28,9.210057736573406,128,128
29,8.700885237754648,129,129
30,8.830340754654227,129,129
31,8.261548098700036,128,128
32,8.506366251508304,127,127
33,9.557475287157288,132,132
34,8.313059380346898,126,126
35,8.60069527788314,127,127
36,8.792027525896936,128,128
37,9.30680633479382,132,132
38,9.675895549263549,130,130
39,8.892149856462035,129,129
40,8.762767670718057,129,129
41,8.761645575847066,127,127
42,8.986079709629113,127,127
43,9.01227127699907,128,128
44,8.07535083818172,125,125
45,8.63960663321694,130,130
46,8.750183596660866,125,125
47,8.671695220155993,128,128
48,9.610615563357399,131,131
49,9.077739868451573,127,127
50,9.400658095750165,128,128
51,9.37254820633329,130,130
52,9.055984536477428,130,130
53,9.356041876569712,128,128
54,9.260928541565718,129,129
55,8.718013397716124,129,129
56,7.731374984252812,127,127
57,8.843370948808221,130,130
58,8.283631461953243,127,127
59,8.505787244074034,127,127
60,8.128101185084272,125,125
61,8.288267371063121,129,129
62,8.422961240889379,124,124
63,7.630745935509737,126,126
64,9.318147361900854,129,129
65,8.691996905884682,126,126
66,8.373517667463299,123,123
67,8.891532217096076,126,126
68,7.925563111791176,125,125
69,8.049867511910207,122,122
70,7.991139663297136,121,121
